1,(单选题)黄金ETF投资的资产是（）。,<p>A黄金挂钩理财产品</p><p>B黄金基金</p><p>C纸黄金</p><p>D现货黄金</p>,4,D,所谓黄金ETF基金（ExC．hA．ngeTrA．D．eD．FunD．），是指一种以黄金为基础资产，追踪现货黄金价格波动的金融衍生产品。,0,0
1,(单选题)股票按股东承担风险和享有权利情况来划分，可以分为（）。,<p>A记名股票和无记名股票</p><p>B面额股票和无面额股票</p><p>C流通股票和非流通股票</p><p>D普通股股票和优先股股票</p>,4,D,根据股东享有权利和承担风险大小不同，股票分为普通股股票和优先股股票。A项，按票面是否记载投资者姓名，股票分为记名股票和无记名股票；B项，按票面有无面额，股票分为面额股票和无面额股票；C项，按照股票是否流动，可将其分为流通股及非流通股两大类。,0,0
1,(单选题)股指期货是为管理股市风险，尤其是（）而产生的。,<p>A公司经营风险</p><p>B系统性风险</p><p>C信用风险</p><p>D非系统性风险</p>,4,B,股指期货在丰富投资者资产组合的同时，也防止了系统性风险的积聚，股指期货提供了一个内在的平衡机制，促使股票指数在更合理的范围内波动。,0,0
1,(单选题)贵金属产品投资存在着政策风险，下列不属于政策风险的是（）。,<p>A国家法律、法规、政策的变化，紧急措施的出台</p><p>B相关监管部门监管措施的实施</p><p>C交易所交易规则的修改</p><p>D交易所有关通讯服务及软、硬件服务，可能会存在品质和稳定性方面的风险</p>,4,D,政策风险是指由于国家法律、法规、政策的变化，紧急措施的出台，相关监管部门监管措施的实施，交易所交易规则的修改等原因，均可能会对投资者的投资产生影响，投资者必须承担由此导致的损失。D项属于技术风险。,0,0
1,(单选题)黄金基金适合于（）。,<p>A积极型投资者</p><p>B保守型投资者</p><p>C稳健型投资者</p><p>D消极型投资者</p>,4,A,黄金基金是将资金委托专业经理人全权处理，用于投资黄金类产品，成败关键在于经理人的专业知识、操作技巧以及信誉，属于风险较高的投资方式，适合喜欢冒险的积极型投资者。,0,0
1,(单选题)基金财产的保管由（）负责。,<p>A基金份额持有人</p><p>B基金监管机构</p><p>C基金托管人</p><p>D基金管理人</p>,4,C,基金管理人不参与基金财产的保管，基金财产的保管由独立于基金管理人的基金托管人负责。,0,0
1,(单选题)基金子公司在产品开发和主动管理能力上有自己独特的优势，从产品来看，不属于基金子公司产品特征的是（）。,<p>A产品收益率相对较高</p><p>B产品标准化程度高</p><p>C产品参与人相对较多</p><p>D抗风险能力低</p>,4,B,从产品来看基金子公司产品有以下特征：①产品收益率相对较高；②产品参与人相对较多；③产品标准化程度不高；④抗风险能力低。,0,0
1,(单选题)甲在某公司工作，其主要任务是在某保险公司授权的范围内为保险公司代办保险业务。甲是保险公司的（）。,<p>A保险代言人</p><p>B保险经纪人</p><p>C产品推广人</p><p>D保险代理人</p>,4,D,保险代理人是根据保险人的委托，向保险人收取佣金，并在保险人授权范围内代为办理保险业务的机构或者个人。,0,0
1,(单选题)金融期权的要素不包括（）。,<p>A基础资产或标的资产</p><p>B期权的买方</p><p>C期权的卖方</p><p>D中介机构</p>,4,D,金融期权的要素主要包括基础资产或标的资产、期权的买方、期权的卖方、执行价格、到期日以及期权费等。,0,0
1,(单选题)金融市场的客体是金融市场的交易对象。下列属于金融市场客体的是（）。,<p>A会计师事务所</p><p>B居民个人</p><p>C金融工具</p><p>D金融机构</p>,4,C,金融市场的客体是金融市场的交易对象，即金融工具，包括同业拆借、票据、债券、股票、外汇和金融衍生产品等。,0,0
1,(单选题)金融市场中介分为交易中介和服务中介，按照这种划分方式，下列机构与其他机构性质不同的是（）。,<p>A评级公司</p><p>B证券公司</p><p>C会计师事务所</p><p>D律师事务所</p>,4,B,金融市场的中介大体分为交易中介和服务中介两类。交易中介通过市场为买卖双方成交撮合，并从中收取佣金，包括银行、有价证券承销人、证券交易经纪人、证券交易所和证券结算公司等。服务中介本身不是金融机构，但却是金融市场上不可或缺的，如会计师事务所、律师事务所、投资顾问咨询公司和证券评级机构等。,0,0
1,(单选题)就“价格优先、时间优先”的证券交易竞价机制中，在同一时间内，下列表述正确的是（）。,<p>A无论是买人还是卖出，报价越低的越先成交</p><p>B如果是买入，报价越低越先成交；如果是卖出，报价越高越先成交</p><p>C无论是买人还是卖出，报价越高的越先成交</p><p>D如果是买入，报价越高越先成交；如果是卖出，报价越低越先成交</p>,4,D,证券交易遵循时间优先和价格优先的原则。时间优先的原则是指在买和卖的报价相同时，在时间序列上，按报价先后顺序依次成交。价格优先原则是指价格最高的买方报价与价格最低的卖方报价优先于其他一切报价而成交。,0,0
1,(单选题)礼仪与商务礼仪的基本原则不包括（）。,<p>A平等</p><p>B尊重</p><p>C友好</p><p>D真诚</p>,4,A,商务礼仪是在职场交流或商务活动中，对合作者、客户等表示尊重和友好的一系列行为规范，是礼仪在商务活动过程中的具体运用。商务礼仪以礼仪为基础和内容，它与礼仪有着共同的基本原则：尊重、友好、真诚。,0,0
1,(单选题)理财规划师了解、分析客户的能力不包括（）。,<p>A掌握接触客户、取得客户信赖的方法</p><p>B收集、整理客户信息</p><p>C客户分类和了解、分析客户需求</p><p>D投资理财产品选择、组合和理财规划</p>,4,D,了解、分析客户的能力，包括掌握接触客户、取得客户信赖的方法，收集、整理客户信息，客户分类和了解、分析客户需求等工作。,0,0
1,(单选题)理财师工作的第一步和最为关键的一步是（）。,<p>A挖掘并收集客户信息</p><p>B整理客户资料</p><p>C向客户推销金融产品</p><p>D了解客户和客户的需求</p>,4,D,理财师工作方法应由简单的产品推销发展到综合的顾问式营销，主动为优质客户提供个性化服务，从而成为商业银行吸引客户的重要服务手段。以客户为中心的经营、服务第一步，也是最关键的一步就是了解客户和客户需求。,0,0
1,(单选题)理财师职业特征中的（）要求商业银行提供理财顾问服务应具有标准的服务流程、健全的管理体系以及明确的相关部门和人员的责任。,<p>A监督性</p><p>B综合性</p><p>C规范性</p><p>D严格性</p>,4,C,规范性是指理财师的主要职责是为客户及其家庭提供全方位的专业投资理财建议，直接涉及客户大众的长远经济利益，因此金融机构和理财师提供理财顾问服务必须熟悉和遵守相关的法律法规，应具有标准的服务流程、健全的管理体系以及明确的相关部门和人员的责任。,0,0
1,(单选题)另类投资可以采用（）策略，以实现以小博大的投资目的。,<p>A杠杆投资</p><p>B卖空投资</p><p>C买多投资</p><p>D对冲投资</p>,4,A,另类投资的特点有：（1）交易策略上，除采用传统投资的买进并持有策略外，为规避资产深幅下跌风险。另类投资还可采用卖空策略（2）操作方式上，传统投资的投资资金以本金最为最大约束上限，而另类投资则可以采用杠杆投资策略，以实现以小博大的投资目的。,0,0
1,"(单选题)某基金为了应对投资者随时可能的赎回,而必须持有一定量现金,则该基金属于（）。",<p>A开放式基金</p><p>B公募基金</p><p>C国际基金</p><p>D成长型基金</p>,4,A,"开放式基金随时面临赎回压力,须更注重流动性等风险管理，进行长期投资会受到一定限制，必须保留足够应付投资者随时赎回要求的现金,不能将现金全部用于长期投资。",0,0
1,(单选题)某投资者拟准备投资于一个投资额为20000元的A．项目，项目期限为4年，期望投资报酬率为10%，每年能获取现金流量7000元。则该项目净现值为（）元。,<p>A2403</p><p>B2189</p><p>C2651</p><p>D2500</p>,4,B,根据公式，NPV=-20000+7000/（1+10%）+7000/（1+10%）^2+7000/（1+10%）^3+7000/（1+10%）^4=2189元,0,0
1,(单选题)年金必须满足三个条件，不包括（）。,<p>A每期的金额固定不变</p><p>B流入流出方向固定</p><p>C在所计算的期间内每期的现金流是必须连续</p><p>D流入流出必须都发生在每期期末</p>,4,D,年金（普通年金）是指在一定期限内，时间间隔相同、不间断、金额相等、方向相同的一系列现金流。D项，根据等值现金流发生的时间点的不同，年金可以分为期初年金和期末年金。,0,0
1,(单选题)期货市场上，如果保证金比例为10%，则当期货价格变动1%时，投资者的盈亏变动大约为（）。,<p>A0.1</p><p>B0.01</p><p>C不确定</p><p>D0.11</p>,4,A,期货市场上，如果保证金比例为10%，则当价格变动1%时，投资者的盈亏变动是10%,0,0
1,(单选题)如确有需要，一般产品销售人员可以（），但必须制定明确的业务管理办法和授权管理规则。,<p>A随时向客户提供理财投资咨询顾问意见</p><p>B向客户销售任何理财计划</p><p>C协助理财业务人员向客户提供个人理财顾问服务</p><p>D替客户进行投资操作</p>,4,C,如确有需要，一般产品销售和服务人员可以协助理财业务人员向客户提供个人理财顾问服务，但必须制定明确的业务管理办法和授权管理规则。,0,0
1,(单选题)商业银行按照约定条件向客户承诺支付固定收益，银行承担由此产生的投资风险，或银行按照约定条件向客户承诺支付最低收益并承担相关风险，其他投资收益由银行和客户按照合同约定分配，并共同承担相关投资风险，这种理财产品属于（）。,<p>A非保证收益理财计划</p><p>B保本浮动收益理财计划</p><p>C非保本浮动收益理财计划</p><p>D保证收益理财计划</p>,4,D,保证收益理财计划，是指商业银行按照约定条件向客户承诺支付固定收益，银行承担由此产生的投资风险，或银行按照约定条件向客户承诺支付最低收益并承担相关风险，其他投资收益由银行和客户按照合同约定分配，并共同承担相关投资风险的理财计划。,0,0
1,(单选题)商业银行个人理财业务可分为理财顾问服务和（）两类。,<p>A综合理财服务</p><p>B理财咨询服务</p><p>C专业理财服务</p><p>D理财规划服务</p>,4,A,按是否接受客户委托和授权对客户资金进行投资和管理，理财业务可分为理财顾问服务和综合理财服务。,0,0
1,(单选题)商业银行内部监督部门应向（）提供独立的综合理财业务风险管理评估报告。,<p>A董事会和高级管理层</p><p>B中国银监会</p><p>C中国人民银行</p><p>D中国银行业协会</p>,4,A,商业银行应定期对内部风险监控和审计程序的独立性、充分性、有效性进行审核和测试，商业银行内部监督部门应向董事会和高级管理层提供独立的综合理财业务风险管理评估报告。,0,0
1,(单选题)商业银行向客户提供的财务分析与规划、投资建议、个人投资产品推介等专业化服务是（）。,<p>A财务规划服务</p><p>B理财顾问服务</p><p>C综合理财服务</p><p>D个人理财服务</p>,4,B,理财业务可分为理财顾问服务和综合理财服务。理财顾问服务是指商业银行向客户提供财务分析与规划、投资建议、个人投资产品推介等专业化服务。,0,0
1,(单选题)商业银行应当制定并落实__和__措施、合规、有序的开展个人理财业务，保护客户合法权益（）。,<p>A内部监督；独立审核</p><p>B内部监督；外部审核</p><p>C财务监督；独立审核</p><p>D财务监督；外部审核</p>,4,A,根据《商业银行个人理财业务风险管理指引》第六条的规定，商业银行应当制定并落实内部监督和独立审核措施，合规、有序地开展个人理财业务，切实保护客户的合法权益。,0,0
1,(单选题)商业银行在代理销售投资性保险产品时，应在（）进行销售。,<p>A所有网点</p><p>B设有理财专柜的网点和网上银行渠道</p><p>C设有理财服务区、理财室或理财专柜以上层级(含)网点</p><p>D设有理财服务区、理财室的网点或网上银行渠道</p>,4,C,根据《关于进一步加强投资连结保险销售管理的通知》的规定，各保险公司不得在银行储蓄柜台销售投连险，而限制在理财中心和理财柜销售。同时，在银行销售的新单趸交保费限制在3万元以上。,0,0
1,(单选题)实际利率较高时，黄金持有者会（）黄金，从而导致黄金价格的（）。,<p>A卖出；下降</p><p>B买入；下降</p><p>C卖出；上升</p><p>D买入；上升</p>,4,A,实际利率较高时，持有黄金的机构就会卖出黄金，将所的货币用于购买债券或者其他金融资产来获得更高收益，因此会导致黄金价格的下降。相反，如果实际利率下降，机构持有黄金的机会成本（由此造成的利息损失）就会减少，从而促进黄金需求的增加，导致黄金价格的上升,0,0
1,(单选题)收藏品价格的影响因素不包括（）。,<p>A生产能力</p><p>B储藏量</p><p>C投资者喜好及追捧程度</p><p>D制作工艺</p>,4,D,收藏品价格影响因素包括：①生产或开采能力；②储藏量或再生速度；③投资者喜好及追捧程度。,0,0
1,(单选题)通常，可积累的财产达到巅峰，要逐步降低投资风险的时期属于家庭生命周期（）阶段。,<p>A家庭成熟期</p><p>B家庭成长期</p><p>C家庭衰老期</p><p>D家庭形成期</p>,4,A,本题考查家庭成熟期的资产特点。,0,0
1,(单选题)外汇储蓄账户内外汇汇出境外当日累计等值（）万美元以下（含）的，凭本人有效身份证件在银行办理，超出上述金额的，凭经常项目项下有交易额的真实性凭证办理。,<p>A3</p><p>B10</p><p>C5</p><p>D1</p>,4,C,外汇储蓄账户内外汇汇出境外当日累计等值5万美元以下（含）的，凭本人有效身份证件在银行办理，超出上述金额的，凭经常项目项下有交易额的真实性凭证办理。,0,0
1,(单选题)下列不能作为财产保险标的的是（）。,<p>A产品责任</p><p>B意外死亡</p><p>C出口信用</p><p>D机器设备</p>,4,B,财产保险是指以财产及其有关利益为保险标的；保险人对保险事故导致的财产损失给予补偿的一种保险。保险标的及相关利益必须可用货币衡量，保险标的必须是有形财产或经济性利益。财产保险包括物质财产保险、责任保险和信用保险。B项属于人身保险的保险标的。,0,0
1,(单选题)下列不属于货币产生时间价值的原因的是（）。,<p>A货币占用具有机会成本，因为货币可以满足当前消费或用于投资而产生回报</p><p>B央行对货币的调控</p><p>C通货膨胀可能造成货币贬值；需要补偿</p><p>D投资可能产生投资风险，需要提供风险补偿</p>,4,B,货币时间价值的原因包括：①货币占用具有机会成，I因为货币可以满足当前消费或用于投资而产生回报；②通货膨胀可能造成货币贬值，需要补偿；③投资可能产生投资风险，需要提供风险补偿。,0,0
1,(单选题)下列不属于境外主要股票价格指数的是（）。,<p>A上证50指数</p><p>B道琼斯股票价格平均指数</p><p>C日经225股价指数</p><p>D标准普尔股票价格指数</p>,4,A,境外主要股票价格指数有道琼斯股票价格平均指数、标准普尔股票价格指数、NAS-DAQ综合指数、《金融时报》股票价格指数、恒生股票价格指数和日经225股价指数。,0,0
1,(单选题)下列不属于无民事行为能力人的是（）。,<p>A婴儿</p><p>B8岁上二年级的小红</p><p>C13岁的身体残疾者小明</p><p>D不能辨认自己行为的精神病人</p>,4,C,不满十周岁的未成年人是无民事行为能力人，由他的法定代理人代理民事活动。不能辨认自己行为的精神病人是无民事行为能力人，由他的法定代理人代理民事活动。无民事行为能力人、限制民事行为能力人的监护人是他的法定代理人。,0,0
1,(单选题)下列不属于债券型理财产品特点的是（）。,<p>A产品结构简单</p><p>B投资风险小</p><p>C客户预期收益较高</p><p>D市场认知度高</p>,4,C,债券型理财产品的投资对象主要是国债、金融债和中央银行票据等信用等级高、流动性强、风险小的产品。因此其投资风险较低，客户预期收益也不高，但是稳定，属于保守、稳健型产品。,0,0
1,(单选题)下列代销基金过程中，做法正确的是（）。,<p>A按照合同约定和招募说明收取销售费用</p><p>B登载单位和个人的推荐文字</p><p>C采取抽奖、回扣方式销售基金</p><p>D以低于成本的销售费率销售基金</p>,4,A,本题考查代销基金不得有的情形的内容。,0,0
1,(单选题)下列对综合理财服务的理解错误的是（）。,<p>A综合理财服务中，银行可以承担一部分风险</p><p>B与理财顾问服务相比，综合理财服务更强调个性化</p><p>C私人银行业务属于综合理财服务中的一种</p><p>D私人银行业务不是个人理财业务</p>,4,D,根据客户类型(主要是资产规模)，理财业务可分为理财业务(服务)、财富管理业务(服务)和私人银行业务(服务)三个层次，银行为不同客户提供不同层次的理财服务。其中私人银行业务服务内容最为全面，除了提供金融产品外，更重要的是提供全面的服务。,0,0
1,(单选题)下列各项中不属于理财规划方案的执行原则的是（）。,<p>A了解原则</p><p>B诚信原则</p><p>C实事求是</p><p>D连续性原则</p>,4,C,实事求是属于理财目标确定的原则。,0,0
1,(单选题)下列关于被保险人的特征说法错误的是（）。,<p>A被保险人是保险事故发生时遭受损失的人</p><p>B在人身保险中，被保险人是其生命或健康因危险事故的发生而遭受直接损失的人</p><p>C被保险人也可以是无民事行为能力人</p><p>D在人身保险中，只有三代以内直系亲属才可以为无民事行为能力人投保以被保险人死亡为给付保险金条件的保险</p>,4,D,被保险人具有以下待征：被保险人是保险事故发生时遭受损失的人。在人身保险中，被保险人是其生命或健康因危险事故的发生而遭受直接损失的人：被保险人也可以是无民事行为能力人，但是在人身保险中，只有父母才可以为无民事行为能力人投保以被保险人死亡为给付保险金条件的保险，同时投保的保险金额也有限制。,0,0
1,(单选题)下列关于代理的说法，错误的是（）。,<p>A代理人实施民事法律行为是以被代理人的名义进行的</p><p>B法人也可以作为被代理人，通过代理人实施民事法律行为</p><p>C代理人在代理活动中不具有独立的法律地位</p><p>D双方当事人约定应当由本人实施的民事法律行为，不得代理</p>,4,C,C项，代理的特征包括代理人在代理活动中具有独立的法律地位。根据《民法通则》第六十三条规定，公民、法人可以通过代理人实施民事法律行为。代理人在代理权限内，以被代理人的名义实施民事法律行为。被代理人对代理人的代理行为，承担民事责任。依照法律规定或者按照双方当事人约定，应当由本人实施的民事法律行为，不得代理。,0,0
1,(单选题)下列关于基金特点的表述不正确的是（）。,<p>A基金通过进行规模经营，降低交易成本，从而获得规模收益</p><p>B基金通过有效的资产组合降低投资风险</p><p>C基金的投资收益全部归基金投资者所有</p><p>D基金财产的保管由独立于基金管理人的基金托管人负责</p>,4,C,基金具有利益共享、风险共担的特点。其中利益共享指基金投资者是基金的所有者，基金的投资收益在扣除由基金承担的费用后，盈余全部归基金投资者所有，并根据投资者持有的基金份额进行分配,0,0
