1,(单选题)下列关于理财顾问服务特点的描述，不正确的是（〕。 ,<p>A主体是商业银行 </p><p>B服务的目的是实现客户资产增值 </p><p>C从客户利益最大化的角度为客户提供理财建议 </p><p>D商业银行按客户的委托授权进行投资和资产管理</p>,4,D,商业银行按客户的委托授权进行投资和资产管理是综合理财服务的内容。,0,0
1,(单选题)下列关于信托的说法，不正确的是( )。 ,<p>A信托财产约定条件由受托人进行管理或处置 </p><p>B委托人是信托财产的合法所有者 </p><p>C信托的财产受益人只能是委托人本人 </p><p>D信托目的有可能达到或实现</p>,4,C,"信托是指委托人基于对受托人的信任,将其财产权委托给受托人，由受托人按委托人的意愿以自己的名 义为受益人的利益或者特定目的进行管理或者处分的行为。如果合同有约定则在信托合约生效后几个 月,委托人（受益人）可以转让信托受益权。因此,信托财产的受益人可以是委托人以外的人。",0,0
1,(单选题)商业银行应在向信托公司出售信贷资产、票据资产等资产后的( )内，书面通知债务人资产转让事宜，保证 信托公司真实持有上述资产。 ,<p>A5天 </p><p>B10个工作日 </p><p>C15个工作日 </p><p>D5个工作日</p>,4,B,商业银行应在向信托公司出售信贷资产、(本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。)票据资产等资产后的10个工作日内，书面通知债务人资产转 让事宣，保证信托公司实持有上述资产。,0,0
1,(单选题)根据个人理财业务监管要求，下列关于内部控制的说法， 不正确的是( ) 。 ,<p>A需要将银行资产与客户资产分开管理 </p><p>B客户资产在任何情况下均不能交由第三方托管 </p><p>C商业银行应建立必要的内部监督机制 </p><p>D商业银行接受客户委托进行的个人理财业务应与客户签订合同， 确保获得客户的充分授权</p>,4,B,根据《商业银行个人理财业务风险管理指引》第九条规定，商业银行应当将银行资产与客户资产分开 管理，明确相关部门及其工作人员在管理、调整客户资产方面的授权。对于可以由第三方托管的客户 资产， 应交由第三方托管。,0,0
1,(单选题)按照4E标准要求，理财师资格认证的首要环节是( ) 。 ,<p>A考试 </p><p>B教育 </p><p>C工作经验 </p><p>D职业道德</p>,4,B,"国内外各类专业理财证书基本都执行4E认证标准,4E由教育（Education）、考试（Examintion）、工作 经验（Experience）和职业道德（Ethics)四部分组成，按照4E标准要求，教育是理财师资格认证的首要环节。",0,0
1,(单选题)理财师职业特征中的( )要求商业银行提供理财顾问服务应具有标准的服务流程、健全的管理体系以及明确 的相关部门和人员的责任。 ,<p>A监督性 </p><p>B综合性 </p><p>C规范性 </p><p>D严格性</p>,4,C,规范性是指理财师的主要职责是为客户及其家庭提供全方位的专业投资理财建议直接涉及客户的长远 经济利益，因此金融机构理财师提供理财顾问服务必须熟悉和遵守相关的法律法规，应具有标准的服 务流程、健全的管理体系以及明确的相关部门和人员的责任。,0,0
1,(单选题)实物投资的标的物不包括( )。 ,<p>A黄金 </p><p>B白银 </p><p>C房产 </p><p>D企业经营权</p>,4,D,通过掌握企业经营权进行的投资是实业投资。,0,0
1,(单选题)下列不属于财产保险的是( ) 。 ,<p>A责任保险 </p><p>B保证保险 </p><p>C信用保险 </p><p>D分红保险</p>,4,D,D项属于人寿保险中的人身保险新型产品。,0,0
1,(单选题)下列关于间接融资相对集中性的说法错误的是( ) 。,<p>A通过金融中介机构进行 </p><p>B对某一个资金供应者与某一个资金需求者之间一对一的对应性中介 </p><p>C一方面面对资金供应者群体，另一方面面对资金需求者群体 </p><p>D金融机构具有融资中心的地位和作用</p>,4,B,"间接融资通过金融中介机构进行。在多数情况下，金融中介并非是对某一个资金供应者与某一个资金 需求者之间一对一的对应性中介,而是一方面面对资金供应者群体，另一方面面对资金需求者群体的综 合性中介，由此可以看出，间接融资中金融机构具有融资中心的地位和作用。",0,0
1,(单选题)对银行理财从业人员而言，客户最重要的非财务信息是( ) 。 ,<p>A资产和负债 </p><p>B收入与支出 </p><p>C房地产升值预期 </p><p>D客户风险厌恶系数</p>,4,D,客户的资产和负债、收入与支出属于财务信息，房地产升值预期和客户风险厌恶系数属于客户的非财 务信息，但是客户的风险厌恶系数是影响理财决策的最重要信息。,0,0
1,(单选题)以下关于保险费的描述中错误的是( ) 。 ,<p>A保险费的数额同保险金额的大小成正比 </p><p>B保险费率的高低和保险期限的长短成反比 </p><p>C缴纳保险费是被保险人的义务 </p><p>D保险费由保险金额、保险费率和保险期限构成</p>,4,B,保险费是投保人根据保险合同的有关规定，为被保险人或者受益人取得因约定保险事故发生所造成济 损失的补偿所预先支付的费用。 保险费由保险金额、保险费率和保险期限构成。保险费的数额同保险金额的大小、保险费率的高低和 保险期限的长短成正比，即保险金额越大，保险费率越高，保险期限越长，则保险费也就越多。缴纳 保险费是被保险人的义务。,0,0
1,"(单选题)小王投资一个期限5年的项目，第一年盈利20000元;每年盈利固定增长3%,项目收益率为3%,则此项目到期 时的价值约为( )元。 ",<p>A20000</p><p>B946932</p><p>C112551</p><p>D154892</p>,4,C,r=g=3% F=Tc(1+r)^(t-1)=5*20000*(1+3%)^(t-1)≈112551(元）。,0,0
1,(单选题)理财师工作的基本阶段的内容包括( ) 。 ①发现潜在客户 ②通过接触发现客户需求 ③客户与理财师相互认可 ④正式确立为客户提供服务的关系 ,<p>A①③④ </p><p>B①②③ </p><p>C①②③④ </p><p>D②③④</p>,4,C,"理财师工作的基本阶段为发现潜在客户,通过接触发现需求和相互认可,最后正式确立理财师为客户提供 理财规划服务的关系。",0,0
1,(单选题)( )是指个人理财业务的需求方。 ,<p>A商业银行 </p><p>B非银行业机构 </p><p>C监管机构 </p><p>D个人客户</p>,4,D,"个人客户是指个人理财业务的需求方,也是金融机构和商业银行个人理财业务的服务对象。(本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。)",0,0
1,(单选题)创造干净整洁的办公桌环境的方法不包括下列哪一项( ) ,<p>A尽量保持桌面整洁，只留正在做的事情的相关文件 </p><p>B工作中经常要用到的用品应容易取得 </p><p>C每一件物品摆放的位置不是固定不变的，根据方便随时调整 </p><p>D定期处理不需要的文件;避免东西的无谓增加</p>,4,C,"办公桌就是每个职业人的第一战场,是时间管理的行为标志。维持办公桌环境干净整洁、井然有序有助 于提高工作效率， 增加工作专注度。创造干净整洁的办公桌环境的方法包括但不限于： ①尽量维持桌面整洁,只留正在做的事情的相关文件； ②工作中经常要用到的用品应容易取得； ③每一件物品应摆放在固定的位置,用完之后即刻归于原位； ④定期处理不需要的文件,避免东西的无谓增加。",0,0
1,(单选题)下列金融资产不属于基础资产的是( )。 ,<p>A普通股票 </p><p>B国债 </p><p>C证券投资基金 </p><p>D远期合约</p>,4,D,"远期合约是指双方约定在未来的某一确定时间,按确定的价格买卖一定数量某种金融工具的合约,是从某 种标的资产派生出来的金融工具，属于金融衍生工具。",0,0
1,(单选题)下列不属于理财产品开发主体信息的是( )。 ,<p>A发行人 </p><p>B托管机构 </p><p>C投资顾问 </p><p>D银行理财产品</p>,4,D,产品开发主体信息包括发行人、托管机构和投资顾问等与产品开发相关的主体。D项属于商业银行综 合理财服务的一部分。,0,0
1,"(单选题)下列说法中,正确的是( ) 。 ",<p>A债券的发行条件不包括其发行票面金额 </p><p>B企业债券的持有人无权参与公司的经营决策 </p><p>C凭证式国债可以流通并转让 </p><p>D记账式国债不能上市流通转让</p>,4,B,"债券发行条件是指债券发行者在以债券形式筹集资金时所必须考虑的有关因素,包括发行金额、票面金 额、期限、偿还方式、票面利率、付息方式、发行价格、发行费用、税收效应以及有无担保等项内 容,A选项错误。凭证式国债是指国家采取不印刷实物券，而用填制“国库券收款凭证”的方式发行的 国债。我国从1994年开始发行凭证式国债。凭证式国债具有类似储蓄、又优于储蓄的特点，通常被称 为“储蓄式国债”,不能上市流通转让,但可以提前兑取，C选项错误。记账式国债，是指没有实物形态 的票券,而是在电脑账户中作记录。在我国,上海证券交易所和深圳证券交易所已为证券投资者建立电脑 证券账户。因此,可以利用证券交易所的系统来发行债券,并可以流通转让，D选项错误。企业债券的持 有无权参与公司的经营决策,B选项正确。",0,0
1,(单选题)下列关于保险市场在个人理财中的运用 ，说法错误的是( ) 。 ,<p>A保险产品可以帮助人们解决疾病、意外事故所致的经济困难等问题 </p><p>B很多保险产品能为客户带来稳定的保险金收入 </p><p>C个人保险已经成为个人理财的一个重要组成部分 </p><p>D目前具有储蓄投资功能的保险产品受到越来越多个人客户的青睐</p>,4,B,B项， 保险产品可以帮助人们解决死亡、疾病、意外事故等所致的经济困难等问题 ，同时很多产 品还能为客户带来不错的保险金收入，但并不是稳定的保险金收入。,0,0
1,(单选题)关于有限合伙人入伙、退伙方式及转让出资额的说法不正确的是( ) 。 ,"<p>A在有限合伙私募股权基金成立后,一般不允许新的有限合伙人入伙 </p><p>B有限合伙人转让合伙企业的出资可以分为自行转让和委托转让两种形式 </p><p>C通过收取一定转让手续费,可以控制有限合伙人频繁的转让，合伙企业的出资 </p><p>D有限合伙人须保证在合伙企业存续期间内不得退伙</p>",4,A,"在有限合伙私募股权基金成立后,仍可以允许新的有限合伙人人伙;通常而言,有限合伙人的入伙由普通 合伙人决定但也会设定一些限定条件。",0,0
1,(单选题)下列因素与货币的时间价值呈反向变化的是( )。 ,<p>A时间 </p><p>B收益率 </p><p>C通货膨胀 </p><p>D本金</p>,4,C,"通货膨胀率是使货币购买力缩水的反向因素,通货膨胀率越高,货币的时间价值越低。",0,0
1,"(单选题)下列选项中,不属于金融市场主体的是( ) 。 ",<p>A无民事行为人</p><p>B政府及政府机构 </p><p>C中央银行 </p><p>D企业</p>,4,A,"参与金融市场交易的当事人是金融市场的主体,包括企业、政府及政府机构、中央银行、金融机构、居 民个人(家庭)。",0,0
1,(单选题)财产保险是以财产及其有关利益为( )的保险。 ,<p>A保险价值 </p><p>B保险责任 </p><p>C保险风险 </p><p>D保险标的</p>,4,D,"财产保险是指以财产及其有关利益为保险标的,保险人对保险事故导致的财产损失给予补偿的一种保 险。",0,0
1,"(单选题)2010年1月至5月，在美国工作的甲每月给国内的妻子寄回10000美元,由其妻将美元兑换成人民币取出。若 6月份甲寄回5000美元;则甲妻可以将( )美元兑换成人民币。 ",<p>A5000</p><p>B4000</p><p>C2000</p><p>D0</p>,4,D,我国对个人结汇和境内购汇实行年度总额管理，年度总额分别为每人每年等值5万美元。前5个月甲妻 已经结汇10000*5 =50000（美元）， 已经达到国家规定的年度最高限额，因此6月份甲妻不能再兑换 人民币。,0,0
1,(单选题)家庭形成期的投资组合中( )的比重应该最高。 ,<p>A股票 </p><p>B债券 </p><p>C现金 </p><p>D保险</p>,4,A,"家庭形成期的投资组合中股票的比重应该最高。因为形成期的时候资产积累有限,追求高风险高收益投 资。",0,0
1,(单选题)理财师的工作职责决定其首要工作是( ) 。 ,<p>A了解自己的客户 </p><p>B规划合理的产品 </p><p>C了解市场的需求 </p><p>D制定合理的综合理财方案</p>,4,A,"理财师的工作职责和定位， 决定其首要工作就是必须了解自己的客户。对于理财师而言， 提供专业 化服务和加强客户关系主要指通过客户资科的收集、整理、分析判断,确定客户的需求,为客户制定能够 满足其理财需求和承受能力的合理的综合理财方案。",0,0
1,(单选题)下列关于年金的说法中，错误的是( )。 ,<p>A年金是一组在某个特定的时段内金额相等、方向相同、时间间隔相同的现金流 </p><p>B年金的利息不具有时间价值 </p><p>C年金终值和现值的计算通常采用复利的形式 </p><p>D年金可以分为期初年金和期末年金</p>,4,B,"年金是一组在某个持定的时段内金额相等、方向相同、时间间隔相同的现金流， 年金的利息也具有时 间价值;年金终值和现值的计算通常采用复利的形式; 根据等值现金流发生的时间点的不同,年金可以分 为期初年金和期末年金。一段来说，人们假定年金为期末年金。",0,0
1,"(单选题)2000年,北京市海淀区28岁的个体工商户王建国经人介绍与北京公交集团客运二公司同岁的孙爰菊结婚。 2010年,夫妻二人已育有一个读小字二年级的女儿(9岁)和一个读幼儿园的儿子(6岁) 。王建国的人生目标有 两个： ①希望女儿能接受良好的教育,别像自己一样没文化； ②等60岁退休后生活无忧,且能周游世界。 目前王建国每年税后收入30万元,孙爰菊每月税后收入2500元,且单位为其缴纳五险一金。 全家资产主要有： ①价值100万的按揭商品房一套,首付30%,20年期,利率6%，按月本利平均偿还, 已还5年； ②价值27万元的轿车一辆； ③活期存款2万元,以备急用； ④定期存款30万元,债券基金50万元,拟给子女留学使用。需要指出的是，目前夫妻二人均无商业保险。 全家支出主要有： ①家庭每年生活费支出4.8万元； ②儿女学费支出1.6万元； ③儿女均参加某书法班支出1万元； ④旅游费用支出2万元; ⑤交际费用支出3万元。王建国处于生涯规划中的稳定期 ,这一时期的理财活动主要是( ) 。 ","<p>A偿还房货,筹教育金 </p><p>B银行货款,购房 </p><p>C负担减轻,准备退休 </p><p>D增加收入,筹退休金</p>",4,A,B项属于建立期的理财活动; C项属于高原期的理财活动;D项属于维持期的理财活动。(本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。),0,0
1,(单选题)商业银行应将理财投资合作机构名单于业务开办( ) 报告监管部门。 ,<p>A10日前 </p><p>B5日前 </p><p>C10日后 </p><p>D5日后</p>,4,A,商业银行应加强理财投资合作机构名单制管理， 明确合作机构准入标准和程序、存续期管理、信息披 露义务及退出机制。商业银行应将合作机构名单于业务开办10日前报告监管部门。,0,0
1,"(单选题)( ) 应当是量化指标,可以与商业银行的资本总额相联系,也可以与个人理财业务收入等其他指标相联系。 ",<p>A理财产品性质 </p><p>B客户的风险偏好 </p><p>C可承受的风险程度 </p><p>D风险认知能力</p>,4,C,根据《商业银行个人理财业务风险管理指引》第三十八条的规定 ，商业银行的董事会或高级管理层应 根据本行理财计划的发展策略、资本实力和管理能力 ，确定本行理财计划所能承受的总体风险程度， 并明确每个理财计划所能承受的风险程度。可承受的风险程度应当是量化指标，可以与商业银行的资 本总额相联系，也可以与个人业务从等其他指标相关联。,0,0
1,(单选题)商业银行委托其他金融机构对理财资金进行投资管理 ，应对其资质和信用状况等作出尽职调查，并经过 ( )核准。 ,<p>A中级管理层 </p><p>B高级管理层 </p><p>C银监会</p><p>D商业银行</p>,4,B,商业银行委托其他金融机构对理财资金进行投资管理 ，应对其资质和信用状况等作出尽职调查，并经 过高级管理层核准。,0,0
1,"(单选题)下列关于信托理财产品的说法 , 不正确的是( ) 。 ",<p>A投资项目的方向决定了该信托产品的收益率和风险 </p><p>B信托公司通常只对信托产品承担有限责任 </p><p>C银行担保的信托产品风险较低 </p><p>D信托产品的流动性通常比较好</p>,4,D,"信托产品是为满足客户的特定需求而设计的,因此缺少转让平台,流动性比较差，存在较大的流动性风 险。",0,0
1,(单选题)商业银行充当理财顾问， 向客户提供咨询，体现了专业化服务的 ( ) 性质。 ,<p>A顾问 </p><p>B委托 </p><p>C代理 </p><p>D受托</p>,4,A,专业化服务活动的顾问性质是指商业银行充当理财顾问，向客户提供咨询。,0,0
1,"(单选题)2005年12月,银监会允许获得衍生品业务许可证的银行发行( )产品,为中国银行业理财产品的大发展提供了 制度上的保证。 ",<p>A权益挂钩和商品挂钩 </p><p>B股票类挂钩和权益挂钩 </p><p>C股票类挂钩和商品挂钩 </p><p>D指数类挂钩和商品挂钩</p>,4,C,"我国银行理财产品市场的发展大致可以分为四个阶段 , 其中,第二阶段为2005年11月至2008年中期。2005 年12月,银监会允许获得衍生品业务许可证的银行发行股票类挂钩产品和商品挂钩产品,为中国银 行业理财产品的大发展提供了制度上的保证。",0,0
1,(单选题)下列不属于个人理财业务风险管理的基本要求的是( ) 。 ,"<p>A商业银行应当具备与管控个人理财业务风险相适应的技术支持系统和后台保障能力以及其他必要的资 源保证 </p><p>B商业银行应当制定并落实内部监督和独立审核措施，合规、有序地开展个人理财业务， 切实保护客 户的合法权益 </p><p>C商业银行应建立个人理财业务的分析、审核与报告制度，并就个人理财业务的主要风险管理方式、风 险测算方法与标准，以及其他涉及风险管理的重大问题,积极主动地与监管部门沟通 </p><p>D经客户口头同意外，商业银行不得向第三方提供客户的相关资料和服务与交易记录</p>",4,D,D项，根据《商业银行个人理财业务风险管理指引》第十条规定，除法律法规另有规定，客户书面同 意外，商业银行不得向第三方提供客户的相关资料和服务与交易记录。,0,0
1,(单选题)成分指数类指数不包括( ) 。 ,<p>A上证综合指数 </p><p>B上证380指数 </p><p>C上证50指数 </p><p>D上证成分股指数</p>,4,A,A项属于综合类指数。,0,0
1,(单选题)下列计算器的使用说法，错误的是( ) 。 ,<p>A直接使用CLR WORK键即可清除储存单元中保存的所有数据 </p><p>B功能键ICONV(2ND2)可以帮助进行名义年利率向着有效年利率的自动转换 </p><p>C数学函数计算应先输入数字，再输入该函数所代表的符号 </p><p>D计算器每年付款次数P/Y与复利次数C/Y默认值均设定为1</p>,4,A,A项。清除储存单元中保存的所有数据，应先进入MEM键，再使用CLRWORK键。,0,0
1,(单选题)真正意义上的个人理财生涯从( )开始。 ,<p>A探索期 </p><p>B建立期 </p><p>C稳定期 </p><p>D维持期</p>,4,B,真正意义上的个人理财生涯从建立期开始。,0,0
1,(单选题)审慎性原则是商业银行在开展个人理财业务时必须遵循的原则，某银行的理财经理在面对个人理财客户 时违反了审慎性原则是( )。 ,<p>A了解客户是偏好风险还是厌恶风险</p><p>B了解客户的家庭收入、支出和负债情况 </p><p>C向客户仔细介绍银行的各种理财计划产品 </p><p>D牛市行情下，建议一对退休夫妇将退休金全部申购股票型基金</p>,4,D,商业银行开展个人理财业务应向客户销售适宜的投资产品 ，建议一对退休夫妇将退休金全部申购股票 型基金，违反了审慎性原则。,0,0
1,(单选题)理财师要以自己的专业水准来判断，坚持客观性，不带任何个人情感。这体现了( )的职业道德准则。 ,<p>A正直守信 </p><p>B客观公正 </p><p>C勤勉尽职 </p><p>D专业胜任</p>,4,B,客观公正就是理财师要以自己的专业水准来判断，坚持客观性，不带任何个人感情。在理财业务开展 过程中，公正对待每一位客户、委托人，合伙人或所在的机构。,0,0
1,(单选题)下列哪一项不是理财师日常生活中时间管理小技巧( )。 ,<p>A创造良好的办公桌环境 </p><p>B养成及时高效的邮件处理习惯 </p><p>C进退得宜地处理社交事项 </p><p>D有效利用成块时间</p>,4,D,在理财师实际工作中，常常会有许多外在因素和内在因素影响着理财师的时间管理行为。良好的习惯 养成将有助于减少这些时间管理不良现象的发生。日常工作中理财师可以使用的时间管理小技巧包 括 : ①创造良好的办公桌环境； ②养成及时高效的邮件处理习惯； ③进退得宜地处理社交事项； ④有效利用零散时间。(本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。),0,0
1,(单选题)下列关于各种特殊类型基金的说法，正确的是( )。 ,"<p>AFOF是一种专门投资于股票指数的基金 </p><p>BETF是一种跟踪"" 标的指数"" 变化的开放式基金,但其不能在交易所上市</p><p>CLOF的申购、赎回是基金份额与一篮子股票的交易 </p><p>DQDII基金是指在一国境内设置、经批准可以在境外证券市场进行股票 、债券等有价证券的基金</p>",4,D,"A项,FOF是一种专门投资于其他证券投资基金的基金 , 它并不直接投资股票或债券， 其投资范围仅限 于其他基金 ; B项,ETF是一种跟踪""标的指数"" 变化且在交易所上市的开放式基金 ，投资者可以像买 卖股票那样买卖ETF。C项， LOF的申购、赎回都是基金份额与现金的交易,可在 代销网点进行。",0,0
1,"(单选题)在我国上市公司的股票中 , 按照股票是否流动可将其分为流通股及非流通股两大类。下列选项中不属于 流通股股票的是( )。 ",<p>A上海证券交易所流通的A股股票 </p><p>B深圳证券交易所流通的B股股票 </p><p>CNET上流通的股票 </p><p>D法人股和国家股</p>,4,D,"与其他国家股票市场不同,在我国上市公司的股票中存在一些非流通股。这些非流通股股票主要是指在 上市公司的股票中 ，暂时不能上市流通的国家股和法人股。",0,0
1,(单选题)关于理财目标的确定，下列说法正确的是( ) 。 ,<p>A过上幸福生活是理财目标 </p><p>B60岁退休， 想把小孩送到美国读大字是相对具体的理财目标 </p><p>C理财目标只需具备合理性就行了 </p><p>D理财目标不具体也可进行中途监督、检验和修正</p>,4,B,"理财目标的确定必须遵循一定的原则，通常即必须遵循 SMART原则:1 、理财目标要具位明确 （Specific)、例如过上幸福生活是个目标,但不具体； 60 岁退休 ,想把小孩送到美国读大字就是相对 具体的理财目标2、理财目标必须是可以量化和检验的（Measurable0) 3、理财目标必须合理性和可行 性（Attainable) 4、实事求是（Realistic） 5、理财目标要有限和先后顺序（Time-binding)。",0,0
