1,(单选题)在个人理财过程中，()是理财活动的关键，又是个人理财的动力。 ,<p>A制定个人理财规划 </p><p>B制定个人理财目标 </p><p>C执行个人理财规划 </p><p>D评估理财环境和个人条件</p>,4,B,在对理财环境和个人条件进行评估的基础上制定理财目标是理财活动的关键，也是个人理财的动力。 目标的可行性和清晰性有助于制定出详细的理财规划，从而有利于理财目标的实现。,0,0
1,(单选题)在家庭理财上，最应优先满足的现金流量不包括()。 ,<p>A投资支出 </p><p>B日常生活基本开销 </p><p>C已有负债的本利偿还支出 </p><p>D已有保险的续期保费支出</p>,4,A,"义务性支出也称强制性支出,是收入中必须优先满足的支出。A选项属于投资性支出；B、C、D三个选 项都属于义务性支出。",0,0
1,(单选题)产品的开发主体是第三方，银行在自己的渠道代理销售，这些理财产品包括基金、保险、国债、信托以 及一些黄金代理业务等，这种理财产品是指()。 ,<p>A银行理财产品 </p><p>B混合理财产品 </p><p>C其他理财工具 </p><p>D银行代理理财产品</p>,4,D,任何理财产品或理财工具均涉及三个方面的特性：收益性、风险性、流动性，并在三者之间寻求一个 最佳的平衡。对银行理财人员来说，理财工具主要分为三类：银行理财产品、银行代理理财产品、其 他理财工具。题干所述属于银行代理理财产品的含义。,0,0
1,(单选题)根据货币时间价值概念，下列不属于货币终值影响因素的是()。 ,<p>A计息的方法 </p><p>B现值的大小 </p><p>C利率 </p><p>D市场价格</p>,4,D,终值的计算公式为：Pn=P0(1+r)n或Pn=P0(1+r×n)。从这两个公式中可以看出，终值与计息方法、现值的大小和利率相关，而与市场价格无关。,0,0
1,(单选题)下列各项年金中，只有现值没有终值的年金是()。 ,<p>A普通年金 </p><p>B即付年金 </p><p>C永续年金 </p><p>D先付年金</p>,4,C,永续年金是指无限期发生的等额系列收付款项，其特点为只有现值没有终值。,0,0
1,(单选题)关于复利现值的说法，错误的是()。 ,<p>A不同阶段的理财目标的价值在整合规划时可以简单相加 </p><p>B复利现值在理财计算中常见的应用包括确定现在应投入的投资金额 </p><p>C零息债券的投资价值=面值（到期还本额）×复利现值系数(n，r) </p><p>D复利现值就是在给定投资期末期望获得的投资价值、一定投资报酬率和一定投资期服的条件下，以复 利折现计算的投资期初所需投入金额</p>,4,A,不同阶段的理财目标的价值是当期价值，在整合规划时不能简单相加。整合未来跨时段理财目标，需 要先将其折算为现值后才能相加，也才具有可比性。,0,0
1,(单选题)金融理财师可以帮助客户根据其家庭生命周期的不同阶段对客户的()需求做资产配置建议。(1)资产流动 性；(2)收益性；(3)获利性；(4)周期性 ,<p>A(1)(2)(3) </p><p>B(1)(3) </p><p>C(1)(2)(4) </p><p>D(1)(2)(3)(4) </p>,4,A,生命周期在个人理财中的运用包括两个方面：(1)专业理财从业人员根据客户家庭生命周期帮助其选择 适合客户的银行理财产品、保险、信托、信贷等综合理财套餐；(2)专业理财从业人员可根据客户家庭 生命周期不同阶段对客户的资产流动性、收益性和获利性的需求给予配置建议。,0,0
1,(单选题)从本质上说，回购协议是一种()。 ,<p>A信用贷款 </p><p>B融资租赁 </p><p>C金融衍生产品 </p><p>D以证券为抵押品的抵押贷款</p>,4,D,回购协议是指以有价证券作抵押的短期资金融通，在形式上表现为附有条件的证券买卖。从本质上 说，回购协议是一种以证券为抵押品的抵押贷款。,0,0
1,(单选题)下列债券不是按照债券的发行主体不同而分类的是()。 ,<p>A政府债券 </p><p>B金融债券 </p><p>C贴现债券 </p><p>D国际债券</p>,4,C,根据发行主体不同，债券可划分为政府债券、金融债券、公司债券和国际债券等。按期限不同，债券 可划分为短期债券、中期债券和长期债券。按利息的支付方式不同，债券可划分为附息债券、一次还 本付息债券和贴现债券等。,0,0
1,(单选题)下列关于看涨期权和看跌期权的说法，正确的是()。 ,<p>A若预期某种标的资产的未来价格会下跌，应该购买其看涨期权 </p><p>B若看涨期权的执行价格高于当前标的资产价格应当选择执行该看涨期权 </p><p>C看跌期权持有者可以在期权执行价格高于当前标的资产价格时执行期权，获得一定收益 </p><p>D看涨期权和看跌期权的区别在于期权到期日不同</p>,4,C,看涨期权是当人们预期某种标的资产的未来价格上涨时购买的期权，选项A错误；若看涨期权的执行价格高于当前标的资产价格应当选择放弃执行该看涨期权，选项B错误；按照对价格的预期，金融期 权可分为看涨期权和看跌期权，选项D错误。,0,0
1,(单选题)目前，外汇市场交易以()占主要地位。 ,<p>A外汇掉期交易 </p><p>B远期外汇交易 </p><p>C即期外汇交易 </p><p>D外汇期货交易</p>,4,C,外汇交易是国际间结算债权债务关系的工具，目前；外汇市场交易以即期外汇交易与主要地位。,0,0
1,(单选题)外汇市场中，()之间的外汇交易市场决定了外汇汇率的高低。 ,<p>A顾客与商业银行 </p><p>B中央银行与顾客 </p><p>C商业银行与商业银行 </p><p>D商业银行与中央银行</p>,4,C,在外汇市场上商业银行同业市场交易额占90%以上，它决定了外汇汇率的高低。,0,0
1,(单选题)()实质上是一种契约，它赋予了持有人在未来某一特定时间内按买卖双方约定的价格，购进或卖出一定数 量的某种金融资产的权利。 ,<p>A金融远期 </p><p>B金融期权 </p><p>C金融期货 </p><p>D金融互换</p>,4,B,金融期权是以期权为基础的金融衍生产品，指以金融商品或金融期货合约为标的物的期权交易。金融 期权实际上是一种契约，它赋予了持有人在未来某一特定时间内按买卖双方约定的价格，购进或卖出 一定数量的某种金融资产的权利。,0,0
1,(单选题)下列哪项不是与货币市场相关的理财产品？（）,<p>A货币市场基金 </p><p>B证券投资基金 </p><p>C人民币理财产品 </p><p>D信托产品</p>,4,B,随着国民理财意识的增强，客户已经不满足于银行储蓄带来的微薄收益。针对这种现状，很多商业银 行推出了一些与货币市场相关的理财产品，如货币市场基金、人民币理财产品、信托产品等。B选项 属于资本市场的理财产品。,0,0
1,(单选题)下列关于美元走势与黄金价格变化的关系，说法正确的是()。 ,<p>A如果美元走势强劲，那么金价将上升 </p><p>B如果美元走势强劲，那么金价将下降 </p><p>C如果美元走势强劲，金价将保持不变 </p><p>D如果美元走势强劲，金价变化不能确定</p>,4,B,通常情况下，美元是黄金的主要标价货币。如果美元走势强劲，即美元相对于其他货币升值，则只有 黄金的美元价格下降才能使黄金市场重新回到均衡。,0,0
1,(单选题)下列关于保险相关要素的说法，不正确的是()。 ,<p>A投保人和被保险人不能是同一人 </p><p>B投保人按保险合同负有支付保险费的义务 </p><p>C保险人承担赔偿或者给付保险金责任 </p><p>D保险合同是投保人与保险人约定保险权利义务的协议</p>,4,A,被保险人是指其财产或者人身受保险合同保障，享有保险金等请求权的人，投保人可以是被保险人。,0,0
1,(单选题)为稳定汇价，当外汇市场的外汇供给持续小于需求时，中央银行()。 ,<p>A不必干预外汇市场 </p><p>B应在外汇市场上买进外汇 </p><p>C应在外汇市场上卖出外汇 </p><p>D应在外汇市场上赚取投机利润</p>,4,C,当外汇市场的外汇供给持续小于需求，中央银行就会向外汇银行卖出外汇，增加市场的外汇供给量， 促使外汇供求平衡，因此，C项正确。D项中央银行对外汇市场起监督管理作用，而非为了赚取投机利 润。,0,0
1,(单选题)下列选项中，属于金融市场客体的是()。 ,<p>A金融机构 </p><p>B居民个人 </p><p>C同业拆借 </p><p>D会计师事务所</p>,4,C,金融市场的客体是金融市场的交易对象，即金融工具，包括同业拆借、票据、债券、股票、外汇和金 融衍生品等。A项既是金融市场主体，又是金融市场中介；B项属于金融市场主体；D项属于金融市场 中介。,0,0
1,(单选题)关于时间优先原则，下列说法正确的是()。 ,<p>A同一时点申报，按价格高低决定优先顺序 </p><p>B同价位申报，按申报时序决定优先顺序. </p><p>C无论价位是否相同，均按申报时序决定优先顺序 </p><p>D无论申报方式如何，均以证券经纪商接到书面凭证的顺序决定申报时序</p>,4,B,证券交易遵循时间优先和价格优先的原则。时间优先原则是指在买和卖的报价相同时，在时间序列 上，按报价先后顺序依次成交。价格优先原则是指价格最高的买方报价与价格最低的卖方报价优先于 其他一切报价而成交。,0,0
1,(单选题)下列关于黄金的流动性、收益情况及风险点的说法，不正确的是()。 ,<p>A对投资者来说，黄金退出流通领域后，其流动性较其他证券类投资品差 </p><p>B黄金和股票市场收益不相关甚至负相关，所以可以分散投资总风险 </p><p>C黄金不能保值 </p><p>D黄金的市场风险是第一位的</p>,4,C,黄金的特性之一便是能保值，故选项C表述有误。,0,0
1,(单选题)下列关于新股申购类理财产品收益率的影响因素的说法，不正确的是()。 ,<p>A新股中签率与股本大小成正比 </p><p>B新股中签率与整个市场的申购资金规模成反比 </p><p>C上市首日涨幅与发行市盈率高低，股本大小成反比 </p><p>D上市首日涨幅与大盘走势成反比</p>,4,D,新股申购类理财产品的上市首日涨幅与大盘走势成正比。,0,0
1,(单选题)如果汇率收盘价始终在触发汇率上限和触发汇率下限区间内波动，则总回报为()。 ,<p>A保证投资金额×（1+最低回报率） </p><p>B保证投资金额×（1+最高回报率） </p><p>C保证投资金额×（1-最低回报率） </p><p>D保证投资金额×（1+潜在回报率）</p>,4,D,如果汇率收盘价始终在触发汇率上限和触发汇率下限区间内波动，则总回报=保证投资金额×（1+潜在 回报率）。,0,0
1,(单选题)若A产品的名义收益率为4%，协议规定的利率区间为0～4%，假设一年按360天计算。有240天中挂钩利率 在0～3%之间，60天中挂钩利率在3%～4%之间，其他时间利率则高于4%。则该产品的实际收益率为()。 ,<p>A0.0467</p><p>B0.0367</p><p>C0.035</p><p>D0.0333</p>,4,D,因为一年中挂钩利率处于协议规定的利率区间内的天数为300天(240+60)，故只有300天可以享受4%的 收益率，其余60天则不能享受该收益率，所以A产品的实际收益率=4%×(240+60)÷360=3.33%。故选D,0,0
1,(单选题)A银行在市场上发行了一个投资期为3个月的看好欧元/美元的一触即付期权产品，并设定其触发汇率为1 欧元兑1.2706美元。假定其潜在回报率为5%，最低回报率为1%。客户程先生对该产品感兴趣，拿出20万元作为保证投资金额。如果到期时，最终汇率收盘价高于触发汇率，则该产品的总回报是()万元。 ,<p>A20.2</p><p>B20.4</p><p>C20.8</p><p>D21</p>,4,D,最终汇率收盘价高于触发汇率，总回报=保证金额×（1+潜在回报率）；否则，总回报=保证投资金额× （1+最低回报率）。因此，题中产品总回报=20×(1+5%)=21（万元）。,0,0
1,(单选题)目前，国际间最重要和最常用的市场基准利率是()。 ,<p>A新加坡同业拆放利率(SIBOR) </p><p>B伦敦银行同业拆放利率(LIBOR) </p><p>C纽约同业拆放利率(NIBOR) </p><p>D香港同业拆放利率(HIBOR) </p>,4,B,伦敦银行同业拆放利率(LIBOR)是全球贷款方及债券发行人的普遍参考利率，是目前国际间最重要和 最常用的市场基准利率。,0,0
1,(单选题)某投资者购买了100000美元利率挂钩外汇结构性理财产品，该理财产品与LIBOR挂钩，协议规定：当 LIBOR处于2%～2.75%区间时，给予高收益率6%；若任何一天LIBOR超出2%～2.75%，则按低收益率2% 计算；若实际一年中的LIBOR在2%～2.75%区间为90天，则该产品投资者的收益为()美元。（一年按360 天计算） ,<p>A750</p><p>B1500</p><p>C2500</p><p>D3000</p>,4,D,该产品投资者的收益=100000×6%×90/360+100000×2%×270/360=3000（美元）。,0,0
1,(单选题)下列关于另类理财产品的说法，不正确的是()。 ,<p>A另类理财产品的信息透明度较高 </p><p>B部分另类资产发生亏损的可能性不大 </p><p>C另类资产未来潜在的高增长也将会给投资者带来潜在的高收益</p><p>D另类资产是指除传统股票、债券和现金之外的金融资产和实物资产</p>,4,A,国内的银行理财产品已逐步涉及另类理财产品市场，但由于该类产品的投资群体多为私人银行客户， 受限于私人银行业务的私密性，另类理财产品的信息透明度较低。,0,0
1,(单选题)我国外汇挂钩类理财产品中，通常挂钩的一组或者多组外汇的汇率大都依据()时间下午3时整，在路透社 或彭博社相应的外汇展示页中的价格而厘定。 ,<p>A东京 </p><p>B巴黎 </p><p>C北京 </p><p>D纽约</p>,4,A,外汇挂钩类理财产品的回报率取决于一组或多组外汇的汇率走势，即挂钩标的是一组或多组外汇的汇 率，如美元/日元，欧元/美元等。对于这样的产品，我们称为外汇挂钩类理财产品。通常，挂钩的一 组或多组外汇的汇率大都依据东京时间下午3时整，在路透社或彭博社相应的外汇展示页中的价格而厘 定。,0,0
1,(单选题)下列关于债券违约风险的说法，错误的是()。 ,<p>A违约风险，是债券发行者不能按照约定的期限和金额偿还本金和支付利息的风险 </p><p>B违约风险一般是由于发行者经营状况不佳、财务状况恶化或信誉不高带来的风险 </p><p>C不同发行者发行的债券违约风险不同 </p><p>D一般来说，国债的违约风险高于公司债券</p>,4,D,一般来说，国债的违约风险最低，公司债券的违约风险相对较高。,0,0
1,(单选题)开放式基金的特点不包括()。,<p>A所募集到的资金可以全部用于长期投资 </p><p>B投资者在存续期内可随时申购基金单位 </p><p>C所发行的基金单位是可赎回的 </p><p>D基金的资金总额不断变化 </p>,4,A,开放式基金，又称共同基金，是指基金发起人在设立基金时，基金份额总规模不固定，可视投资者的 需求，随时向投资者出售基金份额，并可应投资者要求赎回发行在外的基金份额的一种基金运作方 式，一般不会全部用于长期投资。,0,0
1,(单选题)决定信托产品收益率和风险的主要因素是()。 ,<p>A国家宏观经济状况 </p><p>B市场投资者的信心 </p><p>C信托公司的资产规模 </p><p>D投资项目的方向</p>,4,C,即使是同类投资产品，若其投资方向不同，获得的收益和承受的风险也不同。投资项目的方向决定了 该信托产品的收益率和风险。,0,0
1,(单选题)投资者在银行购买“纸黄金，依据的价格是()。 ,<p>A国际黄金现货价格 </p><p>B中国黄金期货交易所公布价格 </p><p>C银行公布的价格 </p><p>D银行和客户的协议价格</p>,4,C,客户在银行办理纸黄金业务，是按银行公布的价格进行“纸黄金”的购买。,0,0
1,(单选题)具有“活期储蓄之称的基金是()。 ,<p>A股票型基金 </p><p>B债券型基金 </p><p>C上市开放式基金 </p><p>D货币市场基金</p>,4,D,货币市场基金具有“活期储蓄”之称。,0,0
1,(单选题)投资者必须在证券交易所设立账户，才能买卖的国债是()。 ,<p>A凭证式国债 </p><p>B储蓄式国债</p><p>C实物式国债 </p><p>D记账式国债</p>,4,D,我国《证券法》规定，通过证券交易所的交易系统发行和交易，可以记名、挂失。投资者进行记账式 证券买卖，必须在证券交易所设立账户。,0,0
1,(单选题)下列关于债券赎回的说法，不正确的是()。 ,<p>A有的债券契约赋予发行人在到期日前全部或部分赎回已发行债券的权利 </p><p>B附有赎回权的债券的潜在资本增值有限 </p><p>C在保护期内，发行人可以行使赎回权 </p><p>D发行人可以通过使用这项权利以更低的利率筹集资金</p>,4,C,可赎回债券的发行人有权在特定的时间按照某个价格强制从债券持有人手中将其赎回。可赎回条款通 常在债券发行几年之后才开始生效，在保护期内，发行人不得行使赎回权，选项C表述有误。,0,0
1,(单选题)黄金基金适合于()。 ,<p>A消极型投资者 </p><p>B保守型投资者 </p><p>C积极型投资者 </p><p>D稳健型投资者</p>,4,C,黄金基金是将资金委托专业经理人全权处埋，用于投资黄金类产品，成败关键在于经理人的专业知 识、操作技巧以及信誉，属于风险较高的投资方式，适合喜欢冒险的积极型投资者。,0,0
1,(单选题)单个开放日基金净赎回超过基金总份额的()时，为巨额赎回。 ,<p>A0.1</p><p>B0.2</p><p>C0.3</p><p>D0.5</p>,4,A,单个开放日基金净赎回超过基金总份额的10%时，为巨额赎回。若发生巨额赎回，基金管理人可以根据基金当时的资产组合情况决定采用全额赎回或部分顺延赎回的方式，由投资者选择是否顺延赎回。,0,0
1,(单选题)下列关于各种类型基金的说法，正确的是()。 ,<p>AFOF是一种专门投资于股票指数的基金 </p><p>BETF是一种跟踪“标的指数”变化的开放式基金，但其不能在交易所上市 </p><p>CLOF的申购、赎回是基金份额与一篮子股票的交易 </p><p>DQDII基金是指在一国境内设置、经批准可以在境外证券市场进行股票、债券等有价证券投资的基金</p>,4,D,A选项错误，FOF是一种专门投资于其他证券投资基金的基金，它并不直接投资股票或债券，其投资 范围仅限于其他基金；B选项错误，ETF是一种跟踪“标的指数”变化且在交易所上市的开放式基金， 投资者可以像买卖股票那样在交易所买卖ETF；C选项错误，LOF的申购、赎回都是基金份额与现金的 交易，可在代销网点进行，而ETF的申购、赎回则是基金份额与一篮子股票的交易，且通过交易所进行。,0,0
1,(单选题)对银行理财从业人员而言，客户最重要的非财务信息是()。 ,<p>A资产和负债 </p><p>B收入与支出 </p><p>C房地产升值预期 </p><p>D客户风险厌恶系数</p>,4,D,房地产升值预期和客户风险厌恶系数属于客户的非财务信息，客户风险厌恶系数是影响理财决策的最 重要信息。,0,0
1,(单选题)现金管理中，年度支出预算等于()。 ,<p>A年度收入一上一年支出 </p><p>B年度收入一年储蓄目标 </p><p>C年度收入一年度支出 </p><p>D年储蓄目标一年度支出</p>,4,B,现金管理中，年度支出预算=年度收入-年储蓄目标。,0,0
1,(单选题)下列商业银行的理财顾问服务环节中，顺序排在“基础规划”之后的是()。 ,<p>A客户资产状况评估 </p><p>B资产管理目标分析 </p><p>C客户风险分析 </p><p>D实施计划</p>,4,D,理财顾问服务是在充分了解客户的基础上，对客户的财务资源提供安排建议并协助其实施与管理，从 而帮助客户实现财务目标的过程。国际通行理财顾问服务流程是：第一步，客户基本资料收集；第二 步，客户资产状况分析；第三步，客户风险分析；第四步，客户资产管理目标分析；第五步，客户资 产预测与评估；第六步，财务目标的确认；第七步，基础规划；第八步，建立投资组合；第九步，实 施计划；第十步，绩效评估。,0,0
1,(单选题)下列关于个人理财顾问服务的风险揭示管理措施，正确的是()。 ,<p>A商业银行销售各类理财产品，以及商业银行对客户投资情况的评估和分析，都应包含相应的风险揭示 内容 </p><p>B商业银行应用专业术语准确地向客户进行风险揭示 </p><p>C商业银行通过理财服务销售的其他产品，可以不进行风险揭示 </p><p>D客户不必抄录“本人已经阅读上述风险提示，充分了解并清楚知晓了本产品风险，愿意承担相关风 险”，但应在该提示栏里签名</p>,4,A,《商业银行个人理财业务风险管理指引》第29条规定，商业银行向客户提供的所有可能影响客户投资 决策的材料，商业银行销售的各类投资产品介绍，以及商业银行对客户投资情况的评估和分析等，都 应包含相应的风险揭示内容。风险揭示应当充分、清晰、准确，确保客户能够正确理解风险揭示的内 容。商业银行通过理财服务销售的其他产品，也应进行明确的风险揭示。《商业银行个人理财业务风 险管理指引》第30条规定，客户必须抄录“本人已经阅读上述风险提示，充分了解并清楚知晓了本产 品风险，愿意承担相关风险”，并在相应位置签名。,0,0
1,(单选题)在制定理财规划时，理财师通常需要对家庭的资产负债情况进行分析。下列哪项属于流动负债？() ,<p>A汽车贷款 </p><p>B教育贷款 </p><p>C住房抵押贷款 </p><p>D信用卡贷款</p>,4,D,信用卡贷款的还款期限一般不超过1年，属于流动负债项目。,0,0
1,(单选题)下列关于客户信息收集的说法，错误的是()。 ,<p>A为了得到更加真实的信息，数据调查表必须由客户亲自填写 </p><p>B客户在填写调查表之前，从业人员应对有关项目加以解释 </p><p>C个人原因不愿意回答某些问题，从业人员应该谨慎地了解客户产生焦虑的原因，并向客户解释该信息 的重要性，以及在缺乏该信息情况下可能造成的误差 </p><p>D宏观经济信息可以从政府部门或金融机构公布的信息中获得</p>,4,A,由于数据表的内容较为专业，为了得到更加真实的信息，数据调查表可以采用从业人员提问，客户回 答，然后由从业人员填写的方式来进行。,0,0
1,(单选题)下列理财客户的信息中，可以进行定量化衡量的是()。 ,<p>A收入与支出 </p><p>B投资偏好 </p><p>C健康状况 </p><p>D风险特征</p>,4,A,客户信息可以分为定量信息和定性信息。A项属于定量信息，因此可以定量化衡量；B、C、D三项属 于定性信息，不可以定量化衡量。,0,0
1,(单选题)现金流量表可以作为衡量个人是否合理使用其收入的工具，还可以为制订个人理财规划提供帮助。其中 不包括()。 ,<p>A有助于更迅速地增大现金流入 </p><p>B有助于更有效地利用财务资源 </p><p>C有助于发现个人消费方式上的潜在问题 </p><p>D有助于找到解决个人消费方式上潜在问题的方法</p>,4,A,现金流量表用来说明个人的现金收入和支出情况。除了实际现金流入和流出的交易，现金流量表还应 列入额外收入，包括红利和利息收入、人寿保险现金价值的累积以及股权投资的资本利得等。现金流 量表的作用：(1)有助于发现个人消费方式上的潜在问题；(2)有助于找到解决问题的方法；(3)有助于更 有效地利用财务资源。,0,0
1,(单选题)()是解决客户资金结余的问题，这是做理财规划的起点。 ,<p>A保险规划 </p><p>B税收规划 </p><p>C现金、消费及债务管理 </p><p>D投资规划</p>,4,C,A项保险规划是研究风险转移的问题；B项税收规划是减少客户支出的问题；D项投资规划是讨论客户 资产保值增值的问题。,0,0
1,(单选题)下列关于认知需要等式的说法，正确的是()。 ,<p>A认知需要=储蓄动机+增收减支的努力方向 </p><p>B认知需要=投资动机+开源节流的努力方向 </p><p>C认知需要=储蓄动机+开源节流的努力方向 </p><p>D认知需要=投资动机+增收减支的努力方向</p>,4,C,认知需要是储蓄的动力，其后将由开源或节流产生储蓄。认知需要=储蓄动机+开源节流的努力方向。,0,0
1,(单选题)在控制税收规划方案的执行过程中，理财人员下列做法错误的是()。 ,<p>A当客户情况出现新的变化时，从业人员应改变税收规划 </p><p>B当反馈的信息表明从业人员设计的税收规划有误时，从业人员应及时修订其设计的税收规划 </p><p>C当反馈的信息表明客户没有按理财从业人员设计方案的意见执行税收规划时，税收规划人应给予提 示，指出其可能产生的后果 </p><p>D在特殊情况下，客户因为纳税与征收机关发生法律纠纷时，从业人员按法律规定或业务委托及时介 入，帮助客户度过纠纷过程</p>,4,A,当客户情况出现新的变化时，从业人员应介入判断是否改变税收规划，而不是改变税收规划，故A选 项错误。,0,0
1,(单选题)下列理财工具最适合于退休养老规划的是()。,<p>A大豆期货 </p><p>B权证 </p><p>C平衡型基金 </p><p>DST股票</p>,4,C,退休养老规划的投资产品要求风险低，收益稳定。A、B、D三项均属于风险较高的投机产品，不适合 退休养老规划。,0,0
1,(单选题)中国银监会有权对有严重违法经营、经营管理不善的银行业金融机构予以()。 ,<p>A接管 </p><p>B重组 </p><p>C撤销 </p><p>D冻结资产</p>,4,C,中国银监会有权对有严重违法经营、经营管理不善的银行业金融机构予以撤销。,0,0
1,(单选题)下列关于《证券投资基金法》对于基金管理人有关规定的说法，不正确的是()。 ,<p>A基金管理人负责基金的具体投资操作 </p><p>B基金管理人由依法设立的商业银行担任 </p><p>C基金管理人的注册资本不得低于1亿元人民币，且必须为实缴货币资本 </p><p>D基金管理人可以接受其他机构委托进行资产管理</p>,4,B,依据我国《证券投资基金法》的规定，基金管理人只能由依法设立的基金管理公司担任。,0,0
1,(单选题)投保人或被保险人对()应当具有法律上承认的经济利益。 ,<p>A保险事故 </p><p>B保险责任 </p><p>C保险标的 </p><p>D保险风险</p>,4,C,保险标的是投保人或被保险人所要投资的对象，投保人或被保险人对保险标的应当具有法律上承认的 经济利益。,0,0
1,(单选题)2007年11月，在美国工作的小李每月给国内的妻子寄回4000美元，由其妻将美元兑换成人民币取出。若 12月份小李寄回8000美元，则小李妻子可以将()美元兑换成人民币。 ,<p>A8000</p><p>B6000</p><p>C4000</p><p>D2000</p>,4,D,根据《个人外汇管理办法实施细则》，个人结汇的年度额度为每人每年等值5万美元。小李妻子前十一 个月已累计结汇44000美元，故最后一个月只能结汇6000美元。,0,0
