1,(单选题)在实际操作中，( )是商业银行在真正需要资金时通常选择的融资方式。 ,<p>A出售流动资产 </p><p>B同业拆入 </p><p>C收回贷款 </p><p>D长期在总资产中保存相当规模的流动性资产</p>,4,B,在实践操作中，商业银行通常选择在真正需要资金的时候借人资金，（本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）而不长期在总资产中保存相当规 模的流动性资产；如果通过出售流动资产换取流动性，则将导致总资产存量下降；收回贷款将严重损 害商业银行的声誉。,0,0
1,(单选题)《巴塞尔新资本协议》对三大风险加权资产规定了不同的计算方法。其中对市场风险资产，商业银行可 以采取的方法是( )。 ,<p>A内部评级初级法 </p><p>B标准法 </p><p>C高级计量法 </p><p>D内部评级高级法</p>,4,B,对市场风险，可以采取标准法或内部模型法。,0,0
1,(单选题)《巴塞尔新资本协议》中要求客户评级能够做到，不同信用等级的客户的违约风险随信用等级的下降而 呈现( )的趋势。 ,<p>A加速下降 </p><p>B减速下降 </p><p>C加速上升 </p><p>D减速上升</p>,4,C,符合《巴塞尔新资本协议》要求的客户评级必须具有两大功能：一是能够有效区分违约客户，即不同 信用等级的客户违约风险随信用等级的下降而呈加速上升的趋势；二是能够准确量化客户违约风险， 即能够估计各信用等级的违约概率，并将估计的违约概率与实际违约频率的误差控制在一定范围内。,0,0
1,(单选题)20世纪70年代，商业银行的风险管理模式进入了( )阶段。 ,<p>A资产风险管理模式 </p><p>B负债风险管理模式 </p><p>C资产负债风险管理模式 </p><p>D全面风险管理模式</p>,4,C,20世纪70年代，商业银行的风险管理模式进入了资产负债风险管理模式阶段。,0,0
1,(单选题)A企业2010年的销售成本为3000万元，销售收入为4500万元，年初资产总额为7500万元，年底资产总额为 10500万元，则其总资产周转率约为( )。 ,<p>A0.33</p><p>B0.47</p><p>C0.5</p><p>D0.8</p>,4,C,总资产周转率=销售收入／[(期初资产总额+期末资产总额)／2]=4500／[(7500+10500)／2]=50%。,0,0
1,(单选题)A银行2010年年初共有可疑类贷款500亿元，在2010年年末转为损失类的贷款金额为100亿元，期初可疑类 贷款期间因回收减少了150亿元、因核销减少了250亿元，则该银行2010年的可疑类贷款迁徙率为( )。 ,<p>A0.125</p><p>B0.25</p><p>C0.5</p><p>D1</p>,4,D,可疑类贷款迁徙率=期初可疑类贷款向下迁徙金额／(期初可疑类贷款余额一期初可疑类贷款期间减少 金额)100%=100／(500-150-250)100%=100%。,0,0
1,(单选题)A银行的外汇敞口头寸如下：美元多头700，英镑多头300，法国法郎空头390，瑞士法郎空头130，则用短 边法计算的A银行持有的外汇的总敞口头寸为( )。 ,<p>A610</p><p>B1000</p><p>C90</p><p>D1130</p>,4,B,短边法先计算出净多头头寸之和为：700+300=1000，净空头头寸之和为：390+130=520。因为前者绝 对值较大，因此根据短边法计算的外汇总敞口头寸为1000。,0,0
1,(单选题)ZETA信用风险分析模型中用于衡量流动性的指标是( )。 ,<p>A流动资产总资产 </p><p>B流动资产流动负债 </p><p>C(流动资产一流动负债)总资产 </p><p>D流动负债总资产</p>,4,B,注意区分与Ahman的Z计分模型中用来衡量企业流动性的指标，在Akman的Z计分模型中，流动性指标 是(流动资产一流动负债)总资产。,0,0
1,(单选题)巴塞尔委员会对市场风险内部模型提出的要求，表述正确的是( )。 ,<p>A置信水平采用99%的单尾置信区间 </p><p>B持有期为15个营业日 </p><p>C市场风险要素价格的历史观测期至少为半年 </p><p>D至少每6个月更新一次数据</p>,4,A,B选项，持有期为10个营业日。C选项，市场风险要素价格的历史观测期至少为一年。D选项．至少每 3个月更新一次数据。,0,0
1,(单选题)采用回收现金流法计算违约损失率时，若回收金额为1．5亿元，回收成本为0．7亿元，违约风险暴露为 1．6亿元，则违约损失率为( )。 ,<p>A0.47</p><p>B0.5</p><p>C0.43</p><p>D0.53</p>,4,B,回收现金流法。根据违约历史清收情况，预测违约贷款在清收过程中的现金流，并计算出LGD，即 1GD=1-回收率=1-(回收金额一回收成本)／违约风险暴露=1-(1.5-0.7)／1.6=0.5。,0,0
1,(单选题)操作风险损失数据的收集的步骤不包括( )。 ,<p>A损失事件评估 </p><p>B损失事件识别 </p><p>C损失事件填报 </p><p>D损失金额确定</p>,4,A,损失数据收集的步骤包括：损失事件识别；损失事件填报；损失金额确定；损失事件信息审核：损失 数据收集验证。,0,0
1,(单选题)从我国目前实施经济资本管理的经验看，完成信用风险的经济资本管理的环节不包括( )。 ,<p>A总行年初根据全行发展规划和资本补充计划，明确资本充足率目标 </p><p>B总行根据各分行反馈的情况，在总行各业务部门之间进行协调平衡分配 </p><p>C总行根据战略性经营目标，对信用风险经济资本增量的一定百分比进行战略性分配 </p><p>D分行根据总行的战略性规划，具体配置可利用的各项资源</p>,4,D,从我国目前实施经济资本管理的经验看，对信用风险的经济资本管理可通过以下三个环节完成：①由 总行年初根据全行发展规划和资本补充计划，明确资本充足率目标，提出全行的经济资本总量和增量 控制目标，对分行进行初次分配；②总行根据各分行反馈的情况，在总行各业务部门之间进行协调平 衡分配；③总行根据战性经营目标，对信用风险经济资本增量的一定百分比进行战性分配。,0,0
1,(单选题)当久期缺口为正值时，如果市场利率下降，则流动性也随之( )。 ,<p>A减弱 </p><p>B增强 </p><p>C不变 </p><p>D无法判断</p>,4,B,当久期缺口为正值时，如果市场利率下降，（本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）则资产价值增加的幅度比负债价值增加的幅度大，流动性 也随之增强；如果市场利率上升，则资产价值减少的幅度比负债价值减少的幅度大，流动性也随之减 弱。,0,0
1,(单选题)对计入所有者权益的可供出售债券公允价值负变动可从附属资本中扣减的比例为( )。 ,<p>A0.25</p><p>B0.5</p><p>C0.75</p><p>D1</p>,4,D,公允价值的负变动应全额从附属资本中扣减。,0,0
1,(单选题)对维持本行资本充足率承担最终责任的是( )。 ,<p>A股东大会和董事会 </p><p>B董事会和监事会 </p><p>C董事会和高级管理层 </p><p>D高级管理层和内部审计人员</p>,4,C,董事会和高级管理层对维持本行资本充足率承担最终责任。,0,0
1,(单选题)对于操作风险加权资产，商业银行可以采取的计算方法不包括( )。 ,<p>A标准法 </p><p>B基本指标法 </p><p>C内部模型法 </p><p>D高级计量法</p>,4,C,内部模型法是计算市场风险加权资产的方法。,0,0
1,(单选题)对政策性银行债权的风险权重为( )。 ,<p>A0</p><p>B0.05</p><p>C0.1</p><p>D0.2</p>,4,A,对政策性银行债权的风险权重为0。,0,0
1,(单选题)风险管理部门独特的地位使其可以掌握商业银行整体的( )状况，为经营管理决策提供辅助作用。 ,<p>A国家风险、市场风险和操作风险 </p><p>B市场风险、信用风险和操作风险 </p><p>C声誉风险、法律风险和战略风险 </p><p>D市场风险、法律风险和声誉风险</p>,4,B,风险管理部门独特的地位使其可以掌握商业银行整体的市场风险、信用风险和操作风险状况，为经营 管理决策提供辅助作用。,0,0
1,(单选题)风险管理的第一道防线是( )。 ,<p>A风险管理制度 </p><p>B风险管理职能部门 </p><p>C前台业务人员 </p><p>D内部审计</p>,4,C,前台业务人员是风险管理的第一道防线。,0,0
1,(单选题)风险价值是指在一定的持有期和置信水平下，利率、汇率等市场风险要素发生变化对资产价值造成的( )损 失。 ,<p>A最大 </p><p>B最小 </p><p>C平均 </p><p>D预期</p>,4,A,本题考查风险价值的定义。,0,0
1,(单选题)负责对所有业务单位及商业银行整体风险状况进行仔细评估的机构是( )。 ,<p>A董事会 </p><p>B监事会 </p><p>C风险管理委员会 </p><p>D风险管理部门</p>,4,C,风险管理委员会应当与金融风险管理部门、业务部门和信息／技术部门保持密切联系，随时获取相关 的风险信息。并定期对所有业务单位及商业银行整体风险状况进行仔细评估。,0,0
1,(单选题)根据正常贷款迁徙率的计算公式，在其他条件不变的情况下，下列说法正确的是( )。 ,<p>A期初关注类贷款余额越多，正常贷款迁徙率越低 </p><p>B期初正常类贷款期间减少金额越多，正常贷款迁徙率越低 </p><p>C期初正常类贷款中转为不良贷款的金额越多。正常贷款迁徙率越低 </p><p>D期初关注类贷款中转为不良贷款的金额越多，正常贷款迁徙率越低</p>,4,A,根据正常贷款迁徙率的计算公式，在其他条件不变的情况下，期初关注类贷款余额越多．正常贷款迁 徙率越低。,0,0
1,(单选题)关于商业银行内部控制的主要原则，下列说法正确的是( )。 ,<p>A商业银行的经营管理应当体现“效益优先、内控辅之”的要求 </p><p>B内部控制的监督、评价部门必须与内部控制的建设、执行部门密切联系 </p><p>C内部控制应当渗透到商业银行的各项业务过程和各个操作环节，并由全体人员参与 </p><p>D内部控制须有高度的权威性，除董事会和高层管理者外任何人不得拥有不受内部控制的权力</p>,4,C,A项商业银行的经营管理应当体现“内控优先”的要求；8项内部控制的监督、评价部门必须独立于内 部控制的建设、执行部；D项内部控制须有高度的权威性，任何人不得拥有不受内部控制的权力。,0,0
1,(单选题)国别风险有很多常见的表现形式，不包括( )。,<p>A重议利息 </p><p>B取消债务 </p><p>C提供担保 </p><p>D再融资</p>,4,C,不包括提供担保。,0,0
1,(单选题)核心雇员流失造成的风险体现为商业银行对关键人员过度依赖的风险，( )不是这种风险的表现。 ,<p>A缺乏足够的后备人员 </p><p>B关键信息缺乏共享和文档记录 </p><p>C因歧视及差别待遇事件导致损失 </p><p>D缺乏岗位转换机制</p>,4,C,C项属于违反用工法的体现。,0,0
1,(单选题)假定A企业2010年支付的利息费用为4万元，其税后利润为17万元，2010年年初资产总额为230万元。年末 资产总额为170万元，则其资产回报率为( )。(所得税税率为25%) ,<p>A0.05</p><p>B0.1</p><p>C0.105</p><p>D0.95</p>,4,B,资产回报率(ROA)=[税后损益+利息费用(1-税率)]／平均资产总额=[17+4(1-25%)]／200=10%。,0,0
1,(单选题)假设某商业银行以市场价值表示的简化资产负债表中，资产A=1000亿元，负债1=800亿元，资产久期为 DA=5年，负债久期为D1=4年。根据久期分析法，如果年利率从5%上升到5．5%。利率变化使银行的价 值变化( )亿元。 ,<p>A8.53</p><p>B-8.53</p><p>C9</p><p>D-9</p>,4,B,久期公式为Ap=一PD△y(1+y)。分别针对资产和负债的久期求出各自的变化值。DA是资产久期，D1是 负债久期，都是公式中的D；资产A和负债1都是公式中的P；△y=5．5%-5%=0．5%；Y是现在的年利 率。那么，资产的变化值△P=-100050．005+1．055；负债的变化值=一80040．0051．055，资产与负 债两者相减得出价值变化(-10005+8004)0．0051．055=-8．53。,0,0
1,(单选题)监管部门对资本不足银行的纠正措施不包括( )。 ,<p>A对商业银行股东实施的纠正措施 </p><p>B对商业银行董事和高级管理层采取的纠正措施 </p><p>C对商业银行风险管理部门采取的纠正措施 </p><p>D对商业银行机构采取的监管措施</p>,4,C,对资本不足银行的纠正措施包括：对商业银行股东实施的纠正措施：对商业银行董事和高级管理层采 取的纠正措施；对商业银行机构采取的监管措施.（本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）,0,0
1,(单选题)交易／定价错误属于操作风险内部流程类的因素，它是指在交易的过程中，( )。 ,<p>A市场价格发生重大变化引起的定价差异 </p><p>B与市场上同类金融产品的定价有很大差别 </p><p>C由于产品成本增加．出现定价困难 </p><p>D未遵循操作规定，使交易和定价产生了错误</p>,4,D,交易／定价错误属于操作风险内部流程类的因素，它是指在交易的过程中，未遵循操作规定。使交易 和定价产生了错误。,0,0
1,(单选题)借款人无法足额偿还贷款本息，即使执行担保，也肯定要造成较大损失是指贷款五级分类中的( )。 ,<p>A关注 </p><p>B次级 </p><p>C可疑 </p><p>D损失</p>,4,C,这是可疑类贷款的定义。,0,0
1,(单选题)久期缺口的绝对值( )，利率变化对商业银行的流动性的影响越显著。 ,<p>A越大 </p><p>B越小 </p><p>C为零 </p><p>D无法判断</p>,4,A,久期缺口的绝对值越大，利率变化对商业银行的资产和负债价值影响越大，对其流动性的影响也越显 著。,0,0
1,(单选题)客户信用分析中，关于现金流分析的说法中，正确的是( )。 ,<p>A融资租赁所支付的现金属于经营活动现金流流出 </p><p>B处置固定资产、无形资产和其他长期资产收到的现金属于经营活动现金流流入 </p><p>C分得股利、利润或取得债券利息收入是属于经营活动现金流流人 </p><p>D分配股利、利润或偿付利息所支付的现金属于融资活动现金流流出</p>,4,D,融资租赁所支付的现金属于融资活动现金流流出；处置固定资产、无形资产和其他长期资产收到的现 金属于投资活动现金流流人；分得股利、利润或取得债券利息收入是属于投资活动现金流流入。,0,0
1,(单选题)利率期限结构变化风险也称为( )。 ,<p>A重新定价风险 </p><p>B收益率曲线风险 </p><p>C基准风险 </p><p>D期权性风险</p>,4,B,利率期限结构变化风险也称为收益率曲线风险。,0,0
1,(单选题)某1年期零息债券的年收益率为12%，假设债务人违约后回收率为40%，若1年期的无风险年收益率为 6%，则根据KPMG风险中性定价模型得到上述债券在1年内的违约概率为( )。,<p>A0.059</p><p>B0.079</p><p>C0.089</p><p>D0.099</p>,4,C,根据风险中性定价原理，无风险资产的预期收益与不同等级风险资产的预期收益是相等的，即P1 (I+K1)+(1-P1)(1+K1)θ=1+i1。其中，P1为期限1年的风险资产的非违约概率，(1-P1)即其违约概率；K1 为风险资产的承诺利息；0为风险资产的回收率，等于“1-违约损失率”；i1为期限1年的风险资产的 收益率。 本题中，P(1+12%)+(1-P)(1+12%)40%=1+6%，可得P=91．1%，即该客户在1年内的违约概率为8． 9%。,0,0
1,(单选题)某企业2008年息税折旧摊销前利润(EBITDA)为2亿元人民币，净利润为1．2亿元人民币，折旧为0．2亿元 人民币，无形资产摊销为O．1亿元人民币，所得税为0．3亿元人民币，则该企业2008年的利息费用为( ) 亿元人民币。 ,<p>A0.1</p><p>B0.2</p><p>C0.3</p><p>D0.4</p>,4,B,将题中已知代人EBITDA的计算公式：EBITDA=净利润+折旧+无形资产摊销+利息费用+所得税，则利 息费用为0．2亿元。,0,0
1,(单选题)某投资者在期初以每股18元的价格购买C股票100股，半年后每股收到0．2元的现金红利，同时卖出股票 的价格是20元，则在此半年期间，投资者在C股票上的百分比收益率应为( )。 ,<p>A0.1111</p><p>B0.1122</p><p>C0.1211</p><p>D0.1222</p>,4,D,根据计算公式：百分比收益率(R)=P1+D-P0／P0100%，可得，投资者在C股票上的百分比收益率= (20100+0．2100-18100)／(18100)100%=12．22%。,0,0
1,(单选题)某银行资产为100亿元，资产加权平均久期为5年．负债为90亿元，负债加权平均久期为4年，根据久期分 析方法，当市场利率下降时，银行的流动性( )。 ,<p>A加强 </p><p>B减弱 </p><p>C不变 </p><p>D无法确定</p>,4,A,久期缺口=资产加权平均久期-(总负债总资产)负债加权平均久期=5-(10090)4为正，当久期缺口为正值 时，如果市场利率下降，则资产价值增加的幅度比负债价值增加的幅度大，流动性也随之增强。,0,0
1,(单选题)能够反映商业银行的真实风险水平的资本是( )。 ,<p>A会计资本和经济资本 </p><p>B会计资本和监管资本 </p><p>C监管资本和经济资本 </p><p>D账面资本和会计资本</p>,4,C,经济资本与监管资本都能反映商业银行的真实风险水平。,0,0
1,(单选题)企业级风险管理信息系统一般采用( )结构。 ,<p>AB／S </p><p>BA／S </p><p>CB／L </p><p>DA／L</p>,4,A,企业级风险管理信息系统一般采用B／S结构，相关人员通过浏览器实现远程登录，便能够在最短的时 间内获得所有相关的风险信息。,0,0
1,(单选题)清晰的声誉风险管理流程不包括( )。 ,<p>A声誉风险识别 </p><p>B外部审计 </p><p>C声誉风险评估 </p><p>D监测和报告</p>,4,B,外部审计是一种辅助手段，不包括在流程之内。清晰的声誉风险管理流程包括声誉风险识别、声誉风 险评估、监测和报告、内部审计。,0,0
1,(单选题)缺口分析和( )采用的都是利率敏感性分析方法。 ,<p>A久期分析 </p><p>B汇率分析 </p><p>C因果分析 </p><p>D商品价格分析</p>,4,A,缺口分析衡量利率变动对银行当期收益影响的一种方法；久期分析衡量利率变动对银行资产 价值影响的一种方法。,0,0
1,(单选题)如果一家国内商业的贷款资产情况为：正常类贷款60亿元，关注类贷款20亿元，次级类贷款10亿元，可 疑类贷款6亿元，损失类贷款5亿元，那么该商业银行的不良贷款率等于( )。 ,<p>A0.02</p><p>B0.201</p><p>C0.208</p><p>D0.2</p>,4,C,不良贷款率=(次级类贷款+可疑类贷款+损失类贷款)／各项贷款和100%=(10+6+5)／(60+20+10+6+5) 100%≈20．8%。,0,0
1,(单选题)商业银行必须确保所采用的核心业务和风险管理信息系统具有高度的适用性、安全性和前瞻性，这是为 了应对商业银行面1临的( )。 ,<p>A行业风险 </p><p>B客户风险 </p><p>C竞争对手风险 </p><p>D技术风险</p>,4,D,商业银行必须确保所采用的核心业务和风险管理信息系统具有高度的适用性、安全性和前瞻性，这是 为了应对商业银行面临的技术风险。（本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）,0,0
1,(单选题)商业银行的经营管理不包括( )风险管理模式阶段。 ,<p>A资产 </p><p>B系统 </p><p>C负债 </p><p>D全面</p>,4,B,商业银行的经营管理不包括系统风险管理模式阶段。,0,0
1,(单选题)商业银行风险管理的主要策略不包括( )。 ,<p>A风险分散 </p><p>B风险对冲 </p><p>C风险规避 </p><p>D风险清除</p>,4,D,商业银行通常运用的风险管理策可以大致概括为风险分散、风险对冲、风险转移、风险规避和风险补 偿五种策。,0,0
1,(单选题)商业银行可以采取( )措施进行操作风险缓释。 ,<p>A放弃衍生产品创新 </p><p>B外包数据备份业务 </p><p>C实行差错率考核 </p><p>D改变市场定位</p>,4,B,火灾、抢劫、高管欺诈等操作风险，商业银行往往很难规避和降低，甚至有些无能为力，但可以通过 制定应急和连续营业方案、购买保险、业务外包等方式将风险转移或缓释。,0,0
1,(单选题)商业银行所面临的战略风险可以细分为产业风险、技术风险、品牌风险等七类。下列各项中属于商业银 行面临的项目风险的是( )。 ,<p>A我国金融业开放之后，行业竞争更加激烈 </p><p>B银行的信息系统安全性存在风险 </p><p>C银行缺乏独特的品牌形象 </p><p>D银行产品开发失败</p>,4,D,A属于产业风险；B属于技术风险；C属于品牌风险。,0,0
1,(单选题)商业银行外部审计主要是针对( )。 ,<p>A财务状况 </p><p>B经营战略 </p><p>C内部控制 </p><p>D销售情况</p>,4,A,商业银行外部审计主要是针对财务状况。,0,0
1,(单选题)商业银行一个完整的风险监测指标体系，包括风险水平类指标、风险迁徙类指标和( )。 ,<p>A流动性风险指标 </p><p>B信用风险指标 </p><p>C风险抵补类指标 </p><p>D操作风险指标</p>,4,C,商业银行一个完整的风险监测指标体系，包括风险水平类指标、风险迁徙类指标和风险抵补类指标。,0,0
1,(单选题)商业银行在识别和分析贷款组合的信用风险时，应更多关注( )可能造成的影响。 ,<p>A系统性风险 </p><p>B非系统性风险 </p><p>C个别风险 </p><p>D组合风险</p>,4,A,商业银行在识别和分析贷款组合的信用风险时．应更多关注系统性风险可能造成的影响。,0,0
1,(单选题)声誉危机管理的主要内容不包括( )。 ,<p>A管理危机过程中的信息交流 </p><p>B危机处理过程中持续沟通 </p><p>C确保及时处理投诉和批评 </p><p>D预先制定战略性的危机管理规划</p>,4,C,确保及时处理投诉和批评不属于声誉危机管理。,0,0
1,(单选题)投资组合的整体VaR( )其所包含的每个单体VaR之和。 ,<p>A大于 </p><p>B等于 </p><p>C小于 </p><p>D无法判断</p>,4,C,这是投资组合原理。,0,0
1,(单选题)王先生的投资包括三部分．一部分是年收益率为20%的A资产，总价值为15万元；另一部是年收益率为 45%的8资产，总价值为10万元；还有一部分是年收益率为30%的C资产。总价值是15万元。那么，王先生 这个投资组合的预期收益率是( )。 ,<p>A0.2</p><p>B0.3</p><p>C0.45</p><p>D0.5</p>,4,B,投资组合的预期收益率=(15／400．20+10／400．45+15／400．30)100%=30%。,0,0
1,(单选题)我国商业银行目前的业务种类和运营方式中，( )是最容易引起操作风险的业务环节。 ,<p>A柜台业务</p><p>B法人信贷业务 </p><p>C个人信贷业务 </p><p>D资金交易业务</p>,4,A,柜台交易泛指商业银行柜面办理的业务，是商业银行各项业务操作的集中体现，也是最容易引发操作 风险的业务环节。,0,0
1,(单选题)下列不属于违约发生的主要原因的是( )。 ,<p>A债务人自身因素 </p><p>B债务人所在行业或区域因素 </p><p>C宏观经济因素 </p><p>D银行监管措施不健全</p>,4,D,违约的发生主要基于：债务人自身因素、债务人所在行业或区域因素、宏观经济因素。（本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）,0,0
1,(单选题)下列各项属于商业银行员工失职违规的是( )。 ,<p>A内幕交易 </p><p>B劳方索偿 </p><p>C滥用职权 </p><p>D缺乏岗位轮换机制</p>,4,C,A属于内部欺诈，B属于违反用工法，D属于核心雇员流失。,0,0
1,(单选题)下列关于VaR的说法，正确的是( )。 ,<p>A均值VaR是以均值作为基准来测度风险 </p><p>B均值VaR度量的是资产价值的平均损失 </p><p>C零值VaR是以期末价值作为基准来测度风险 </p><p>D零值VaR度量的是资产价值的相对损失</p>,4,A,B均值VaR度量的是资产价值的相对损失；C零值VaR是以初始价值为基准测度风险；D零值VaR度量的是资产价值的绝对损失。无论均值VaR还是零值VaR都是在一定持有期和置信水平下的最大损失(而 非平均损失)。,0,0
1,(单选题)下列关于操作风险分类的说法，正确的是( )。 ,<p>A高管欺诈属于可降低的风险 </p><p>B交易差错和记账差错属于可规避的风险 </p><p>C火灾和抢劫属于可规避的风险 </p><p>D改变市场定位属于可规避风险</p>,4,D,B项内容是属于可降低的风险；A、C两项属于可缓释风险。,0,0
1,(单选题)下列关于风险迁徙类指标的说法，正确的是( )。 ,<p>A衡量商业银行的风险状况 </p><p>B属于静态指标 </p><p>C包括流动性风险指标 </p><p>D包括正常贷款迁徙率和不良贷款迁徙率</p>,4,D,衡量商业银行风险变化的程度，表示为资产质量从前期到本期变化的比率，属于动态指标．包括正常 贷款迁徙率和不良贷款迁徙率。,0,0
1,(单选题)下列关于经济合作与发展组织(OECD)的公司治理观点的说法，不正确的是( )。 ,<p>A治理结构框架应确保经理对公司的战略性指导和对管理人员的有效监督 </p><p>B公司治理应当维护股东的权利，确保包括小股东和外国股东在内的全体股东受到平等的待遇 </p><p>C如果股东权利受到损害。他们应有机会得到有效补偿 </p><p>D治理结构应当确认利益相关者的合法权利．并且鼓励公司和利益相关者为创造财富和工作机会以及为 保持企业财务健全而积极地进行合作</p>,4,A,A中错误很明显，经理是没有战性指导和监督权限的，应为确保董事会的指导和监督。一般与“战” 有关系的，都是董事会。,0,0
1,(单选题)下列关于客户评级与债项评级的说法，不正确的是( )。 ,<p>A债项评级是在假设客户已经违约的情况下．针对每笔债项本身的特点预测债项可能的损失率 </p><p>B客户评级主要针对客户的每笔具体债项进行评级 </p><p>C在某一时点，同一债务人只能有一个客户评级 </p><p>D在某一时点，同一债务人的不同交易可能会有不同的债项评级</p>,4,B,债项评级是针对每笔具体债项进行评级，而客户评级是评估客户本身的风险水平，故B选项错误。,0,0
1,(单选题)下列关于商业银行的风险管理模式的说法，不正确的是( )。 ,<p>A资产风险管理模式偏重于资产业务的风险管理，强调保持商业银行资产的流动 </p><p>B不确定条件下的投资组合理论和资本资产定价模型(CAPM)是在资产负债风险管理模式阶段提出的 </p><p>C负债风险管理模式阶段的金融理论被称为华尔街的第一次数学革命 </p><p>D20世纪80年代以后商业银行的风险管理处于全面风险管理模式阶段</p>,4,B,不确定条件下的投资组合理论和资本资产定价模型(CAPM)是在负债风险管理模式阶段提出的。,0,0
1,(单选题)下列关于商业银行资本的说法，正确的是( )。 ,<p>A商业银行的附属资本不得超过核心资本的80% </p><p>B商业银行资本充足率不得低于8%，核心资本充足率不得低于4% </p><p>C重估储备属于核心资本 </p><p>D少数股权属于附属资本</p>,4,B,商业银行的附属资本不得超过核心资本的100%，重估储备属于附属资本，少数股权属于核心资本。,0,0
1,(单选题)下列关于事后检验的说法，不正确的是( )。 ,<p>A事后检验是市场风险计量方法的一种 </p><p>B事后检验是指将市场风险计量方法或模型的估算结果与实际发生的损益进行比较，以检验计量方法或 模型的准确性和可靠性。并据此对计量方法或模型进行调整和改进</p><p>C若估算结果与实际结果近似，则表明该风险计量方法或模型的准确性和可靠性较高 </p><p>D若估算结果与实际结果差距较大，则暗示该风险计量方法或模型存在问题，但结论不确定</p>,4,D,若估算结果与实际结果差距较大，则表明该风险计量方法或模型的准确性和可靠性较低．或者是事后 检验的假设前提存在问题。,0,0
