1,(单选题)()负责建立识别、计量、监测并控制风险的程序和措施。,<p>A董事会</p><p>B监事会</p><p>C股东大会</p><p>D高级管理层</p>,4,D,高级管理层的主要职责是负责执行风险管理政策，制订风险管理的程序和操作规程，及时了解风险水平及其管理状况，并确保商业银行具备足够的人力、物力和恰当的组织结构，管理信息系统以及技术水平，来有效地识别、计量、监测和制各项业务所承担的各种风险。故选D。,0,0
1,(单选题)关于银行资本的作用，下列叙述不正确的是()。,<p>A维持市场信心</p><p>B使银行免受损失</p><p>C为商业银行提供融资</p><p>D限制银行业务过度扩张</p>,4,B,银行资本不仅可以为银行的业务发展提供资金支持，更重要的是应对各种风险、吸收风险损失以及维护市场信心，其作用具体表现在五个方面：①为商业银行提供融资；②吸收和消化损失；③限制商业银行业务过度扩张和风险承担；④维护市场信心；⑤为商业银行管理，尤其是风险管理提供最根本的驱动力。故选B。,0,0
1,(单选题)柜台业务操作风险控制要点不包括()。,<p>A完善规章制度和业务操作流程，不断细化操作细则，并建立岗位操作规范和操作手册，通过制度规范来防范操作风险</p><p>B严格执行各项柜台业务规定</p><p>C设立专户核算代理资金，完善代理资金的拨付、回收、核对等手续，防止代理资金被挤占挪用，确保专款专用</p><p>D加强岗位培训，特别是新业务和新产品培训，不断提高柜员操作技能和业务水平</p>,4,C,柜台业务操作风险控制要点除A、B、D三项所述外，还有：加强业务系统建设，尽可能将业务纳入系统处理，并在系统中自动设立风险监控要点，发现操作系统中的风险点能及时提供警示信息；强化一一线实时监督检查，促进事后监督向专业化、规范化迈进，改进检查监督方法，同时充分发挥各专业部门的指导、检查和督促作用。故选C。,0,0
1,(单选题)国家进行宏观调控期间，商业银行应当及时调整有关政策，避免市场变化而给商业银行造成风险。这是规避外部因素中()的体现。,<p>A洗钱</p><p>B政治风险</p><p>C监管规定</p><p>D自然灾害</p>,4,C,监管规定是指未遵守金融监管当局的规定而引起的风险。在出台新的金融监管规定或者金融监管加强、新的金融监管者发生改变，出现新的金融监管重点时，较易出现此方面的风险。故选C。,0,0
1,(单选题)计算机出现病毒是属于()风险。,<p>A系统设计／开发</p><p>B系统安全</p><p>C数据／信息质量</p><p>D系统的稳定性</p>,4,B,系统安全包括外部系统安全、内部系统安全、对计算机病毒以及对第三方程序欺诈的防护等。故选B。,0,0
1,(单选题)假设一家商业银行的外汇敞口头寸为：英镑多头200，美元多头450，日元空头150，法郎空头80，马克空头50。使用短边法计算银行的总敞口头寸为()。,<p>A70</p><p>B280</p><p>C350</p><p>D650</p>,4,D,短边法的计算分为三步：①分别加总每种外汇的多头和空头；②比较这两个总数；③把较大的一个总数作为银行的总敞口头寸。该银行外汇多头头寸之和为：200+450=650，空头头寸之和为：150+80+50=280，由于前一个总数较大，所以其总敞口头寸为650。故选D。,0,0
1,(单选题)金融资产的市场价值是指()。,<p>A金融资产根据历史成本所反映的账面价值</p><p>B在评估基准日，自愿买卖双方在知情、谨慎、非强迫的情况下通过公平交易资产所获得的资产的预期价值</p><p>C交易双方在公平交易中可接受的资产或债券价值</p><p>D对交易账户头寸按照当前市场行情重估获得的市场价值</p>,4,B,金融资产的市场价值是指在评估基准日，自愿的买卖双方在知情、谨慎、非强迫的情况下通过公平交易资产所获得的资产的预期价值。故选B。,0,0
1,(单选题)绝对信用价差是指()。,<p>A不同债券或贷款的收益率之间的差额</p><p>B债券或贷款的收益率同无风险债券的收益率的差额</p><p>C固定收益证券同权益证券的收益率的差额</p><p>D以上都不对</p>,4,B,绝对信用价差是指债苯或贷款的收益率同无风险债券的收益率的差额。故选B。,0,0
1,(单选题)客户信用评级是商业银行对客户()的计量和评价，反映客户()的大小。,<p>A偿债能力和偿债意愿．违约风险</p><p>B盈利能力和偿债能力，违约风险</p><p>C收入水平和资产质量，流动性风险</p><p>D偿债能力和偿债意愿，流动性风险</p>,4,A,客户信用评级是商业银行对客户偿债能力和偿债意愿的计量和评价，反映客户违约风险的大小。故选A。,0,0
1,(单选题)良好的风险报告路径应采取()。,<p>A纵向报送</p><p>B横向传送</p><p>C纵向报送与横向传送</p><p>D都不是</p>,4,C,良好的风险报告路径应采取纵向报送与横向传送相结合的矩阵式结构，即本级行各部门向上级行对口部门报送风险报告的同时，也须向本级行的风险管理部门传送风险报告，以增强决策管理层对操作层的管理和监督。故选C。,0,0
1,(单选题)某1年期零息债券承诺的年收益率为16．7%，假设债务人违约后，回收率为零，若1年期的无风险年收益率为5%，则根据KPMG风险中性定价模型得到该债券在1年内的违约概率为()。,<p>A0.05</p><p>B0.1</p><p>C0.15</p><p>D0.2</p>,4,B,违约概率=1-(1+1年期无风险年收益率)(1+零息债券承诺的年收益率)。本题中违约概率=1-(1+5%)(1+16．7%)≈0．1。故选B。,0,0
1,(单选题)某商业银行2008年度资产负债表显示，其在中国人民银行超额准备金存款余额为40亿元，库存现金为8亿元，人民币各项存款期末余额为2138亿元，则该银行人民币超额准备金率为()。,<p>A0.0225</p><p>B0.0216</p><p>C0.0215</p><p>D0.0178</p>,4,A,人民币超额准备金率＝(在中国人民银行超额准备金存款+库存现金)人民币各项存款期末余额100%。该银行人民币超额准备金率=(40+B)213810000＝2．25%。故选A。,0,0
1,(单选题)某银行2008年末关注类贷款余额为2000亿元，次级类贷款余额为400亿元，可疑类贷款余额为1000亿元，损失类贷款余额为800亿元，各项贷款余额总额为60000亿元，则该银行不良贷款率勾()。,<p>A0.0133</p><p>B2．33%。</p><p>C0.03</p><p>D0.0367</p>,4,D,根据题干所述．该银行不良贷款率=(次级类贷款+可疑类贷款+损失类贷款)／各项贷款100%=(100+1000+800)60000100%≈3．67%。故选D。,0,0
1,(单选题)评估残余操作风险的重要程度属于自我评估流程中的()阶段。,<p>A全员风险识别与报告</p><p>B控制措施评估</p><p>C作业流程分析、风险识别与评估</p><p>D制定与实施控制优化方案</p>,4,B,评估残余操作风险的重要程度属于自我评估流程中的控制措施评估阶段。故选B。,0,0
1,(单选题)企业向银行借款相当于持有一个基于企业资产价值的看涨期权，其中，()为该期权的执行价格。,<p>A企业债务的价值</p><p>B股东初始股权投资</p><p>C企业资产的市场价值</p><p>D企业资产的账面价值</p>,4,A,企业向银行借款相当于持有一个基于企业资产价值的看涨期权，期权的基础资产就是借款企业的资产，执行价格就是企业债务的价值，股东初始股权投资可以看作期权费。故选A。,0,0
1,(单选题)如果A企业与B企业的筹资渠道及利率如下，A企业固定利率融资成本是10%，浮动利率融资成本是LIBOR+2%；8企业固定利率融资成本是8%，浮动利率融资成本是LIBOR+1%。双方进行利率互换后，总共节约多少融资成本?(),<p>A0.01</p><p>B0.02</p><p>C0.04</p><p>D0.05</p>,4,A,利率互换节约的融资成本公式为：(A企业固定融资成本+B企业浮动融资成本)一(A企业浮动融资成本+B企业固定融资成本)一1%。故选A。,0,0
1,(单选题)如果一家国内商业银行的贷款资产情况为：正常类贷款50亿，关注类贷款30亿，次级类贷款10亿，可疑类贷款7亿，损失类贷款3亿，那么该商业银行的不良贷款率等于()。,<p>A0.03</p><p>B0.1</p><p>C0.2</p><p>D0.5</p>,4,C,不良贷款包括次级类贷款、可疑类贷款、损失类贷款，这三类加起来除以总贷款等于不良贷款率。本题中．不良贷款率一(10+7+3)(50+10+7+3+30)=0．2。故选C。,0,0
1,(单选题)若其他条件不变，股票看涨期权的价格与下列哪个因素呈负相关关系?(),<p>A股票价格</p><p>B无风险利率</p><p>C股票波动率</p><p>D执行价格</p>,4,D,股票价格、股票波动率以及无风险利率与欧式看涨期权价格呈正相关关系，与执行价格呈负相关关系。故选D。,0,0
1,(单选题)商业银行的借款人由于经营问题，无法按期偿还贷款，商业银行这部分贷款面临的是()。,<p>A资产流动性风险</p><p>B负债流动性风险</p><p>C流动性过剩</p><p>D以上都不对</p>,4,A,资产流动性风险是指资产到期不能如期足额收回，进而无法满足到期负债的偿还和新的合理贷款及其他融资需要，从而给商业银行带来损失的风险。商业银行的借款人由于经营问题，无法按期偿还贷款，属于资产流动性风险。故选A。,0,0
1,(单选题)商业银行的战略目标不包括()。,<p>A战略愿景</p><p>B阶段性战略目标</p><p>C主要发展指标</p><p>D实现路径</p>,4,D,商业银行管理战包括战目标和实现路径两方面内容。战目标可以分解为战愿景、阶段性战目标和主要发展指标等细项，以便管理层清晰了解战的实施情况、存在的问题及修正的必要性。故选D。,0,0
1,(单选题)商业银行借短贷长的期限结构中所包含的流动性风险有()。,<p>A短期借款不能按期偿还的负债流动性风险</p><p>B长期贷款不能如数如期收回的资产流动性风险</p><p>CA、B两者都包含</p><p>DA、B两者都不包含</p>,4,C,商业银行借短贷长的期限结构中所包含的流动性风险包括短期借款不能按期偿还的负债流动性风险和长期贷款不能如数如期收回的资产流动性风险。故选C。,0,0
1,(单选题)商业银行某信用等级的债务人在获得贷款后的第1、2、3年的边际死亡率分别为1%、2%、3%，根据死亡率模型，该信用等级的债务人能够在3年到期后将本息全部归还的概率，即贷款存活率约为()。,<p>A0.9</p><p>B0.92</p><p>C0.93</p><p>D0.94</p>,4,D,根据死亡率模型，该债务人的贷款存活率为(1-1%)(1-2%)(1-3%)=94%。故选D。,0,0
1,(单选题)商业银行由于不能根据客户需求的改蛮而创造需求，丧失了宝贵的客户资源，这属于哪种类别的战略风险?(),<p>A竞争对手风险</p><p>B客户风险</p><p>C项目风险</p><p>D技术风险</p>,4,B,商业银行由于不能根据客户需求的改变而创造需求，丧失了宝贵的客户资源，这属于客户风险。故选B。,0,0
1,(单选题)商业银行在市场交易过程中的交易或定价错误属于()。,<p>A市场风险</p><p>B操作风险</p><p>C流动性风险</p><p>D声誉风险</p>,4,B,市场交易过程、中的交易或定价错误属于操作风险。故选B。,0,0
1,(单选题)声誉危机管理的主要内容不包括()。,<p>A危机现场处理</p><p>B危机处理过程中的持续沟通</p><p>C模拟训练和演习</p><p>D明确记载的危机处理／决策流程</p>,4,D,题中D项属于有效的声誉风险管理体系的主要内容，不属于声誉危机管理。故选D。,0,0
1,(单选题)市场风险内部模型法的局限性不包括()。,<p>A不能反映资产组合的构成及其对价格波动的敏感性</p><p>B未涵盖价格剧烈波动等可能会对银行造成重大损失的突发性小概率事件</p><p>C只能计量交易业务中的市场风险</p><p>D可以将不同业务、不同类别的市场风险用一个确切的数值来表示</p>,4,D,题中A、B、C三个选项都是市场风险内部模型的局限性，D选项是市场风险内部模型的优点。故选D。,0,0
1,(单选题)外汇期权的()是指外汇期权价格变化与即期汇率变化之间的比率，反映了即期汇率变动对外汇期权价格的影响。,<p>AGamma</p><p>BDelta</p><p>CVega</p><p>D都不是</p>,4,B,外汇期权的De1ta是指外汇期权价格变化与即期汇率变化之间的比率，反映了即期；1：2率变动对外汇期权价格的影响。故选B。,0,0
1,(单选题)我国规定，商业银行本外币合并各项贷款与各项存款的比例不得超过()。,<p>A0.25</p><p>B0.5</p><p>C0.75</p><p>D0.85</p>,4,C,我国规定，商业银行本外币合并各项贷款与各项存款的比例不得超过75％，其中外汇各项存款与各项存款的比例不得超过85％。故选C。,0,0
1,(单选题)我国商业银行目前尚未开展的个人客户贷款业务是(),<p>A个人住宅抵押贷款</p><p>B个人零售贷款</p><p>C循环零售贷款</p><p>D以上都不对</p>,4,C,我国商业银行目前开展的个人客户贷款业务是个人住宅抵押贷款、个人零售贷款，尚未开展循环零售贷款。故选C。,0,0
1,(单选题)系统性风险因素对贷款组合信用风险的影响，主要是由()的变动反映出来。,<p>A借款人管理层因素，</p><p>B借款人的生产经营状况</p><p>C借款人所在行业因素</p><p>D宏观经济因素</p>,4,D,系统性风险因素对贷款组合信用风险的影响，主要是由宏观经济因素的变动反映出来。故选D。,0,0
1,(单选题)下列不属于我国商业银行流动性风险管理的通常做法的是()。,<p>A在总行设立资产负债管理委员会，制定全行的流动性管理政策</p><p>B将总行缺口集中到分行</p><p>C通过制定本外币资金管理办法，对日常头寸的监控、调拨、清算进行管理</p><p>D通过对贷存比、流动性比率、中长期贷款比例等指标的考核，加强对全行流动性的管理</p>,4,B,我国商业银行流动性风险管理的通常做法是在总行设立资产负债管理委员会，制定全行的流动性管理政策，A项正确。由计划资金部门作为全行的司库，通过行内“上存下借”机制调剂各分行头寸余缺，将分行缺口集中到总行，B项错误。通过制定本外币资金管理办法，对日常头寸的监控、调拨、清算进行管理，通过对贷存比、流动性比率、中长期贷款比例等指标的考核，加强对全行流动性的管理，C、D项正确。故选B。,0,0
1,(单选题)下列对银行业机构信息披露要求的说法．不正确的是()。,<p>A必须每季度披露风险管理政策</p><p>B根据巴塞尔委员会的要求，银行应进仃并表披露</p><p>C必须提高信息披露的相关性</p><p>D必须保持合理频度</p>,4,A,应为每半年披露风险管理政策。故选A。,0,0
1,(单选题)下列各项中不是风险处置纠正的内容的是()。,<p>A风险纠正</p><p>B风险规避</p><p>C市场退出</p><p>D风险救助</p>,4,B,风险处置纠正贯穿银行监管始终，是指监管部门针对银行机构存在的不同风险和风险的严重程度，及时采取相应措施加以处置，包括：风险纠正、风险救助、市场退出。故选B。,0,0
1,(单选题)下列关于风险的说法，正确的是()。,<p>A违约风险仅针对个人而言，不针对企业</p><p>B结算风险指交易双方在结算过程中，一方支付了合同资金但另一方发生违约的风险</p><p>C信用风险具有明显的系统性风险特征</p><p>D与市场风险相比，信用风险的观察数据多，且容易获得</p>,4,B,违约风险不仅针对个人，也针对企业。信用风险具有明显的非系统性风险特征。与市场风险相比，信用风险的观察数据少，也不易获得。故选B。,0,0
1,(单选题)下列关于风险监管的说法，不正确的是()。,<p>A监管部门通过对商业银行内部风险管理目标、程序的监督检查，督促商业银行建立涵盖各类风险的内部管理体系</p><p>B内部控制是商业银行有效防范风险的最后一道防线</p><p>C建立风险计量模型是实现对风险模拟、定量分析的前提和基础</p><p>D管理信息系统的形式和内容应当与商业银行营运、组织结构、业务政策、操作系统和管理报告制度相吻合</p>,4,B,内部控制是商业银行防范金融风险最主要、最基本的防线，是第一道防线。B项错误；A、C、D三项均正确。故选B。,0,0
1,(单选题)下列关于监督检查的说法．错误的是()。,<p>A非现场监管和现场检查两种方式相补充，互为依据，在监管活动中发挥着不同的作用</p><p>B风险为本的监管模式特别强调持续循环的监管过程</p><p>C通过非现场监管体系收集到全面、可靠和及时的信息，这将大大减少现场检查的工作量</p><p>D非现场监管结果将提高现场检查的质量</p>,4,D,题中D项表述逻辑上错误，正确表述是：现场检查结果将提高非现场监管的质量。故选D。,0,0
1,(单选题)下列关于留置的说法，不正确的是(),<p>A留置这一担保形式主要应用于保管合同、运输合同等主合同</p><p>B留置担保的范围包括主债权及利息、违约金、损害赔偿金、留置物保管费用和实现留置权的费用</p><p>C债务人不按照合同约定的期限履行债务的，债权人须经法院判决后方可以该财产折价或者以拍卖、变卖该财产的价款优先受偿</p><p>D留置是为了维护债权人的合法权益的一种担保形式</p>,4,C,债务人不按照合同约定的期限履行债务的，债权人有权依照法律规定留置该财产，以该财产折价或以拍卖、变卖该财产的价款优先受偿。故选C。,0,0
1,(单选题)下列关于商业银行流动性监管核心指标的说法，错误的是()。,<p>A流动性比例和超额备付金比率属于商业银行流动性监管核心指标</p><p>B核心负债比率属于商业银行信用性监管核心指标</p><p>C流动性缺口比率属于商业银行流动性监管核心指标</p><p>D计算商业银行流动性监管核心指标应将本币和外币分别计算</p>,4,B,核心负债比率一核心负债期末余额／总负债期末余额100%，属于商业银行流动性监管指标。故选B。,0,0
1,(单选题)下列关于商业银行资本的说法，不正确的是()。,<p>A账面资本即所有者权益，是商业银行资产负债表上所有者权益部分</p><p>B账面资本包括实收资本、资本公积、盈余公积、一般准备、信托赔偿准备和未分配利润等</p><p>C监管资本是监管部门规定的商业银行应持有的同其所承担的业务总体风险水平相匹配的资本，是监管当局针对商业银行的业务特征，按照统一的风险资计量方法计算得出的</p><p>D经济资本是指商业银行用于弥补预期损失的资本</p>,4,D,经济资本是指商业银行用于弥补非预期损失的资本，D项错误；A、B、C三项均正确。故选D。,0,0
1,(单选题)下列关于授信审批的说法．不正确的是()。,<p>A授信审批应当完全独立于贷款的营销和发放</p><p>B原有贷款的展期无须再次经过审批程序</p><p>C在进行信贷决策时，商业银行应当对呵能引发信用风险的借款人的所有风险暴露和债项做统一考虑和计量</p><p>D在进行信贷决策时，应当考虑衍生交易工具的信用风险</p>,4,B,题中B项，原有贷款的展期应需要再次经过审批。故选B。,0,0
1,(单选题)下列关于信用风险的说法，真正确的是()。,<p>A信用风险只有当违约实际发生时才会产生</p><p>B对商业银行来说，贷款是唯一的信用风险来源</p><p>C信用风险包括违约风险、结算风险等主要形式</p><p>D交易对手信用评级的下降不属于信用风险</p>,4,C,信用风险也可以发生在实际违约之前。贷款是最大、最明显的信用风险来源，不是唯一的。交易对手信用评级的下降也属于信用风险，因为存在潜在的损失。故选C。,0,0
1,(单选题)下列关于银行资产负债利率风险的说法，不正确的是()。,<p>A当市场利率上升时，银行资产价值下降</p><p>B当市场利率上升时，银行负债价值上升</p><p>C资产的久期越长，资产的利率风险越大</p><p>D负债的久期越长，负债的利率风险越大</p>,4,B,如果市场利率上升，则资产与负债的价值都将减少。选项B说法有误。故选B,0,0
1,(单选题)下列关于总敞口头寸的说法，不正确的是()。,<p>A总敞口头寸反映整个货币组合的外汇风险</p><p>B累计总敞口头寸等于所有外币的多头头寸的总和</p><p>C净总敞口头寸等于所有外币多头总额与空头总额之差</p><p>D短边法计算的总敞口头寸等于净多头头寸之和与净空头头寸之和之中的较大值</p>,4,B,累计总敞口头寸等于所有外币的多头头寸与空头头寸的总和。故选B。,0,0
1,(单选题)下列哪项属于即期外汇交易的作用?(),<p>A可以固定客户的外汇交易成本</p><p>B可以用于调整持有不同外汇头寸的比例，以避免发生汇率风险</p><p>C可以用来套期保值</p><p>D可以用来发现公平价格</p>,4,B,题中A、C项属于远期和期货外汇交易的作用；D项属于期货外汇交易的作用；B项是即期外汇交易的作用。故选B。,0,0
1,(单选题)下列情形不能引发债务人之间违约相关性的是()。,<p>A债务人所处行业颁布新的环保标准</p><p>B银行贷款利率提高</p><p>C债务人所在地区经济下滑</p><p>D债务人投资项目发生重大损失</p>,4,D,相关性，就是两个债务人同时违约的概率。这就要考虑同时作用于几个债务人的情形．只有D项作用于自己而不会影响其他人的情形。故选D。,0,0
1,(单选题)下列盈利能力比率公式，错误的是()。,<p>A销售毛利率=[(销售收入-销售成本）／销售收入]100%</p><p>B销售净利率=(净利澜／销售收入）100%</p><p>C净资产收益率=净利润／(期初所有者权益合计+期末所有者权益合计）／2]100%</p><p>D总资产收益率=净利润／平均总资产</p>,4,A,销售毛利率=[(销售收入-销售成本)／销售收入]100%。故选A。,0,0
1,(单选题)相比单一法人的信用状况分析，集l羽法人还要更加全面地分析()。,<p>A财务状况</p><p>B经营情况</p><p>C非财务因素</p><p>D关联交易</p>,4,D,对于集团法人，除了参照单一法人客户信用风险识别和分析方法，对集团法人客户的基本信息、经营状况、财务状况、非财务因素及担保状况等进行逐项分析，以识别其潜在的信用风险之外，还需要对集团内各关联方之间的关联交易进行正确的分析和判断。故选D。,0,0
1,(单选题)信用违约互换的行为类似于()。,<p>A基于该互换购买方参考债务的看涨期权</p><p>B基于该互换购买方参考债务的看跌期权</p><p>C基于该互换购买方参考债券的上涨失效期权</p><p>D基于该互换购买方参考债券的回顾式期权</p>,4,B,信用违约互换的行为类似于基于该互换购买方参考债务的看跌期权。如果存在违约，购买方将收到一个支付，该支付限制了购买的下降风险。故选B。,0,0
1,(单选题)已知某商业银行的风险信贷资产总额为300亿元，如果所有借款人的违约概率都是5%，违约回收率平均为20%，那么该商业银行的风险信贷资产的预期损失是()。,<p>A15亿元</p><p>B12亿元</p><p>C20亿元</p><p>D30亿元</p>,4,B,预期损失=风险信贷资产总额违约概率(1-违约回收率)=3005%(1-20%)=12(亿元)。故选B。,0,0
1,(单选题)以下不属于操作风险报告主要内容的是()。,<p>A风险状况</p><p>B损失事件</p><p>C诱因与对策</p><p>D系统数量</p>,4,D,操作风险报告的主要内容是风险状况、损失事件、诱因与对策、关键风险指标、资本金水平。D项为干扰项故选D。,0,0
1,(单选题)以下不属于现场检查程序的是()。,<p>A现场检查准备阶段</p><p>B现场检查实施阶段</p><p>C现场检查处理阶段</p><p>D现场检查后续阶段</p>,4,D,现场检查的程序包括现场检查准备阶段、实施阶段、报告阶段、处理阶段、检查档案整理。故选D。,0,0
