1,(单选题)与单一法人客户相比，()不是集团法人客户的信用风险具有的特征。,<p>A财务报表真实性较好</p><p>B连环担保普遍</p><p>C风险识别难度大</p><p>D贷后监督难度大</p>,4,A,规模越大，风险管理越难以操作。由于集团法人客户内部可以容易地通过关联交易修改财务报表。财务报表的真实性不高。,0,0
1,(单选题)巴塞尔委员会及各国广泛运用的外汇风险敞口头寸的计量方法是()。,<p>A累计总敞口头寸法</p><p>B净总敞口头寸法</p><p>C短边法</p><p>D各类风险性资产余额</p>,4,C,巴塞尔委员会及各国广泛运用的外汇风险敞口头寸的计量方法是短边法，中国银监会编写的《外汇风险敞口情况表》也采用这种算法。故选C。,0,0
1,(单选题)操作风险资本应该为()提供保障，,<p>A预期损失</p><p>B非预期损失</p><p>C意外损失</p><p>D灾难性损失</p>,4,B,风险资本的建立是为了应对非预期损失，B项正确。预期损失应该由产品或其他活动的收入来弥补，意外损失和灾难性损失两项损失应该靠保险来解决，A、C、D三项错误。故选B。,0,0
1,(单选题)贷款分类与债项评级比较，错误的是()。,<p>A前者综合考虑了客户信用风险因素和债项交易损失因素</p><p>B后者通常仅考虑影响债项交易损失的特定风险因素</p><p>C前者主要用于贷前管理，更多地体现为贷前审批</p><p>D后者可同时用于贷前审批、贷后管理</p>,4,C,贷款分类王要用于贷后管理，更多地体现为事后评价。故选C。,0,0
1,(单选题)当政策因素为正面影响时，对授信限额的调节系数()1。,<p>A大于</p><p>B等于</p><p>C小于</p><p>D不确定</p>,4,A,当政策因素为正面影响时，对授信限额的调节系数大于1；而当政策影响为负面影响时，对授信限额的调节系数小于1。故选A。,0,0
1,(单选题)对内部模型计量的风险价值设定的限额是()限额。,<p>A交易</p><p>B头寸</p><p>C风险</p><p>D止损</p>,4,C,风险限额是指对照一定的计量方法所计量的市场风险设定的限额。如对内部模型计量的风险价值设定的限额和对期权性头寸设定的期权性头寸限额。故选C。,0,0
1,(单选题)法律风险与操作风险之间的关系是()。,<p>A操作风险和法律风险产生的原因相同</p><p>B外部合规风险与法律风险是相同的</p><p>C法律风险与操作风险相互独立</p><p>D法律风险是操作风险的一种特殊类型</p>,4,D,根据《巴塞尔新资本协议》的相关规定，法律风险是操作风险的一种特殊类型。故选D。,0,0
1,(单选题)风险识别包括以下环节()。,<p>A感知风险和分解风险</p><p>B发现风险和分解风险</p><p>C发现风险和分析风险</p><p>D感知风险和分析风险</p>,4,D,D风险识别包括两个环节：感知风险和分析风险。“发现风险”和“分解风险”表述不准确。故选D。,0,0
1,(单选题)根据《巴塞尔新资本协议》下列说法不正确的是()。,<p>A非违约风险暴露相关性随违约概率(PD）增加而降低</p><p>B非违约风险暴露相关性随公司规模增加而提高</p><p>C资本要求为95%置信水平下特定风险暴露的非预期损失</p><p>D期限调整随期限增加而调整幅度增大</p>,4,C,题中C项错误，正确表述应改为资本要求为99．9%置信水平下特定风险暴露的非预期损失。故选C。,0,0
1,(单选题)根据死亡率模型，假设某5年期贷款，两年的累计死亡率为6．00%，第一年的边际死亡率为2．50%，则隐含的第二年边际死亡率为(),<p>A0.035</p><p>B0.0359</p><p>C0.0369</p><p>D0.06</p>,4,B,死亡率模型是派据风险资产的历史违约数据，计算在未来一定持有期内的不同信用等级的客户的违约概率，分为边际死亡率和累计死亡率。累计死亡率=1-贷款存活率，其中贷款存活率为本息全部归还的概率，计算公式为贷款损失率=(1-R1)(1-R2)…(1-Rn)，R1为第一年的边际死亡率，Rn依此类推，将题目中数值带入公式得，1-6．00%=(1-2．50%)(1-R2)，计算得，R=3．59%。故选B。,0,0
1,(单选题)关于巴塞尔委员会对市场风险内部模型提出的要求，以下表述不正确的是()。,<p>A置信水平采用99%的单尾置信区间</p><p>B持有期为10个营业日</p><p>C市场风险要素价格的历史观测期至少为半年</p><p>D至少每3个月更新一次数据</p>,4,C,市场风险要素价格的历史观测期至少为1年，选项C说法有误。故选C。,0,0
1,(单选题)关于股本收益率(ROE)和资本收益率(ROA)两项指标的说法不正确的是()。,<p>A股本收益率(ROE)和资本收益率(RoA)两项指标无法揭示商业银行的盈利能力</p><p>B股本收益率(ROE)和资本收益率(ROA)两项指标反映的是商业银行长期的稳定性以及盈利情况，忽视短期效益</p><p>C股本收益率(ROE)和资本收益率(ROA)两项指标绩效评估时没有在盈利水平之上考虑更多的风险因素</p><p>D经风险调整的业绩评估方法(RAPM)能综合考虑商业银行的盈利能力和风险水平</p>,4,B,用经风险调整的业绩评估方法(RAPM)比较，股本收益率(ROE)和资产收益率(ROA)两项指标反映的是商业银行短期效益，恰恰忽视的是长期的稳定性以及盈利情况。故选B。,0,0
1,(单选题)关于商业银行风险模式，下列说法正确的是(),<p>A20世纪60年代以前，西方商业银行的风险管理属于资产负债风险管理模式阶段</p><p>B缺口分析和久期分析是资产风险管理模式的重要分析手段</p><p>C资产管理模式重点强调对资产业务和负债业务风险协调管理，通过匹配资产负债期限结构、经营目标互相代替和资产分散，实现总量平衡和风险控制</p><p>D1988年《巴塞尔资本协议》的出台，标志着国际银行业全面风险管理原则体系基本形成</p>,4,D,20世纪60年代以前，西方商业银行的风险管理主要偏重于资产业务的风险管理，属于资产风险管理模式阶段；缺口分析和久期分析是资产负债风险管理的重要分析手段；资产负债管理模式是重点强调对资产业务和负债业务风险协调管理，通过匹配资产负债期限结构、经营目标互相代替和资产分散，实现总量平衡和风险控制的风险管理模式。由此可见，A、B、C三项表述都不正确。故选D。,0,0
1,(单选题)关于专有信息和保密信息的内容的表述，下面选项中不正确的是()。,<p>A专有信息是指如果与竞争者共享这些信息，会导致银行在这些产品和系统的投资价值下降，并进而削弱其竞争地位</p><p>B保密信息则通常包括有关客户的信息，以及内部安排的一些详细情况</p><p>C如果一些专有信息和保密信息的披露会严重损害银行的地位，那么银行可以选择不披露其具体内容，一般性披露也可以免除</p><p>D这些有关专有信息和保密信息的免除规定不得与会计准则的披露要求产生冲突</p>,4,C,专有信息是指如果与竞争者共享这些信息，会导致银行在这些产品和系统的投资价值下降，并进而削弱其竞争地位。保密信息则通常包括有关客户的信息，以及内部安排的一些详细情况，如使用的方法、估计参数和数据等。如果以上这些专有信息和保密信息的披露会严重损害银行的地位，那么银行可以选择不披露其具体内容，但是一般性披露不可免除。这些有关专有信息和保密信息的免除规定不得与会计准侧的披露要求产生冲突。故选C,0,0
1,(单选题)国际会计准则委员会建议企业资产使用()为基础记账。,<p>A名义价值</p><p>B市值重估</p><p>C市场价值</p><p>D公允价值</p>,4,D,公允价值为交易双方在公平交易中可接受的资产或债权价值。与市场价值相比，公允价值的定义更广、更概括。所以国际会计准则委员会建议企业资产使用公允价值为基础记账。故选D。,0,0
1,(单选题)即期是指现金交易或现货交易，交易的一方按约定价格买入或卖出一定数额的金融资产，交付及付款在合约订立后的()个营业日内完成。,<p>A1</p><p>B2</p><p>C3</p><p>D4</p>,4,B,B即期是指现金交易或现货交易，交易的一方按约定价格买入或卖出一定数额的金融资产，交付及付款在合约订立后的两个营业日内完成。故选B。,0,0
1,(单选题)假定某企业2008年的销售成本为50万元，销售收入为100万元，年初资产总额为170万元，年底资产总额为190万元，则其总资产周转率约为()。,<p>A0.47</p><p>B0.56</p><p>C0.63</p><p>D0.79</p>,4,B,总资产周转率一销售收入[(期初资产总额+期末资产总额)2]一100[(170+190)2]≈56∥。故选B。,0,0
1,(单选题)监管部门对内部控制评价的内容不包括()。,<p>A风险识别和评估评价</p><p>B风险规避评价</p><p>C监督与纠正评价</p><p>D信息交流与反馈评价</p>,4,B,监管部门对内部控制评价的内容包括：内部控制环境评价、风险识别与评估评价、内部控制措施评价、监督与纠正评价、信息交流与反馈评价。故选B。,0,0
1,(单选题)久期是用来衡量金融工具的价格对()因素的敏感性指标。,<p>A利率</p><p>B汇率</p><p>C股票指数</p><p>D商品价格指数</p>,4,A,久期是用来衡量金融工具的价格对利率因素的敏感性指标。故选A。,0,0
1,(单选题)可能影响商业银行声誉的事件不包括()。,<p>A流动性恶化</p><p>B出现重大操作失误</p><p>C国家监管政策变化</p><p>D由于市场利率波动导致投资头寸价值恶化</p>,4,C,可能影响商业银行声誉的事件不包括国家监管政策变化。A、B、D三项均包括。故选C。,0,0
1,(单选题)利率风险按照来源的不同可分为重新定价风险、收益率曲线风险、基准风险和期权性风险，其中，就固定利率而言．()来源于银行资产、负债和表外业务到期期限错配所存在的差异。,<p>A基准风险</p><p>B收益率曲线风险</p><p>C重新定价风险</p><p>D期权性风险</p>,4,C,利率风险按照来源的不同可分为重新定价风险、收益率曲线风险、基准风险和期权风险，其中，就固定利率而言，重新定价风险来源于银行资产、负债和表外业务到期期限或重新定价期限之间所存在的差异。故选C。,0,0
1,(单选题)流动性缺口是指()。,<p>A30天内到期的流动性资产减去30灭天内到期的流动性负债的差额</p><p>B60天内到期的流动性资产减去60天内至到期的流动性负债的差额</p><p>C90天内到期的流动性资产减去90天内到期的流动性负债的差额</p><p>D120天内到期的流动性资产减去12０天内到期的流动性负债的差额</p>,4,C,根据我国银监会制定的《商业银行风险监管核心指标》，其中流动性缺口的定义是：90天内到期的流动性资产减去90天内到期的流动性负债的差额。,0,0
1,(单选题)某企业2008年净利润为0．5亿元人民币，2007年末总资产为10亿元人民币，2008年末总资产为15亿元人民币，该企业2008年的总资产收益率为()。,<p>A0.05</p><p>B0.04</p><p>C0.0333</p><p>D0.03</p>,4,B,总资产收益率一净利润平均总资产。根据题目计算得：4%。故选B。,0,0
1,(单选题)某银行2007年末可疑类贷款余额为400亿元，损失类贷款余额为200亿元。各项贷款余额总额为40000亿元。若要保证不良贷款率低于2%，则该银行次级类贷款余额最多为()亿元。,<p>A200</p><p>B300</p><p>C600</p><p>D800</p>,4,A,不良贷款率=(次级类贷款+可疑类贷款+损失类贷款)／各项贷款，因此要使不良贷款率低于3％，次级类贷款余额最多为：400002％-400-200=200(万元)。故选A。,0,0
1,(单选题)目前最恰当的声誉风险管理方法是()。,<p>A采用精确的定量分析方法</p><p>B推行全面风险管理，确保各类主要风险被正确识别、优先排序，并得到有效管理</p><p>C按照风险大小，采取抓大放小的原则</p><p>D采取平等原则对待所有风险</p>,4,B,目前最恰当的声誉风险管理方法是推行全面风险管理理念，改善公司治理，并预先做好防范危机的准备；确保各类主要风险被正确识别、优先排序，并得到有效管理。故选B。,0,0
1,(单选题)其他风险暴露主要包括()。,<p>A专业贷款风险暴露</p><p>B合格循环零售风险暴露</p><p>C购入应收账户和资产证券化风险暴露</p><p>D金融机构风险暴露</p>,4,C,其他风险暴露主要包括购入应收账户和资产证券化风险暴露。故选C。,0,0
1,(单选题)全面风险管理原则体系基本形成的标志是()。,<p>A《有效银行监管的核心原则》</p><p>B《巴塞尔新资本协议》</p><p>C《巴塞尔资本协议》</p><p>D以上都不是</p>,4,C,19BB年《巴塞尔资本协议》的出台，标志着国际银行业全面风险管理原则体系基本形成。故选C。,0,0
1,(单选题)如果期权的执行价格等于现在的即期市场价格，该期权称为()。,<p>A平价期权</p><p>B价内期权</p><p>C价外期权</p><p>D买方期权</p>,4,A,平价期权为期权的执行价格等于现在的即期市场价格。故选A。,0,0
1,(单选题)如果一家银行采用标准法计量信用风险，且对零售业务采用组合管理，假设其对某居民提供了人民币50万元的房产抵押贷款，则该笔业务的信用风险暴露为人民币()万元。,<p>A17.5</p><p>B35</p><p>C37.5</p><p>D75</p>,4,A,标准法中，根据债务人的外部评级结果分别确定权重，零售类资产根据是否有居民房产抵押分别给予75％和35％的权重。题中，该居民有房产抵押，因此应给予35％的权重，即信用风险暴露为5035％=17．5(万元)。故选A。,0,0
1,(单选题)商业银行的()是商业银行前进、发展的航标灯。,<p>A风险文化</p><p>B管理战略</p><p>C风险偏好</p><p>D内部控制</p>,4,B,商业银行管理战是商业银行前进、发展的航标灯，指引商业银行的前进方向以及如何到达目的地。故选B。,0,0
1,(单选题)商业银行的内部控制必须遵循()的原则。,<p>A全面、审慎、有效、相关</p><p>B全程、审慎、有效、相关</p><p>C全程、审慎、有效、独立</p><p>D全面、审慎、有效、独立</p>,4,D,商业银行的内部控制必须遵循全面、审慎、有效、独立的原则。故选D。,0,0
1,(单选题)商业银行对外币的流动性风险管理不包括()。,<p>A将流动性管理权限集中存总部或分散到各分行</p><p>B将最终的监督和控制全球流动性的权力集中在总部或分散到各分行</p><p>C制定各币种的流动性风险管理策略</p><p>D制定外汇融资能力受到损害时的流动性应急计划</p>,4,B,最终的监督控制权只能集中在总行。A、C、D三项均正确。故选B。,0,0
1,(单选题)商业银行经营管理的“三性原则”不包括()。,<p>A安全性</p><p>B稳定性</p><p>C流动性</p><p>D效益性</p>,4,B,商业银行经营管理的“三性原则”包括：安全性、流动性和效益性。故选B。,0,0
1,(单选题)商业银行通过制定一系列制度、程序和方法，对风险进行()。,<p>A事前防范、事中控制、事后监督和纠正</p><p>B事前监督和纠正、事中防范、事后控制</p><p>C事前控制、事中监督和纠正、事后防范</p><p>D事前防范、事中监督和纠正、事后控制</p>,4,A,商业银行通过制定一系列制度、程序和方法，对风险进行事前防范、事中控制、事后监督和纠正。故选A。,0,0
1,(单选题)商业银行与借款人签订贷款合同时，要求第三方提供担保，当借款人财务状况恶化、违反借款合同或无法偿还贷款本息时，商业银行可以通过执行担保来争取贷款本息的最终偿还或减少损失，这种风险管理的疗法属于()。,<p>A风险转移</p><p>B风险补偿</p><p>C风险分散</p><p>D风险规避</p>,4,A,将风险部分转移到担保人的身上。故选A。,0,0
1,(单选题)设计资本充足率压力测试框架时应注意的问题不包括()。,<p>A定量与定性相结合</p><p>B合理整合现有资源</p><p>C保证系统可延伸性</p><p>D确保符合监管要求</p>,4,D,设计资本充足率压力测试框架时应注意的问题包括三方面，即定量与定性相结合、合理整合现有资源、保证系统可延伸性。D项是干扰项。故选D。,0,0
1,(单选题)使用高级计量法计算风险资本配置时．商业银行在开发内部计量系统过程中，必须有()严格的程序。,<p>A违约风险模型和模型独立控制</p><p>B技术风险模型和模型独立预测</p><p>C系统风险模型和模型独立操作</p><p>D操作风险模型和模型独立验证</p>,4,D,高级计量法是指商业银行在满足监管机构提出的资格要求，以及定性和定量标准的前提下，通过内部操作风险计量统计计算监管资本要求。使用高级计量法计算风险资本配置时，商业银行在开发内部计量系统过程中，必须有操作风险模型和模型独立验证严格的程序。故选D。,0,0
1,(单选题)通过现金流分析估计商业银行流动性需求，商业银行未来时段内的流动性头寸等于()加总。(1)新贷款净增值的预测值(2)存款净流量的预测值(3)其他资产净流量预测值(4)其他负债净流量预测值(5)期初的“剩余”或“赤字”,<p>A(1)、(2)</p><p>B(1)、(2)、(3)</p><p>C(1)、(2)、(5)</p><p>D(1)、(2)、(3)、(4)、(5)</p>,4,D,通过现金流分析估计商业银行的流动性需求，商业银行未来时段内的流动性头寸等于新贷款净增值的预测值，存款净流量的预测值，其他资产净流量预测值，其他负债净流量预测值和期初的“剩余”或“赤字”加总，以获得未来时段内的流动性头寸。故选D。,0,0
1,(单选题)未对敏感问题或业务中的风险进行披露，不当利用重要内幕信息建议他人买卖证券属于操作风险中的哪一类?(),<p>A人员因素</p><p>B内部流程</p><p>C系统缺陷</p><p>D外部事件</p>,4,B,未对敏感问题或业务中的风险进行披露，不当利用重要内幕信息建议他人买卖证券属于操作风险中的内部流程。故选B。,0,0
1,(单选题)我国商业银行操作风险管理的核心问题是()。,<p>A信息系统升级换代</p><p>B合规问题</p><p>C员工的知识或技能培养</p><p>D公司治理结构的完善</p>,4,B,我国商业银行操作风险管理的核心问题是合规问题。故选B。,0,0
1,(单选题)我国银行监管的行政法规是()。,<p>A《银行业监督管理法》．</p><p>B《商业银行法》</p><p>C《金融违法行为处罚办法》</p><p>D《行政许可法》</p>,4,C,我国银行监管的行政法规是《金融违法行为处罚办法》。故选C。,0,0
1,(单选题)下列不属于单一法人客户的担保方式的是()。,<p>A保证</p><p>B抵押</p><p>C信用</p><p>D留置与定金</p>,4,C,单一法人客P的担保方式有保证、抵押、质押、留置与定金。故选C。,0,0
1,(单选题)下列操作风险损失数据收集的步骤按时间顺序排列正确的是()。(1)损失事件发生部门会同本部门的操作风险管理人员以及财务部门核实损失数据的真实性、准确性(2)操作风险管理人员完成损失数据的录入、上报(3)操作风险管理人员就损失数据信息的完整性、规范性作出最后审查(4)损失事件发生部门确认损失事件并收集损失数据信息(5)损失事件发生部门向本部门或机构的操作风险管理人员提交损失数据信息,<p>A(1)(2)(3)(4)(5)</p><p>B(4)(1)(5)(3)(2)</p><p>C(4)(2)(3)(1)(5)</p><p>D(1)(5)(3)(4)(2)</p>,4,B,先进行收集数据，然后才能进行核实。一般来说，数据录入、上报是收集工作的最后一步。故选B。,0,0
1,(单选题)下列各项关于表内信用资产风险权重描述正确的是()。,<p>A个人住房抵押贷款风险权重为5()%</p><p>B对其他金融机构债权统一给予50%的风险权重</p><p>C商业银行之间原始期限在4个月以上的债权给予的风险权重为0</p><p>D对商业银行的其他资产，包括对企业、个人的货款和自用房地产等资产，都给予50%的</p>,4,A,表内信用资产风险权重为：对其他金融机构债权给予100%的风险权重；商业银行之间原始期限在4个月以上的风险权重为20%；对商业银行的其他资产，包括对企业、个人的贷款和自用房地产等资产，都给予100%的风险权重；个人住房抵押贷款的风险权重为5()%。故选A,0,0
1,(单选题)下列关于担保的说法，不正确的是()。,<p>A连带责任保证的债权人可以要求保证人在其保证范围内承担保证责任</p><p>B抵押要求债务人将抵押财产移交债权人占有</p><p>C质押方式下，债务人不履行债务时，债权人有权依照法律规定以该动产折价或者以拍卖、变卖该动产的价款优先受偿</p><p>D债务人可以向债权人给付定金作为债权的担保</p>,4,B,抵押下，债务人不必将抵押财产移交给债权人。故选B。,0,0
1,(单选题)下列关于风险管理策略的说法，正确的是()。,<p>A对于由相互独立的多种资产组成的资产组合，只要组成的资产个数足够多，其系统性风险就可以通过分散化的投资完全消除</p><p>B风险补偿是指事前(损失发生以前)对风险承担的价格补偿</p><p>C风险转移是指商业银行转移出某一业务或市场</p><p>D风险规避可分为保险规避和非保险规避</p>,4,B,通过资产组合系统性风险不能完全消除，消除的是非系统性风险，A项说法错误。风险规避是银行转移出某一业务或市场，C项说法错误。风险转移分为保险转移和非保险转移。1)项说法错误。故选B。,0,0
1,(单选题)下列关于集团客户的说法，错误的是()。,<p>A存在投资关系，在股权或经营决策上具有直接或间接控制与被控制关系，或共同被第三方(企事业法人或自然人)所控制的企事业法人群体</p><p>B存在关联交易、资产重组或可能不按公允价格原则转移资产、收入和利润等行为，且使授信申请人偿债能力受到较大影响，可能使银行信贷发生风险的企事业法人群体</p><p>C无论是否存在投资关系，通过自然人或与其关系密切的家庭成员作为主要投资人和关键管理人员，或以其他方式直接或间接控制的企事业法人群体存在</p><p>D以资本为主要联络纽带，以集团章程为共同行为规范的母公司、子公司、参股公司及其他成员企业或机构共同组成的具有一定规模的企业法人联合体，其自身也具有企业法人资格</p>,4,D,集团客户是指以资本为主要连接纽带，以集团章程为共同行为规范的母公司、子公司、参股公司及其他成员企业或机构共同组成的具有一定规模的企业法人联合体，其自身不具有企业法人资格。A、B、C三项均正确。故选D。,0,0
1,(单选题)下列关于经济合作与发展组织(OECD)的公司治理观点的说法，不正确的是()。,<p>A治理结构框架应确保经理对公司的战略性指导和对管理人员的有效监督</p><p>B公司治理应当维护股东的权利，确保包括小股东和外国股东在内的全体股东受到平等的待遇</p><p>C如果股东权利受到损害，他们应有机会得到有效补偿</p><p>D治理结构应当确认利益相关者的合法权利，并且鼓励公司和利益相关者为创造财富和工作机会以及为保持企业，财务健全而积极地进行合作</p>,4,A,题中A项应为确保董事会的指导和监督，而不是经理。故选A。,0,0
1,(单选题)下列关于流动性风险的说法，不正确的是()。,<p>A流动性风险与信用风险、市场风险和操作风险相比，形成的原因单一，通常被视为独立的风险</p><p>B流动性风险包括资产流动性风险和负债流动性风险</p><p>C流动性风险是商业银行无力为负债的减少和资产的增加提供融资而造成损失或破产的风险</p><p>D大量存款人的挤兑行为可能会使商业银行面临较大的流动性风险</p>,4,A,流动性风险与信用风险、市场风险和操作风险相比，形成的原因更加复杂，通常被视为一种综合性风险。故选A。,0,0
1,(单选题)下列关于商业银行通过业务外包以管理其操作风险的说法，不正确的是()。,<p>A合理的业务外包可使商业银行提高效率，节约成本</p><p>B商业银行通过业务外包将最终责任转移给了外部服务提供商</p><p>C业务外包必须有严谨的合同或服务协议</p><p>D一些关键过程和核心业务不应外包出去</p>,4,B,商业银行的最终责任在业务外包的情况下并没有转移出去。故选B。,0,0
1,(单选题)下列关于市场约束参与方作用的说法不正确的是()。,<p>A监管机构制定信息披露标准和指南．提高信息的可靠性和可比性</p><p>B存款人通过选择银行，增加单家银行的竞争压力。银行为了吸收更多的存款必然要照顾存款人的利益，提高银行经营管理水平，有效控制风险</p><p>C评级机构作为独立的第三方，能够对银行进行客观公正的评价，为投资者和债权人提供有关资金安全的风险信息，引导公众选择与资金安全性高的金融机构开展业务，并起到市场监督的作用</p><p>D股东通过对股票的购买和赎回，对银行的资金调度施加压力，督促银行改善经营，控制风险</p>,4,D,股东通过行使决策权、投票权、转让股份等权利给银行经营者施加压力，督促银行改善经营，控制风险。故选D。,0,0
1,(单选题)下列关于先进的风险管理理念的说法，不正确的是()。,<p>A风险管理的目标是消除风险</p><p>B风险管理战略应纳人商业银行的整体战略之中。并服务于业务发展战略</p><p>C风险管理是商业银行的核心竞争力，是创造资本增值和股东回报的重要手段</p><p>D商业银行应了解所有风险，建立和完善风险控制机制。对不了解或无把握控制风险的业务，应采取审慎态度</p>,4,A,风险管理的目标是降低风险，让风险和收益相匹配，A项错误；B、C、D三项正确。故选A。,0,0
1,(单选题)下列关于信用评分模型的说法，正确的是()。,<p>A信用评分模型是建立在对当前市场数据模拟的基础上</p><p>B信用评分模型可以给出客户信用风险水平的分数</p><p>C信用评分模型可以提供客户违约概率的准确数值</p><p>D信用评分模型可以及时反映企业信用状况的变化</p>,4,B,题中A项，是建立在历史数据的基础上的；C项，定性的方法运用较多，不能提供准确数据；D项，不能及时反映企业信用状况的变化。故选B。,0,0
1,(单选题)下列关于战略风险的细化说法不正确的是()。,<p>A产品成本增加属于产业风险</p><p>B提供电子银行服务属于竞争对手风险</p><p>C根据客户需求的改变而创造需求属于客户风险</p><p>D收益下降属于品牌风险</p>,4,D,收益下降属于产业风险，D项说法错误。故选D。,0,0
1,(单选题)下列金融衍生工具中，具有不对称支付特征的是()。,<p>A期货</p><p>B期权</p><p>C货币互换</p><p>D远期</p>,4,B,期权和期权性条款都是在对期权持有者有利时执行。因此，期权性工具应具有不对称的支付特征。故选B。,0,0
1,(单选题)下列哪一项属于客户风险的财务指标。(),<p>A总资产收益率</p><p>B资金实力</p><p>C公司治理结构</p><p>D资质等级</p>,4,A,客户风险的财务指标主要包括：①偿债能力指标，包括营运资金、流动比率、速动比率、现金比率等；②盈利能力指标，包括总资产收益率、净资产收益率、产品销售收益率等；③营运能力指标，包括总资产周转率、流动资产周转率、存货周转率等指标；④增长能力指标，包括资产增长率、销售收入增长率等。选项中只有总资产收益率属于财务指标。故选A。,0,0
1,(单选题)下列属于按商业银行业务特征和风险诱发原因分类的是()。,<p>A政治风险和社会风险</p><p>B系统性风险和非系统性风险</p><p>C流动性风险和市场风险</p><p>D纯粹风险和投机风险</p>,4,C,根据商业银行的业务特征及诱发风险的原因，巴塞尔委员会将商业银行面临的风险划分为信用风险、市场风险、操作风险、流动性风险、国别风险、声誉风险、法律风险及战风险B个主要类别。故选C。,0,0
1,(单选题)下列有关违约概率和违约频率的说法，正确的是()。,<p>A违约频率是指借款人在未来一定时期内不能按合同要求偿还贷款本息或履行相关义务的可能性</p><p>B《巴塞尔新资本协议》中，违约概率被具体定义勾借款人一年内的累计违约概率与5个基点中的较高者</p><p>C计算违约概率的一年期限与财务报表周期完全一致</p><p>D违约频率能使监管当局在内部评级法中保持更高的一致性</p>,4,C,违约概率是指借款人在未来一定时期内不能按合同要求偿还贷款本息或履行相关义务的可能性，A项错误；《巴塞尔新资本协议》中，违约概率被具体定义为借款人一年内的累计违约概率与3个基点中的较高者，B项错误；违约概率能使监管当局在内部评级法中保持更高的一致性，D项错误。故选C。,0,0
1,(单选题)信用风险管理领域比较常用的违约概率模型不包括()。,<p>ARiskCalc模型</p><p>BKMV的CreditMonitor模型</p><p>C信用评分模型</p><p>DKPMG风险中性定价模型</p>,4,C,信用风险管理领域比较常用的违约概率模型包括Riskca1C模型、KMV的CreditMonitor模型、KPMG风险中性之价模型以及死亡率模型。信用评分模型是商业客户信用评级的一个发展阶段，与违约概率模型位于同一层次。故选C。,0,0
