1,(单选题)市场风险在()中的汇率和商品价格风险被纳入了资本要求的范围。,<p>A基本账户</p><p>B银行账户和交易账户</p><p>C交易账户</p><p>D银行账户</p>,4,B,被纳入资本要求范围的：交易账户利率风险、股票价格风险；银行账户和交易账户汇率风险、商品价格风险。,0,0
1,(单选题)甲、乙两人在某银行从事柜台业务，乙为会计主管，工作中两人关系密切、无话不谈。下列选项中，两人对密码的管理正确的是()。,<p>A两人密码互相知悉</p><p>B各自定期或不定期更换密码并严格保密</p><p>C需要业务授权时，甲输入乙的密码进行授权</p><p>D乙用甲的密码为客户办理业务</p>,4,B,柜员管理业务环节的违规操作包括：①柜员离岗未退出业务操作系统，被他人利用进行操作；②授权密码泄露或借给他人使用；③柜员盗用会计主管密码私自授权，重置客户密码或强行修改客户密码；④设立劳动组合时，不注意岗位之间的监督制约；⑤柜员调离本工作岗位时，未及时将柜员卡上缴并注销，未及时取消其业务权限等。,0,0
1,(单选题)假设某商业银行的敏感负债为3000亿元，法定储备率为8%，提取流动资金比例为80%；脆弱资金为2500亿元，法定储备率为5%，提取流动资金比例为30%；核心存款为4000亿元，法定储备率为3%，提取流动资金比例为15%；新增贷款为120亿元，提取流动资金比例为100%。该银行的流动性需求为()亿元。,<p>A3622.5</p><p>B367.5</p><p>C3870</p><p>D3750</p>,4,A,商业银行总的流动性需求=0．8(敏感负债一法定储备)+0．3(脆弱资金一法定储备)+0．15(核心存款一法定储备)+1．0新增贷款=0．8(3000-240)+0．3(2500-125)+0．15(4000-120)+1．0120=2208+712．5+582+120=3622．5(亿元)。,0,0
1,(单选题)假设一位投资者将1万元存入银行，1年到期后得到本息支付共计11000元，投资的绝对收益是()元。,<p>A1000</p><p>B100</p><p>C10</p><p>D1100</p>,4,A,绝对收益=期末的资产价值总额一期初投入的资金总额=11000-10000=1000(元)。,0,0
1,(单选题)将市场风险计量方法或模型的估算结果与实际发生的损益进行比较，以检验计量方法或模型的准确性、可靠性，并据此对计量方法或模型进行调整和改进的一种方法是指()。,<p>A久期分析</p><p>B情景分析</p><p>C压力测试</p><p>D事后检验</p>,4,D,这是事后检验的定义。,0,0
1,(单选题)借款人甲内部评级1年期违约概率为0．05%，则根据《巴塞尔新资本协议》定义的他的违约概率为()。,<p>A0.00025</p><p>B0.0003</p><p>C0．O4%</p><p>D0.0005</p>,4,D,在《巴塞尔新资本协议》中，违约概率被具体定义为借款人内部评级1年期违约概率与0．O3%中的较高者。,0,0
1,(单选题)经济资本主要用于规避银行的()。,<p>A非预期损失</p><p>B预期损失</p><p>C大规模损失</p><p>D普通性损失</p>,4,A,经济资本是针对非预期损失的。,0,0
1,(单选题)客户违约给商业银行带来的债项损失包括两个方面，分别是()。,<p>A金融损失和财务损失</p><p>B正常损失和非正常损失</p><p>C实际损失和理论损失</p><p>D经济损失和会计损失</p>,4,D,客户违约给商业银行带来的债项损失包括两个层面：一是经济损失，包括折现率、贷款清收过程中较大的直接成本和经济成本；二是会计损失，也就是商业银行的账面损失，包括违约贷款未收回的贷款本金和利息两部分。,0,0
1,(单选题)利率互换是两个交易对手就()进行相互变换。,<p>A本金和利息支付</p><p>B本金但不涉及利息支付</p><p>C利息支付但不涉及本金</p><p>D以上均不正确</p>,4,C,利率互换是两个交易对手仅就利息支付进行相互交换，并不涉及本金的交换。,0,0
1,(单选题)马柯维茨提出的()描绘出了资产组合选择的最基本、最完整的框架，是目前投资理论和投资实践的主流方法。,<p>A均值一方差模型</p><p>B资本资产定价模型</p><p>C套利定价理论</p><p>D二叉树模型</p>,4,A,本题选项给出了这几个理论的发展顺序，均值一方差模型是最基本的框架。,0,0
1,(单选题)某企业2006年净利润为0．5亿元，2005年年末总资产为10亿元。2006年年末总资产为15亿元，该企业2006年的总资产收益率为()。,<p>A0.05</p><p>B0.04</p><p>C0.0333</p><p>D0.03</p>,4,B,总资产收益率=净利润／平均总资产。,0,0
1,(单选题)某商业银行上年度期末可供分配的资本为5000亿元，计划本年度注入1000亿元新资本，若本年度电子行业在资本分配中的权重为5%，则本年度电子行业资本分配的限度为()亿元。,<p>A30</p><p>B300</p><p>C250</p><p>D50</p>,4,B,资本分配中的资本是所预计的下一年度的银行资本(包括所有计划的资本注入)。以资本表示的组合限额=资本资本分配权重。因此，资本=5000+1000=6000(亿元)；本年度电子行业资本分配的限度=60005%=300(亿元)。,0,0
1,(单选题)某银行资产负债表如下，由于银行的资产负债管理人员事先无法预知欧元兑美元的汇率年底会发生什么样的变化，所以这笔相当于2亿美元的欧元贷款对于银行来说是一种()风险。,<p>A外汇交易</p><p>B外汇结构性</p><p>C基准</p><p>D期权性</p>,4,B,由表格分析可知，这属于外汇结构性风险。,0,0
1,(单选题)内部审计的主要内容不包括()。,<p>A经营管理的合规性及合规部门工作情况</p><p>B内部控制的健全性和有效性</p><p>C银行是否制定了有效的政策、措施和规定来管理业务活动</p><p>D风险状况及风险识别、计量、监控程序的适用性和有效性</p>,4,C,银行是否制定了有效的政策、措施和规定来管理业务活动是外部监督机构对商业银行风险管理能力评估的内容。,0,0
1,(单选题)企业购买远期利率协议的目的是()。,<p>A锁定未来机会成本</p><p>B锁定未来借款成本</p><p>C增加货币头寸</p><p>D对冲风险</p>,4,B,企业购买远期利率协议的目的是锁定未来借款成本。,0,0
1,(单选题)前台交易人员通常需要的风险监测报告类型是()。,<p>A整体风险报告</p><p>B头寸报告</p><p>C最佳避险报告</p><p>D以上均不是</p>,4,B,前台交易人员通常需要的风险监测报告类型是头寸报告。,0,0
1,(单选题)缺口分析法针对特定时段，计算到期资产和到期负债之间的差额，判断商业银行在未来特定时段内的()是否充足。,<p>A安全性</p><p>B盈利性</p><p>C流动性</p><p>D可持续性</p>,4,C,计算差额，是缺口分析的一大特征。这个定义与缺口分析在市场风险计量中不完全一样。所以要记住分析法的特点，才能防止混淆。,0,0
1,(单选题)如果期权的执行价格优于当前标的资产的即期市场价格，该期权是()。,<p>A价内期权</p><p>B平价期权</p><p>C价外期权</p><p>D美式期权</p>,4,A,这是价内期权的属性。,0,0
1,(单选题)若客户尚未违约，在债项评级中表外项目的违约风险暴露为()。,<p>A表外项目已承诺未提取金额</p><p>B表外项目已提取金额</p><p>C表外项目已提取金额+信用转换系数已承诺未提取金额</p><p>D表内项目已提取金额+信用转换系数已承诺未提取金额</p>,4,C,违约风险暴露是指债务人违约时的预期表内表外项目暴露总和。如果客户尚未违约，则违约风险暴露对于表内项目为债务账面价值，对于表外项目为表外项目已提取金额+信用转换系数已承诺未提取金额。,0,0
1,(单选题)商业银行的监管资本等于()。,<p>A预期损失</p><p>B非预期损失</p><p>C预期损失加上非预期损失</p><p>D以上都不是</p>,4,C,这是监管资本的定义。,0,0
1,(单选题)商业银行的整体风险控制环境不包括()。,<p>A公司治理</p><p>B内部控制</p><p>C合规文化</p><p>D外部监管</p>,4,D,商业银行的整体风险控制环境包括公司治理、内部控制、合规文化和信息系统四要素。,0,0
1,(单选题)商业银行绝大多数流动性危机的根源都在于()。,<p>A金融衍生品的交易</p><p>B市场整体流动性风险的加大</p><p>C宏观经济背景的恶化</p><p>D商业银行自身管理或技术上存在的问题</p>,4,D,商业银行绝大多数流动性危机的根源都在于商业银行自身管理或技术上存在的问题。,0,0
1,(单选题)商业银行实施市场风险管理和计提市场风险资本的前提和基础是()。,<p>A正确划分银行账户与交易账户</p><p>B建立完善的内部控制体系</p><p>C正确划分表内业务和表外业务</p><p>D制定合理的中长期经营战略</p>,4,A,资产分类，即银行账户与交易账户的划分是商业银行实施市场风险管理和计提市场风险资本的前提和基础。,0,0
1,(单选题)商业银行同样面临诸如产品研发失败、系统建设失败、进入新市场失败、兼并／收购失败等风险，商业银行面临的这种战略风险是()。,<p>A行业风险</p><p>B客户风险</p><p>C项目风险</p><p>D技术风险</p>,4,C,商业银行同样面临诸如产品研发失败、系统建设失败、进入新市场失败、兼并／收购失败等风险，商业银行面临的这种战风险是项目风险。,0,0
1,(单选题)商业银行向一家风险权重为50%的公司提供了100万元的贷款，为了满足资本充足率的要求，该银行为此贷款所需持有的资本应至少为()万元。,<p>A1</p><p>B2</p><p>C4</p><p>D8</p>,4,C,商业银行的资本充足率不得低于8%，核心资本充足率不得低于4%，资本充足率应在任何时点保持在监管要求比率之上。则该银行为此贷款所需持有的资本应至少为：1OO50%8%=4(万元)。,0,0
1,(单选题)商业银行在流动性风险管理实践中，下列做法不恰当的是()。,<p>A通过金融市场控制风险</p><p>B建立多层次的流动性屏障</p><p>C提高资产的稳定性和负债的流动性</p><p>D提高流动性管理的预见性</p>,4,C,商业银行流动性风险管理的核心是要尽可能地提高资产的流动性和负债的稳定性，并在两者之间寻求最佳的风险一收益平衡点。,0,0
1,(单选题)商业银行战略风险管理的最有效方法是以风险为导向的战略规划和实施方案，在以风险为导向的战略规划中，战略规划的调整依赖于()活动的反馈循环。,<p>A战略方案选择和公司治理</p><p>B战略实施和战略风险管理</p><p>C风险监测和运营绩效</p><p>D风险识别和整体战略</p>,4,B,在以风险为导向的战规划中，战规划调整依赖于战实施和战风险管理活动的反馈循环。,0,0
1,(单选题)市场风险不包括()。,<p>A利率风险</p><p>B汇率风险</p><p>C股票价格风险</p><p>D贷款违约风险</p>,4,D,D属于信用风险。,0,0
1,(单选题)外资银行单个机构从中国境内吸收的外汇存款不得超过其境内外汇总资产的()。,<p>A0.15</p><p>B0.3</p><p>C0.6</p><p>D0.7</p>,4,D,外资银行单个机构从中国境内吸收的外汇存款不得超过其境内外汇总资产的70%。,0,0
1,(单选题)我国个人信贷产品可基本划分为()两大类。,<p>A个人住房按揭贷款和个人汽车消费贷款</p><p>B个人住房按揭贷款和个人助学贷款</p><p>C个人住房按揭贷款和个人零售贷款</p><p>D个人住房按揭贷款和个人信用卡透支</p>,4,C,我国个人信贷产品可基本划分为个人住房按揭贷款和个人零售贷款两大类。,0,0
1,(单选题)下列不属于经营绩效类指标的是()。,<p>A总资产净回报率</p><p>B资本充足率</p><p>C股本净回报率</p><p>D成本收入比</p>,4,B,经营绩效类指标要有收益作为指标要素。B是审慎经营类指标，是风险管理中非常重要的一个指标。,0,0
1,(单选题)下列对于期权时间价值的理解，不正确的是()。,<p>A期权的时间价值是指期权价值低于其内在价值的部分</p><p>B当期权为价外期权或平价期权时，期权价值即为其时间价值</p><p>C期权的时间价值随着到期日的临近而降低</p><p>D到期日当天期权的时间价值为零</p>,4,A,期权的时间价值是指期权价值高于其内在价值的部分。,0,0
1,(单选题)下列各项中不是风险处置纠正的内容的是()。,<p>A风险纠正</p><p>B风险防范</p><p>C市场退出</p><p>D风险救助</p>,4,B,风险处置纠正贯穿银行监管始终，是指监管部门针对银行机构存在的不同风险和风险的严重程度，及时采取相应措施加以处置，包括：①风险纠正；②风险救助；③市场退出。,0,0
1,(单选题)下列关于操作风险的说法，不正确的是()。,<p>A操作风险广泛存在于商业银行业务和管理的各个领域</p><p>B操作风险具有普遍性和非盈利性。不能给商业银行带来盈利</p><p>C操作风险是商业银行所不可避免的</p><p>D操作风险包括法律风险、声誉风险和战略风险</p>,4,D,操作风险包括法律风险，但不包括声誉风险和战风险。,0,0
1,(单选题)下列关于风险管理部门的说法，不正确的是()。,<p>A应当是一个相对独立的部门</p><p>B具有独立的报告路线</p><p>C具有经营决策的最终决定权</p><p>D监控各类限额是它的职责之一</p>,4,C,风险管理部门是为经营管理决策提供辅助作用，并没有经营决策的最终决定权。,0,0
1,(单选题)下列关于交易账户的说法，不正确的是()。,<p>A交易账户记录的是银行为了交易或规避交易账户其他项目的风险而持有的可以自由交易的金融工具和商品头寸</p><p>B记入交易账户的头寸在交易方面所受的限制较多</p><p>C银行应当对交易账户头寸经常进行准确估值，并积极管理该项投资组合</p><p>D为交易目的而持有的头寸包括自营头寸、代客买卖头寸和做市交易形成的头寸</p>,4,B,如果记入交易账户的头寸在交易方面所受的限制较多，那么交易账户使用起来就有太多不便了．记入交易账户的头寸必须在交易方面不受任何条款的限制。,0,0
1,(单选题)下列关于客户评级的说法，不正确的是()。,<p>A客户评级是对交易本身的特定风险进行计量和评价</p><p>B评价主体是商业银行</p><p>C评价目标是客户违约风险</p><p>D评价结果是信用等级和违约概率</p>,4,A,对交易本身的特定风险进行计量和评价是指债项评级，客户评级是商业银行对客户偿债能力和偿债意愿的计量和评价。,0,0
1,(单选题)下列关于商业银行操作风险缓释的说法，不正确的是()。,<p>A根据商业银行的资本金和操作风险管理能力。可以将操作风险划分为可规避的操作风险、可降低的操作风险、可缓释的操作风险和应承担的操作风险</p><p>B商业银行不管采用多好的控制措施，购买再多的保险。总会有些操作风险发生</p><p>C交易差错、记账差错等操作风险可以规避，让其不再出现</p><p>D商业银行应为应承担的操作风险计提损失准备或风险资本金</p>,4,C,交易差错、记账差错属于可降低的操作风险，可以通过采取更为有利的内部控制措施降低其发生频率，但无法完全规避。,0,0
1,(单选题)下列关于商业银行资本的说法，不正确的是()。,<p>A重估储备指商业银行经国家有关部门批准，对固定资产进行重估时，固定资产公允价值与账面价值之间的正差额</p><p>B若银监会认为重估作价是审慎的，这类重估储备可以列入附属资本，但计人附属资本的部分不超过重估储备的70%</p><p>C优先股是商业银行发行的，给予投资者在收益分配、剩余资产分配等方面优先权利的股票</p><p>D少数股权指在合并报表时，母银行净经营成果和净资产中，不以任何直接或间接方式归属于子银行的部分</p>,4,D,D中有明显的逻辑错误，因为只有子公司的资产和经营成果归母公司之说．没有反过来的说法。事实上，合并报表时，包括在核心资本中的非全资子银行中的少数股权，是指子银行净经营成果和净资产中，不以任何直接或间接方式归属于母银行的部分。,0,0
1,(单选题)下列关于市场约束和信息披露的说法，不正确的是()。,<p>A银行的信息披露主要由资产负债表、利润表、现金流量表、报表附注、部分公司治理情况和部分风险管理情况所构成</p><p>B信息披露是《巴塞尔新资本协议》提出的三大支柱之一</p><p>C市场约束是《巴塞尔新资本协议》提出的三大支柱之一</p><p>D市场约束机制发挥外部监督作用，推动银行业金融机构持续改进经营管理．提高经营效益，降低经营风险</p>,4,B,三大支柱是指最低资本要求、外部监管和市场约束。,0,0
1,(单选题)下列关于信用风险的说法，错误的是()。,<p>A结算风险是一种特殊的信用风险</p><p>B对于大多数商业银行来说，贷款是最大、最明显的信用风险来源</p><p>C信用风险对基础金融产品和衍生产品的影响相同</p><p>D信用风险既存在于表内业务中．又存在于表外业务中</p>,4,C,信用风险对基础金融产品和衍生产品的影响不同，对基础金融产品(如债券、贷款)而言，信用风险造成的损失最多是债务的全部账面价值；而对于衍生产品而言，对于违约造成的损失虽然会小于衍生产品的名义价值，但由于衍生产品的名义价值通常十分巨大，因此潜在的风险损失不容忽视。,0,0
1,(单选题)下列关于银行监管基本原则的说法，不正确的是()。,<p>A公开原则是指银行应将所有业务活动进行公开，保证完全的透明度</p><p>B公正原则是指银行业市场的参与者具有平等的法律地位，银监会进行监管活动时应当平等对待所有参与者</p><p>C对公正原则应该把握两个方面，一是实体公正，二是程序公正</p><p>D效率原则是指银监会在进行监管活动中要合理配置和利用监管资源</p>,4,A,公开原则是指监管活动除法律规定需要保密的以外，应当具有适当的透明度。,0,0
1,(单选题)下列关于资产证券化的说法，正确的是()。,<p>A具有将缺乏流动性的贷款资产转化成具有流动性的证券的特点</p><p>B在某种程度上，资产证券化产品的属性是由其标的属性决定的</p><p>C有利于分散信用风险，改善资产质量</p><p>D以上都正确．</p>,4,D,信用资产证券化具有将缺乏流动性的贷款资产转化成具有流动性的证券的特点，有利于分散信用风险，改善资产质量。在某种程度上，资产证券化产品的属性是由其标的属性决定的。,0,0
1,(单选题)下列可能会对银行造成损失的风险中不属于操作风险的是()。,<p>A恐怖袭击</p><p>B监管规定</p><p>C声誉受损</p><p>D黑客攻击</p>,4,C,C选项属于声誉风险。,0,0
1,(单选题)下列指标中属于客户风险的基本面指标的是()。,<p>A营运资金</p><p>B运营效率</p><p>C速动比率</p><p>D存货周转率</p>,4,B,运营效率属于基本面指标中的实力类指标。,0,0
1,(单选题)信贷审批或信贷决策应遵循的原则不包括()。,<p>A审贷分离原则</p><p>B统一考虑原则</p><p>C统一授信原则</p><p>D展期重审原则</p>,4,C,信贷审批或信贷决策应遵循的原则主要有：审贷分离原则、统一考虑原则、展期重审原则。,0,0
1,(单选题)以下不属于基本面指标的是()。,<p>A品质类指标</p><p>B实力类指标</p><p>C盈利能力指标</p><p>D环境类指标</p>,4,C,C属于财务指标。,0,0
