1,(单选题)公司信贷业务的交易对象为() ,<p>A银行 </p><p>B银行的合作单位 </p><p>C信贷产品 </p><p>D银行和银行的交易对手</p>,4,D,公司信贷业务的交易对象包括银行和银行的交易对手，银行的交易对手主要是指经工商行政管理机关 （或主管机关）核准登记，拥有工商行政管理部门颁发的营业执照的企（事）业法人和其他经济组 织。,0,0
1,(单选题)当销售收入在盈亏平衡点以下时，企业将要() ,<p>A盈亏相等 </p><p>B盈利或亏损不确定 </p><p>C承受损失 </p><p>D获得收益</p>,4,C,盈亏平衡点是某一企业销售收入与成本费用相等的那一点。当销售收入在盈亏平衡点以下时，企业将 要承受损失；在盈亏平衡点以上时，企业创造利润。,0,0
1,(单选题)在经济周期经过顶峰后，企业出现突如其来的销售增长下滑，这时(),<p>A企业需要增加存货来增加资产持有 </p><p>B即使出现了经济衰退，企业的信用度也不会下滑 </p><p>C信贷人员应等到经济出现负增长时开始应对信贷风险 </p><p>D离最终的经济停滞甚至经济下滑还有很长一段时间</p>,4,D,无,0,0
1,(单选题)企业流动资产增加的因素不包括() ,<p>A资产效率下降 </p><p>B长期销售增长 </p><p>C季节性销售增长 </p><p>D固定资产重置及扩张</p>,4,D,从资产负债表来看，季节性销售增长、长期销售增长、资产效率下降可能导致流动资产增加；固定资 产重置及扩张、长期投资可能导致长期资产的增加。,0,0
1,(单选题)假设一家公司的财务信息如下“总资产1000万元；总负债600万元；所有者权益4000万元；销售收入1500 万元；净利润100万元；股息分红30万元。则在利润率、资产使用率和红利支付率不变时，销售增长可以 作为合理的借款原因的情况是() ,<p>A销售增长率在9.6%以下 </p><p>B销售增长率在8.75%以下 </p><p>C销售增长率在1.8%以上 </p><p>D以上皆错</p>,4,C,"根据以上信息可知：资本回报率ROE=净利润/所有者权益=100/,4000=0.025；红利支付率=股息分红/净 利润=30/100=0.3；留存比率RR=1-红利支付率=1-0.3=0.7；公司可持续增长率为：SGR=ROE*RR/(1-ROE*RR)=0.025*0.7/（1-0.025*0.7）≈0.018，由此可知，在不增加财务杠杆的情况下，公司可以达到 的1.8%的年销售增长率，即公司可通过内部资金的再投资可以实现1.8%的年销售增长率。在利润率、 资产使用效率和红利支付率不变时，若公司销售增长率在1.8%以下，销售增长不能作为合理的借款原 因；若销售增长率大于1.8%，销售增长可以作为合理的借款原因。",0,0
1,(单选题)银行通过比较实际增长率和可持续增长率的趋势，作出贷款决策时原则错误的是() ,<p>A若实际增长率显著超过可持续增长率，则公司确实需要贷款 </p><p>B若实际增长率低于可持续增长率，则公司目前未能充分利用内部资源，银行不予受理贷款申请 </p><p>C只要公司有贷款需求，银行都给予受理</p><p>D银行可通过比较借款人实际增长率和可持续增长率来决定是否给予受理借款人贷款申请</p>,4,C,银行可通过比较借款人实际增长率和可持续增长率来决定是否给予受理借款人贷款申请。若实际增长 率显著超过可持续增长率，则公司确实需要贷款；若实际增长率低于可持续增长率，则公司目前未能 充分利用内部资源，银行不予受理贷款申请。,0,0
1,(单选题)下列因素与资金周转周期延长所引起的贷款需求无关的是() ,<p>A存货周转天数 </p><p>B应付账款周转天数 </p><p>C现金周转天数 </p><p>D应收账款周转天数</p>,4,C,无,0,0
1,(单选题)最常见的长期投资资金需求是对其他公司的相似投资或者() ,<p>A实业资产 </p><p>B债券投资 </p><p>C原材料采购 </p><p>D收购子公司的股份</p>,4,D,最常见的长期投资资金需求是收购子公司的股份或者对其他公司的相似投资。,0,0
1,(单选题)下列选项中，公司发放红利不是合理的借款需求原因的是() ,<p>A公司股息发放的压力很大 </p><p>B公司的营运现金流能够满足偿还债务、资本支出和预期红利发放的需要 </p><p>C定期支付红利的公司未来的发展速度可以满足现在的红利支付水平 </p><p>D公司的投资者不愿在经营状况不好时削减红利</p>,4,B,银行可以通过以下方面来衡量公司发放红利是否为合理的借款需求：(1)如果公司的股息发放压力并不 是很大，那么红利就不能成为合理的借款需求原因。(2)通过营运现金流量分析来判断公司的营运现金 流是否仍为正的，并且能够满足偿还债务、资本支出和预期红利发放的需要。如果能够满足，则不能 作为合理的借款需求原因。(3)对于定期支付红利的公司来说，银行要判断其红利支付率和发展趋势。 如果公司未来的发展速度已经无法满足现在的红利支付水平，那么红利发放就不能成为合理的借款需求原因。,0,0
1,(单选题)在上市客户法人治理结构中，信贷人员应特别予以关注的方面有股权结构是否合理、是否存在关键人控 制和() ,<p>A公司章程变更 </p><p>B经营方式改变 </p><p>C所有者缺位 </p><p>D信息披露的实际质量</p>,4,D,在上市客户法人治理结构中，信贷人员应对其股权结构是否合理、是否存在关键人控制、信息披露的 实际质量特别关注。所有者缺位、行政干预一般存在于国有独资客户中，上市客户一般无此问题。,0,0
1,(单选题)借款人不良记录的查阅途径是() ,<p>A贷款银行 </p><p>B中国人民银行企业征信系统 </p><p>C借款人各个开户行 </p><p>D借款人工作单位</p>,4,B,借款人不良记录可通过“中国人民银行企业征信系统”查阅，查看客户过去有无拖欠银行贷款等事 项。,0,0
1,(单选题)在客户经营管理状况的分析中，销售阶段的核心是() ,<p>A市场 </p><p>B技术 </p><p>C进货 </p><p>D设备</p>,4,A,供应阶段的核心是进货，生产阶段的核心是技术，销售阶段的核心是市场。,0,0
1,(单选题)从理论上看，企业价值最大而综合成本最低时的资金结构为(),<p>A总资产利润率低于长期债务成本时 </p><p>B企业加权平均资本成本最低时 </p><p>C企业权益资本净利润率最高时 </p><p>D总资产利润率高于长期债务成本时</p>,4,C,无,0,0
1,(单选题)下列不能用于反映企业营运能力的指标是() ,<p>A总值产周转率 </p><p>B应收账款周转率 </p><p>C资产收益率 </p><p>D存货周转率</p>,4,C,营运能力分析常用的比率指标主要有：总资产周转率、流动资产周转率、固定资产周转率、应收账款 周转率、存货周转率等，这些统称为效率比率。,0,0
1,(单选题)下列选项是流动资产中最重要的组成部分，常常达到流动资产总额的一半以上的是() ,<p>A现金 </p><p>B存货 </p><p>C利润 </p><p>D股票</p>,4,B,存货是流动，资产中最重要的组成部分，常常达到流动资产总额的一半以上。因此，存货质量好坏、 周转快慢，对客户资产周转循环长短具有重要影响。,0,0
1,(单选题)符合《巴塞尔新资本协议》要求的客户信用评级必须具有的功能不包括() ,<p>A能够有效区分违约客户 </p><p>B能够准确量化客户违约风险 </p><p>C不同信用等级的客户违约风险随信用等级的下降而呈加速下降的趋势 </p><p>D能够估计各信用等级的违约概率，并将估计的违约概率与实际违约频率之间的误差控制在一定范围内</p>,4,C,无,0,0
1,(单选题)在企业信用分析的5Cs系统中，下列是经济实力的重要标志，也是企业承担信用风险的最终资源是() ,<p>A品德 </p><p>B经营环境 </p><p>C还款能力 </p><p>D资本金</p>,4,D,资本是指借款人的财务杠杆及资本金情况。资本金是经济实力的重要标志，也是企业承担信用风险的 最终资源。,0,0
1,(单选题)项目审批部门或贷款的决策部门进行最终决策的依据是() ,<p>A项目评估报告 </p><p>B贷款审查报告 </p><p>C项目可行性研究报告 </p><p>D项目财务评估报告</p>,4,A,项目评估报告是项目审批部门或贷款的决策部门进行最终决策的依据。,0,0
1,(单选题)潜在的市场需求量是指在一定时期内，在一定行业营销水平和一定的市场环境下，一个行业中所有企业 可能达到的最大() ,<p>A营销量之和 </p><p>B投资量之和 </p><p>C消费量之和 </p><p>D需求量之和</p>,4,A,潜在的市场需求量是指在一定时期内，在一定行业营销水平和一定的市场环境下，一个行业中所有企 业可能达到的最大营销量之和。,0,0
1,(单选题)下列要素关系到项目和生产物资能否顺利集聚、供应，以及产品能否顺利分销的是() ,<p>A厂址选择条件 </p><p>B财务资源 </p><p>C相关项目 </p><p>D交通运输条件</p>,4,D,无,0,0
1,(单选题)下列机构的分析重点是防止机构的扩大化，提高机构实施项目的能力和应变能力，并且使所有机构的活 动形成有机的反馈系统，增强项目的生命力的是() ,<p>A项目实施 </p><p>B项目经营 </p><p>C项目反馈 </p><p>D项目协作</p>,4,A,项目实施机构的分析重点是防止机构的扩大化，提高机构实施项目的能力和应变能力，并且使所有机 构的活动形成有机的反馈系统，增强项目的生命力。,0,0
1,(单选题)从净现值率考虑，下列项目中效益最好的是() ,<p>A总投资现值为100万元，财务净现值为40万元 </p><p>B总投资现值为200万元，财务净现值为50万元 </p><p>C总投资现值为300万元，财务净现值为60万元 </p><p>D总投资现值为400万元，财务净现值为70万元</p>,4,A,净现值率越大，项目的效益就越好。净现值率=财务净现值/总投资现值。A项净现值率为0.4;B项净现 率为0.25；C项净现值率为0.2；D项净现值率为0.175。因此A项项目效益最好。,0,0
1,(单选题)能综合反映项目计算期内各年末资产、负债、所有者权益的增减变化和对应关系，以考察项目资产、负 债、所有者权益的结构是否合理，计算资产负债率、流动比率、速动比率等指标进行清偿能力分析的财 务报表是() ,<p>A资产负债表</p><p>B资金来源和运用表 </p><p>C现金流量表 </p><p>D利润表</p>,4,A,无,0,0
1,(单选题)为了直观地表示敏感因素对评价指标的影响程度，可以绘制() ,<p>A盈亏平衡图 </p><p>B项目不确定性分析图 </p><p>C敏感性分析图 </p><p>D利润表</p>,4,C,通常以盈亏平衡图的形式来直观地反映项目的盈亏平衡情况；可以绘制敏感性分析图来直观地表示敏 感因素对评价指标的影响程度。,0,0
1,(单选题)债权人占有债务人动产，债务人若不按合同约定期限履行债务时，债权人有权按规定留置该财产，以其 折价或以拍卖、变卖该财产的价款优先受偿的贷款方式属于() ,<p>A抵押贷款 </p><p>B质押贷款 </p><p>C保证贷款 </p><p>D留置贷款</p>,4,D,无,0,0
1,(单选题)就一笔保证贷款而言，若逾期超过一定时间，在此期间内借款人未曾归还贷款本息，而贷款银行又未采 取其他措施使诉讼时效中断，则该笔贷款诉讼时效期间已超过，将丧失胜诉权，此期间为() ,<p>A1年 </p><p>B2年 </p><p>C3年 </p><p>D5年</p>,4,B,《民法通则》规定，向人民法院请求保护民事权利的诉讼时效期间为2年。就一笔保证贷款而言，若逾 期时间超过2年，2年期间借款人未曾归还贷款本息，而贷款银行又未采取其他措施使诉讼时效中断， 则该笔贷款诉讼时效期间已超过，将丧失胜诉权。,0,0
1,(单选题)贷款抵押是指借款人或第三人对债权人以一定财产作为()担保的法律行为。 ,<p>A清偿债务 </p><p>B质押 </p><p>C使用 </p><p>D留置</p>,4,A,无,0,0
1,(单选题)某非上市公司目前正与一家风险投资公司谈判并购事宜，并以其法人股权为质押向银行申请质押贷款， 下面是按不同形式确定的法人股权价值，则银行应确定质押品的公允价值为() ,<p>A公司最近一期经审计的财务报告中标明法人股权的净资产价值为500万元 </p><p>B以2008年5月～2009年5月的财务报表为基础，测算公司未来现金流得到的质押品现值为450万元 </p><p>C公司与并购方谈判质押品价格为470万元 </p><p>D公司向银行提交的重组价格550万元</p>,4,B,根据质押价值确定的办法，对于非上市公司法人股权等没有明确市场价格的质押品，应当在以下价格 中选择较低者作为质押品的公允价值：(1)公司最近一期经审计的财务报告或税务机关认可的财务报告 中所写明的质押品的净资产价格。(2)以公司最近的财务报告为基础，测算公司未来现金流入量的现 值，所估算的质押品的价值。(3)如果公司正处于重组、并购等股权变动过程中，可以交易双方最新的 谈判价格作为确定质押品公允价值的参考。按以上办法，应取其中价格最低者即B项作为质押品的公 允价值。,0,0
1,(单选题)关于质押贷款的特点，表述不正确的是() ,<p>A银行在放款时占主动权，手续比较复杂 </p><p>B银行对质物的可控制性强 </p><p>C质物价值稳定性好 </p><p>D质押物易于直接变现处理</p>,4,A,无,0,0
1,(单选题)关于银行防范质押操作风险的措施，下列说法不正确的是() ,<p>A必须确认质物是否需要登记 </p><p>B应当与质物出质登记、管理机构和出质人签订三方协议，约定保全银行债权的承诺和监管措施 </p><p>C应按规定办理质物出质登记，并收齐质物的有效权利凭证 </p><p>D银行借出质押证件时，应背书注明撤销此质押</p>,4,D,A、B、C三项都符合质押操作风险的防范措施，但是D项错误，因为如要出借，必须严格审查出质人 借出是否合理，有无欺诈嫌疑；借出的质物，能背书的要注明“此权利凭证（财产）已质押在×银 行，×年×月×日前不得撤销此质押”，或者以书面形式通知登记部门或托管方“×质押凭证已从银行借 出仅作×用途使用，不得撤销原质权”，并取得其书面收据以作证明。,0,0
1,(单选题)审查借款行为的合理性，审查贷前调查中使用的信贷材料和信贷结论在逻辑上是否具有合理性指的是() ,<p>A表面真实性审查 </p><p>B合理性审查 </p><p>C合规性审查 </p><p>D完整性审查</p>,4,B,无,0,0
1,(单选题)银行授予某个借款企业的所有授信额度的总和称为() ,<p>A借款企业的信用额度 </p><p>B集团借款企业额度 </p><p>C单笔贷款授信额度 </p><p>D承兑汇票额度</p>,4,A,借款企业的信用额度是指银行授予某个借款企业的所有授信额度的总和。,0,0
1,(单选题)当前我国银行业金融机构根据业务管理要求，在机构内部普遍使用的贷款合同主要是() ,<p>A非固定期限合同 </p><p>B非格式合同</p><p>C格式合同 </p><p>D固定期限合同</p>,4,C,无,0,0
1,(单选题)贷款合同的复核发生在() ,<p>A填写合同环节 </p><p>B审核合同环节 </p><p>C审核合同与签订合同之间 </p><p>D签订合同环节</p>,4,B,无,0,0
1,(单选题)以下选项中不属于贷放分控操作要点的是() ,<p>A设立独立的放款执行部门 </p><p>B放款流程监督 </p><p>C明确放款执行部门的职责 </p><p>D建立并完善对放款执行部门的考核和问责机制</p>,4,B,贷放分控的操作要点包括以下三个方面：(1)设立独立的放款执行部门。(2)明确放款执行部门的职责。 (3)建立并完善对放款执行部门的考核和问责机制。,0,0
1,(单选题)按照国际惯例，在借款合同中规定，当借款人变更提款计划时，应收取() ,<p>A变更费 </p><p>B手续费 </p><p>C提款费 </p><p>D承担费</p>,4,D,根据国际惯例，在借款合同中规定，变更提款应收取承担费，那么当借款人变更提款计划时，公司业 务部门应根据合同办理，可按改变的提款计划部分的贷款金额收取承担费。,0,0
1,(单选题)下列关于自主支付的说法，最准确的是() ,<p>A贷款新规把贷款人受托支付作为贷款支付的基本方式 </p><p>B贷款新规不允许借款人自主支付在一定范围内存在 </p><p>C不允许借款人自主支付小额贷款资金，是出于兼顾风险控制与工作效率的考虑 </p><p>D借款人自主支付方式和贷款人对贷款资金用途的控制不能两全</p>,4,A,无,0,0
1,(单选题)贷款人必须指定或设立专门的资金回笼账户的是() ,<p>A固定资产贷款 </p><p>B项目融资 </p><p>C流动资金贷款 </p><p>D银团贷款</p>,4,C,无,0,0
1,(单选题)比较侧重定量分析的风险预警法是() ,<p>A黑色预警法 </p><p>B红色预警法 </p><p>C蓝色预警法 </p><p>D指数预警法</p>,4,C,蓝色预警法比较侧重定量分析；红色预警法重视定量分析和定性分析相结合。指数预警法是蓝色预警 法的一种模式。,0,0
1,(单选题)贷款风险的预警信号系统中，关于经营状况的信号不包括() ,<p>A关系到企业生产能力的某一客户的订货变化无常 </p><p>B丧失一个或多个财力雄厚的客户 </p><p>C投机于存货，使存货超出正常水平 </p><p>D应收账款余额或比例激增</p>,4,D,贷款风险的预警信号系统中关于经营状况的信号包括：丧失一个或多个客户，而这些客户财力雄厚； 关系到企业生产能力的某一客户的订货变化无常；投机于存货，使存货超出正常水平；工厂或设备维 修不善，推迟更新过时的无效益的设备等。D项属于有关财务状况的预警信号。,0,0
