1,(单选题)下列表述中，不是反映货币市场基金风险的指标是()。,<p>A组合平均剩余期限</p><p>B融资比例</p><p>C浮动利率债券投资情况</p><p>D日每万份基金净收益</p>,4,D,货币市场基金风险的指标主要有投资组合平均剩余期限、融资比例、浮动利率债券投资情等。“日每万份基金净收益”是反映收益水平的指标。,0,0
1,(单选题)浮动利率债券通常是在一个基准利率基础上加上（）以反映不同债券发行人的信用。,<p>A利率</p><p>B基点</p><p>C利差</p><p>D利息</p>,4,C,浮动利率债券通常是在一个基准利率基础上加上利差以反映不同债券发行人的信用。,0,0
1,(单选题)（）是指市场上交易的期权价格蕴含的波动率。,<p>A历史波动率</p><p>B隐含波动率</p><p>C期价波动率</p><p>D每日波动率</p>,4,B,隐含波动率则是指市场上交易的期权价格蕴含的波动率。,0,0
1,(单选题)指数化策略（）投资组合业绩与某种债券指数相同。该指数的业绩（）投资者的目标业绩，与该指数相配比（）资产管理人能够满足投资人的收益率需求目标。,"<p>A可以保证,不一定代表，并不意味着</p><p>B可以保证，代表，意味着</p><p>C不能保证，可以代表，不意味着</p><p>D不能保，代表，意味着</p>",4,A,这是指数化的局限性。,0,0
1,(单选题)以下不属于债券按嵌入的条款分类的是（）。,<p>A可赎回债券</p><p>B通货膨胀联接债券</p><p>C浮动利率债券</p><p>D结构化债券</p>,4,C,按嵌入的条款分类，债券可分为：①可赎回债券；②可回售债券；③可转换债券；④通货膨胀联结债券；⑤结构化债券等。,0,0
1,(单选题)下列关于申请QDII资格的机构投资者应当符合的条件，说法错误的是（）。,<p>A具有5年以上境外证券市场投资管理经验和相关专业资质的中级以上管理人员不少于1名</p><p>B具有3年以上境外证券市场投资管理相关经验的人员不少于3名</p><p>C具有健全的治理结构和完善的内控制度，经营行为规范</p><p>D最近2年没有受到监管机构的重大处罚，没有重大事项正在接受司法部门、监管机构的立案调查</p>,4,D,最近3年没有受到监管机构的重大处罚，没有重大事项正在接受司法部门、监管机构的立案调查。,0,0
1,(单选题)下列关于贵金属类大宗商品的特点，说法不正确的是（）。,<p>A具备相对较好的物理属性</p><p>B高度的发展性</p><p>C稀少</p><p>D繁多</p>,4,D,贵金属类大宗商品，通常具备相对较好的物理属性、高度的发展性和稀少等特点,0,0
1,(单选题)（）是债券价格与到期收益率之间的关系用弯曲程度的表达方式。,<p>A久期</p><p>B凸性</p><p>C信用利差</p><p>D收益率曲线</p>,4,B,凸性是债责券价格与到期收益率之间的关系用弯曲程度的表达方式。,0,0
1,(单选题)结算成员在银行间债券市场参与债券的交易结算时，应把握的几个重要日期中不包括（）。,<p>A交易流通起始日</p><p>B结算日</p><p>C过户日起始日</p><p>D交易流通截止日</p>,4,C,结算成员在银行间债券市场参与债券的交易结算时，有几个应该把握的重要日期，即交易流通起始日、结算日、交易流通终止日和截止过户日。,0,0
1,(单选题)基金经理交易指令不包括（）。,<p>A交易价格</p><p>B买卖方向</p><p>C交易种类</p><p>D交易频率</p>,4,D,在实际操作中，基金经理充当着重要的角色，每种基金均由一个经理或一组经理负责决走该基金的组合和投资策略，并形成具体的交易指令，包括证券交易的种类、买卖方向、交易价格与交易时间等,0,0
1,(单选题)（）是反映远期利率的有效途径，它的水平和斜率反映了经济主体对未来通货膨胀的预期和对未来基本经济形势的判断。,<p>A价格消费曲线</p><p>B菲利普斯曲线</p><p>C国债收益率曲线</p><p>D洛伦兹曲线</p>,4,C,题干所述为国债收益率曲线的作用。,0,0
1,(单选题)以下叙述正确的是（）。,<p>A基金管理费通常与基金模成正比，与风险成反比</p><p>B不同类别及不同国家或地区的基金；管理费率大体一致</p><p>C从基金类型看；证券衍生工具基金管理费率最低</p><p>D基金风险程度越高，基金管理费率越高</p>,4,D,基金管理费通常与基金模成反比，与风险成正比：不同类引及不同国家或地区的基金，管理费率不完全相同；从基金类型看，证券衍生工具基金管理费率最高。,0,0
1,(单选题)下列不属于优先股的特征的是（）,<p>A固定的股息收益</p><p>B无表决权</p><p>C高风险和高收益</p><p>D优先分配股利和剩余资产</p>,4,C,优先股具有优先分配股利和剩余资产的优先权利，优先股的收益为固定的股息收益，因此风险较低，当公司盈利多时，相比于普通股，优先股获利更少。优先股一般无表决权。高风险和高收益是普通股的特征。,0,0
1,(单选题)关于有效市场下列说法错误的是（）。,<p>A股票的价格反映了影响它的所有信息</p><p>B股票市场上不存在被高估或者低估的股票</p><p>C投资者应努力获取与大盘相同的收益水平，减少交易成本</p><p>D投资者可以通过寻找错误定价的股票来获取超出市场平均水平的收益</p>,4,D,投资者不能通过寻找错误定价的股票来获取超出市场平均水平的收益。,0,0
1,(单选题)公司解散或破产清算时，最先获得清偿顺序的是（）。,<p>A公司高管</p><p>B优先股</p><p>C普通股</p><p>D债券持有者</p>,4,D,公司解散或破产清算时，公司的资产在不同证券持有者中的清偿顺序如下：债券持有者先于优先股股东，优先股股东先于普通股股东,0,0
1,(单选题)（）是指中国人民银行根据规定筛选符合条件的债券二级市场参与者作为中国人民银行的对手方，与之进行债券交易，从而配合中国人民银行货币政策目标的实现。,<p>A公开市场一级交易商制度</p><p>B公开市场二级交易商制度</p><p>C做市商制度</p><p>D结算代理制度</p>,4,A,公开市场一级交易商制度是指中国人民银行根据规定筛选符合条件的债券二级市场参与者作为中国人民银行的对手方，与之进行债券交易，从而配合中国人民银行货币政策目标的实现。,0,0
1,(单选题)银行间债券市场的交易制度不包括（）。,<p>A公开市场一级交易商制度</p><p>B公开市场二级交易商制度</p><p>C做市商制度</p><p>D结算代理制度</p>,4,B,银行间债责券市场的交易制度有公开市场一级交易商制度、做市商制度以及结算代理制度。,0,0
1,(单选题)关于基金估值，以下说法正确的是（）。,<p>A复核无误的基金份额净值由基金托管人对外公布</p><p>B开放式基金每个交易日的次日进行估值</p><p>C封闭式基金每周进行一次估值</p><p>D开放式基金每个交易日进行估值</p>,4,D,复核无误的基金份额净值由基金管理人对外公布；封闭式基金每周披露一次基金份额净值，但每个交易日也都进行估值。,0,0
1,(单选题)股票投资的基本分析是建立在（）的基础之上的。,<p>A否定强式有效市场</p><p>B否定半强式有效市场</p><p>C否定弱式有效市场</p><p>D以上都不对</p>,4,B,基本分析是在否定半强式有效市场的前提下，以公司基本面状况为基础进行的分析。,0,0
1,(单选题)下列关于封闭式基金的利润分配的说法错误的是（）。,<p>A封闭式基金的收益分配，每年不得少于一次</p><p>B封闭式基金只能采用现金分红</p><p>C基金收益分配后基金份额净值不得低于面值</p><p>D封闭式基金年度收益分配比例不得高于基金年度可供分配利润的90%</p>,4,D,封闭式基金年度收益分配比例不得低于基金年度可供分配利润的90％，而不是高于。,0,0
1,(单选题)在两个风险资产构成的投资组合中加入无风险资产，其可行投资组合集错误的是（）。,<p>A风险最小的可行投资组合风险为零</p><p>B可行投资组合集的上下沿为双曲线</p><p>C可行投资组合集是一片区域</p><p>D可行投资组合集的上下沿为射线</p>,4,B,由于无风险资产的引入，风险最小的可行投资组合风险为零；其次，在标准差一预期收益率平面中，可行投资组合集的上沿及下沿为射线，而不是双曲线，所以B项说法错误。,0,0
1,"(单选题)（）是指在保证投资者的投资总额不发生改变的前提下，将一份基金按照一定的比例分拆成若干份，每一基金份额的单位净值也按相同比例降低,是对基金的资产进行重新计算的一种方式。",<p>A份额投资</p><p>B现金分红</p><p>C基金份额分拆</p><p>D分红再投资</p>,4,C,题干所述为基金份额分拆的概念。,0,0
1,(单选题)标准差越大，则数据分布越（），波动性和不可预测性越（）。,<p>A分散，大</p><p>B分散，小</p><p>C集中，大</p><p>D集中，小</p>,4,A,标准差越大，则数据分布越分散，波动性和不可预测性越大。,0,0
1,(单选题)按照另类投资产品类别来分析，全球另类投资管理百强企业的资产首要投资对象是（）。,<p>A房地产</p><p>B私募股权投资</p><p>C大宗商品</p><p>D黄金投资</p>,4,A,按照另类投资产品类引来分析，全球另类投资管理百强企业的资产首要投资对象仍然是房地产，其次是私募股权投资，再次是大宗商品,0,0
1,(单选题)远期合约的交割方式通常采用（）。,<p>A对冲平仓</p><p>B实物交割</p><p>C现金交割</p><p>D现券交割</p>,4,B,远期合约通常用实物交割。,0,0
1,(单选题)（）是境内具有法人资格的非金融企业发行的，仅在银行间债券市场上流通的短期债务工具。,<p>A短期政府债券</p><p>B短期融资券</p><p>C回购协议</p><p>D银行承兑汇票</p>,4,B,短期融资券是境内具有法人资格的非金融企业发行的，仅在银行间债券市场上流通的短期债务工具。,0,0
1,(单选题)（）可以使投资购买债券获得的未来现金流的现值等于债券当前市价的贴现率。,<p>A当期收益率</p><p>B到期收益率</p><p>C债券收益率</p><p>D零息收益率</p>,4,B,到期收益率可以使投资购买债券获得的未来现金流的现值等于债券当前市价的贴现率。,0,0
1,(单选题)以下关于基金会计核算说法错误的是（）。,"<p>A单个基金是基金会计核算的责任主体</p><p>B基金会计制度将基金管理公司的经营活动与基金的投资管理活动区别开来</p><p>C基金的会计分期细化到日</p><p>D对所管理的基金应当以每只基金为会计核算主体,独立建账、独立核算</p>",4,A,基金管理公司是基金会计核算的责任主体,0,0
1,(单选题)投资者用于投资的自有资金或证券称为（）。,<p>A担保金</p><p>B抵押金</p><p>C保证金</p><p>D担保证券</p>,4,C,投资者用于投资的自有资金或证券称为保证金,0,0
1,(单选题)另类投资基金的投资对象不包括（）。,<p>A大宗商品</p><p>B房地产</p><p>C艺术品</p><p>D股票</p>,4,D,除了私募股权、不动产、大宗商品等主流形式外，另类投资还包括黄金投资、碳排放权交易、艺术品和收藏品投资等方式,0,0
1,(单选题)在不考虑税、破产成本、信息不对称并且假设在有效市场里面，企业价值不会因为企业融资方式而改变，该理论被成为（）。,<p>A大卫李嘉图模型</p><p>B帕金森定律</p><p>CIS-LM模型</p><p>D莫迪利亚尼-米勒定理</p>,4,D,莫迪利亚尼-米勒定理，简称MM定理，该定理认为在不考虑税、破产成本、信息不对称并且假设在有效市场里面，企业价值不会因为企业融资方式而改变，标志着企业资本结构理论的开端。,0,0
1,(单选题)沪港通的开展，在内地与香港之间搭建起资本流通的桥梁，极大地活跃了人民币资本市场，其重要意义不包括（）。,<p>A刺激人民币资产需求，加大人民币交投量</p><p>B推动人民币跨境资本流动</p><p>C促进经济的发展</p><p>D构建良好的人民币回流机制</p>,4,C,"沪港通的开展,在内地与香港之间搭建起资本流通的桥梁，极大地活跃了人民币资本市场。其重要意义表现为以下四个方面：刺激人民币资产需求，加大人民币交投量、推动人民币跨境资本流动、构造良好的人民币回流机制、完善国内资本市场。",0,0
1,(单选题)因配股或送股而形成的剔除行为称为（）。,<p>A除权</p><p>B除息</p><p>C减权</p><p>D减息</p>,4,A,因配股或送股而形成的剔除行为称为除权，因派息而引起的剔除行为称为除息。,0,0
1,(单选题)基金绝对收益中的平均收益率一股可分为（）和（）。,<p>A持有区间收益率；时间加权收益率</p><p>B算术平均收益率；几何平均收益率</p><p>C资产回报；收入回报</p><p>D平均市盈率；平均市净率</p>,4,B,在对不同基金到期收益率的衡量和比较上，常常会用到平均收益率指标。平均收益率一段可分为算术平均收益率和几何平均收益率。,0,0
1,(单选题)常见的算法交易策略不包括（）。,<p>A成交量加权平均价格算法</p><p>B时间加权平均价格算法</p><p>C跟量算法</p><p>D简单成本平均法</p>,4,D,常见的算法交易策略包括：成交量加权平均价格算法、时间加权平均价格算法、跟量算法和执行偏差算法。,0,0
1,(单选题)（）是指在证券交易所内按一定的时间、一定的规则集中买卖已发行证券而成的市场。,<p>A场内证券交易市场</p><p>B场外证券交易市场</p><p>C柜台证券交易市场</p><p>DOTC</p>,4,A,场内证券交易市场是指在证券交易所内按一定的时间、一定的规则集中买卖已发行证券而成的市场。,0,0
1,(单选题)（）开展人寿保险、人身意外险、健康险等险种业务。,<p>A财险公司</p><p>B寿险公司</p><p>C健康险公司</p><p>D意外险公司</p>,4,B,寿险公司开展人寿保险、人身意外险、健康险等险种业务。,0,0
1,(单选题)资本资产定价模型基本假定条件中，（）意味着每个投资者都不能对市场定价造成显著影响，他们都是价格接受者。,<p>A不存在交易费用及税金</p><p>B投资者的投资范围仅限于公开市场上可以交易的资产</p><p>C所有投资者的投资期限都是相同的，并且不在投资期限内对投资组合做动态的调整</p><p>D市场上存在大量投资者，每个投资者的财富相对于所有投资者的财富总量而言是微不足道的</p>,4,D,市场上存在大量投资者，每个投资者的财富相对于所有投资者的财富总量而言是微不足道的。这一假定意味着每个投资者都不能对市场定价造成显著影响，他们都是价格接受者。,0,0
