1,(单选题)由（）向深圳证券交易所提交LOF上市交易申请。,<p>A基金注册登记机构</p><p>B基金管理人</p><p>C基金托管人</p><p>D基金销售机构</p>,4,B,LOF完成登记托管手续后，由基金管理人向深圳证券交易所提交上市申请，申请在交易所挂牌上市。,0,0
1,(单选题)督察长监督检公司内部风险控制情况；应当重点关注的事项不包括（）。,<p>A公司是否按照法律法规和中国证监会的规定制定和修改各项业务规章制度及业务操作流程</p><p>B公司是否对各项业务制定和实施应的风险控制制度</p><p>C公司员工是否严格有效执行公司规章制度</p><p>D基金及公司的信息披露是否真实、准确、完整、及时是否存在虚假记载、误导性陈述或者重大遗漏等问题</p>,4,D,基金及公司的信息披露是否真实、准确、完整、及时，是否存在虚假记载、误导性陈述或者重大遗漏等问题，属于督察长履行职责应当重点关注的事项。,0,0
1,(单选题)合规管理部门应在督察长的管理下协助高级管理层有效识别和管理所面临的合规风险，履行的职责不包括（）,<p>A制定并执行风险为本的合规管理计划，包括特定政策和程序的实施与评价、合规风险评估、合规性测试、合规培训与教育等</p><p>B组织制定合规管理程序以及合规手册、员工行为准则等合规指南，并评估合规管理程序和合规指南的适当性，为员工怡当执行法律、规则和准则提供指导</p><p>C协助相关培训和教育部门对员工进行合规培训，包括新员工的合规培训，以及所有员工的定期合规培训，并成为员工咨询有关合规问题的内部联络部门</p><p>D审核评价基金托管人各项政策、程序和操作指南的合规性，组织、协调和督促各业务条线和内部控制部门对各项政策、程序和操作指南进行梳理和修订，确保各项政策、程序和操作指南符合法律、规则和准则的要求</p>,4,D,审核评价基金管理人各项政策、程序和操作指南的合规性，组织、协调和督促各业务条线和内部控制部门对各项政策、程序和操作指南进行梳理和修订，确保各项政策、程序和操作指南符合法律、规则和准则的要求。,0,0
1,(单选题)证券投资基金信息管理系统运行数据中涉及基金投资人信息和交易记录的备份应当在不可修改的介质上保存（）年。,<p>A15</p><p>B20</p><p>C35</p><p>D30</p>,4,A,证券投资基金信息管理系统运行数据中涉及基金投资人信息和交易记录的备份应当在不可修改的介质上保存15年。,0,0
1,(单选题)职业素质既包括专业技能，也包括（）,<p>A教育背景</p><p>B表达能力</p><p>C执行能力</p><p>D道德素养</p>,4,D,职业素质既包括专业技能，（本题本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）也包括道德素养,0,0
1,"(单选题)目前,我国可以办理开放式基金认购业务的机构主要包括基金管理人或管理人委托（）等经国务院证券监督管理机构认定的其他机构办理。",<p>A商业银行</p><p>B保险公司</p><p>C政策性银行</p><p>D期货公司</p>,4,A,投资人认购开放基金，一般通过基金管理人或管理人委托的商业银行、证券公司等经国务院证券监督管理机构认定的其他机构办理,0,0
1,(单选题)基金行业的本质是（）,<p>A资产管理行业</p><p>B投资咨询行业</p><p>C资产托管行业</p><p>D中间介绍行业</p>,4,A,基金行业的本质是资产管理行业,0,0
1,"(单选题)以下关于QFII基金的描述,不正确的是（）。","<p>AQDIL是在我国人民币没有实现可自由兑换、资本项目尚未开放的情况下,有限度地允许境内投资者投资境外证券市场的一项过渡性的制度安排</p><p>BQDIL基金可以人民币为计价货币募集</p><p>C在境外募集资金可以进行境内证券投资的机构就被称为合格境内机构投资者,简称QDIL</p><p>D目前除了基金管理公司和证券公司外,商业银行等其他金融机构也可以发行代客境外理财产品</p>",4,C,在境内募集资金可以进行境外证券投资的机构就被称为合格境内机构投资者，简称QDII。QDII基金可以人民币、美元或其他主要外汇货币为计价货币募集。,0,0
1,(单选题)投资范围规定，股票基金应有（）以上的资产投资于股票，债券基金应有（）以上的资产投资于债券。,<p>A80%、60%</p><p>B60%、40%</p><p>C80%、80%</p><p>D50%、70%</p>,4,C,投资范围规定、股票基金应有80%以上的资产投资于股票，债券基金应有80%以上的资产投资于债券。（本题本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）,0,0
1,(单选题)当基金销售机构或基金销售人员的利益与基金投资人的利益发生冲突时，应当（）保障基金投资人的合法利益。,<p>A优先</p><p>B其次</p><p>C最后</p><p>D不必</p>,4,A,当基金销售机构或基金销售人员的利益与基金投资人的利益发生冲突时，应当优先保障基金投资人的合法利益,0,0
1,(单选题)有关开放式基金申购、赎回的原则下列说法正确的是（）。,<p>A采用“已知价”原则</p><p>B采用金额申报、份额赎回</p><p>C申购、赎回均采用现金方式</p><p>D基金管理人可以在基金合同约定之外的日期或时间办理基金份额申购、赎回或者转换</p>,4,B,采用"未知价〃原则；采用金额申报、份额赎回；基金管理人不得在基金合同约定之外的日期或时间办理基金份额申购、赎回、或者转换。,0,0
1,(单选题)（）是基金职业道德教育的核心内容,<p>A基金职业道德规范教育</p><p>B品质培养</p><p>C道德教育</p><p>D专业技能</p>,4,A,基金职业道德规范教育是基金职业道德教育的核心内容,0,0
1,(单选题)基金合同中载明，但在招募说明书中没有披露的信息是（）。,<p>A基金估值</p><p>B运作费用</p><p>C基金运作方式</p><p>D基金份额持有人的权利</p>,4,D,可以将基金合同披露的信息与招募说明书中披露的信息进行对比。,0,0
1,(单选题)下列关于证券投资基金的特点，说法错误的是（）。,<p>A专业管理</p><p>B利益共享</p><p>C独立托管</p><p>D集中投资</p>,4,D,证券投资基金的特点包括：(1)集合理财、专业管理；(2)组合投资、分散风险；（3）利益共享、风险共担；（4）严格监管、信息透明；（5）独立托管、保障安全,0,0
1,(单选题)关于基金分类标准，以下说法不正确的是（）。,<p>A50%以上的基金资产投资于股票的为股票基金</p><p>B80%以上的基金资产投资于债券的为债券基金</p><p>C以货币市场工具为投资对象的为货币市场基金</p><p>D同时以股票和债券为投资对象的为混合基金</p>,4,A,80%以上的基金资产投资于股票的为股票基金；80%以上的基金资产投资于债券的为债券基金,0,0
1,(单选题)（）是指基金从业人员应当具备与其执业活动相适应的职业技能，应当具备从事相关活动所必需的专业知识和技能，并保持和提高专业胜任能力，勤勉审慎开展业务，提高风险管理能力，不得做出任何与专业胜任能力相背离的行为。,<p>A守法合规</p><p>B客户至上</p><p>C专业审慎</p><p>D诚实守信</p>,4,C,专业审慎是指基金从业人员应当具备与其执业活动相适应的职业技能，应当具备从事相关活动所必需的专业知识和技能，并保持和提高专业胜任能力，勤勉审慎开展业务，提高风险管理能力，不得做出任何与专业胜任能力相背离的行为。,0,0
1,(单选题)（）是指因公司及员违反法律法规、基金合同和公司内部规章制度等而导致公司可能遭受法律制裁、监管处罚、重大财务损失和声誉损失的风险。,<p>A合规风险</p><p>B操作风险</p><p>C市场风险</p><p>D声誉风险</p>,4,A,合规两险是指因公司及员工违反法律法规、基金合同和公司内部规章制度等而导致公司可能遭受法律制裁、监管处罚、重大财务损失和声誉损失的风险。（本题本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）,0,0
1,(单选题)（）是指基金从业人员的执业活动应一切从投资人的根本利益出发。,<p>A忠诚尽责</p><p>B客户至上</p><p>C专业审慎</p><p>D诚实守信</p>,4,B,客户至上是指基金从业人员的执业活动应一切从投资人的根本利益出发。,0,0
1,(单选题)关于ETF的交易规则，不正确的是（）。,"<p>A上市首日的开盘参考价为前一工作日的基金份额净值</p><p>B实行涨跌幅限制；涨跌幅设置为10%</p><p>C买入申报是为100份及其整数倍,不足100份的不可以卖出</p><p>D基金申报价最小变动单位为0.001元</p>",4,C,买入申报量为100份及其整数倍，不足100份的部分可以卖出。,0,0
1,(单选题)内部控制的目标不包括（）,<p>A保证公司经营运作严格遵守国家有关法律法规和行业监管规则，自觉形成守法经营、规范运作的经营思想和经营理念</p><p>B防范和化解经营风险，提高经营管理效益，确保经营业务的稳健运行和受托资产的安全完整，实现公司的持续、稳定、健康发展</p><p>C加强基金管理人的内部控制的重要性</p><p>D确保基金和基金管理人的财务和其他信息真实、准确、完整、及时</p>,4,C,考查内部控制三目标,0,0
1,(单选题)我国《证券投资基金法》规定，封闭式基金的存续期应在（）以上。,<p>A3年</p><p>B5年</p><p>C10年</p><p>D15年</p>,4,B,封闭式基金的存续期应在5年以上。,0,0
1,(单选题)基金信息披露形式方面应遵循的基本原则不包括（）。,<p>A真实性</p><p>B规范性</p><p>C易得性</p><p>D易解性</p>,4,A,披露"内容"应遵循的原则有：真实性、准确性、完整性、及时性、公平披露原则。披露"形"应遵循的原则有：规范性、易解性、易得性原则。,0,0
1,(单选题)下列关于基金职业道德教育的途径，说法不正确的是（）,<p>A岗前职业道德教育</p><p>B岗位职业道德教育</p><p>C基金业协会的自律</p><p>D离岗道德教育</p>,4,D,基金职业道德教育的途径包括：1岗前职业道德教育；2.岗位职业道德教育；3.基金业协会的自律：4.树立基金职业道德典型,0,0
1,(单选题)下列不属于证券投资基金的作用的是（）。,<p>A为中小投资者拓宽了投资渠道</p><p>B促进产业发展和基金增长</p><p>C促进证券市场的稳定和健康发展</p><p>D促进了金融行业交易成本的降低</p>,4,D,证券投资基金的作用为:（1）为中小投资者拓宽投资渠道；（2）优化金融结构，促进经济长；（3）有利于证券市场的稳定和健康发展,0,0
1,(单选题)（）是受基金管理公司委托从事基金销售业务的机构。,<p>A基金销售机构</p><p>B基金注册登记机构</p><p>C律师事务所和会计事务所</p><p>D基金投资咨询公司</p>,4,A,基金销售机构是受基金管理公司委托从事基金销售业务的机构。,0,0
1,(单选题)我国沪、深证券交易所对封闭式基金的交收实行（）交割，交收。,<p>AT+2</p><p>BT+1</p><p>CT+3</p><p>DT+0</p>,4,B,"我国沪、深证券交易所对封闭式基金的交收实行T+1交割,交收。",0,0
1,(单选题)职业道德具有引导、规范、评价和教化的功能，它的作用不包括下列哪项（）。,<p>A调整职业关系</p><p>B提升职业素质</p><p>C促进行业发展</p><p>D调节人际关系</p>,4,D,职业道德具有引导、规范、评价和教化的功能，可以发挥调整职业关系、提升职业素质和促进行业发展的作用,0,0
1,(单选题)下列对于封闭式基金交易价格优先、时间优先的原则理解正确的是（）,<p>A较高价格的卖出申报优先于较低价格的卖出申报</p><p>B较低价格买进申报优先于较高价格买进申报</p><p>C买卖方向相同、申报价格相同的，后申报者优先于先申报者</p><p>D较高价格买进申报优先于较低价格买进申报</p>,4,D,封闭式基金的交易道从"价格优先、时间优先"的原则。价格优先指较高价格买进申报优先于较低价格买进申报，较低价格的卖出申报优先于较高价格的卖出申报。时间优先指买卖方向相同、申报价格相同的，先申报者优先于后申报者，先后顺序按照交易主机接受申报的时间确定。,0,0
1,(单选题)基金份额持有人大会不可以由（）提议召集。,<p>A基金托管人</p><p>B基金管理人</p><p>C基金份额持有人</p><p>D监管机构</p>,4,D,基金管理人、基金托管人和基金份额持有人都可以召集基金份额持有人大会。,0,0
1,(单选题)世界各国和地区对证券投资基金的称谓不尽相同在中国香港的称谓是（）。,<p>A共同基金</p><p>B单位信托基金</p><p>C集合投资计划</p><p>D证券投资信托基金</p>,4,B,在美国称为共同基金，在英国和中国香港你为单位信托基金，在欧洲一些国家称为集合投资基金或集合投资计划，在日本和中国台湾称为证券投资信托金。,0,0
1,(单选题)基金管理人应当将不低于赎回费总额的（）归入基金财产。,<p>A0.2</p><p>B0.25</p><p>C0.3</p><p>D0.33</p>,4,B,基金管理人应当不低于赎回费总额的25%归入基金财产。,0,0
1,(单选题)ETF申购、赎回清单公告内容不包括（）。,<p>A最小申购</p><p>B赎回单位所应的组合证券内各成分证券数据</p><p>C现金替代</p><p>D基金份额总值</p>,4,D,考察ETF申购、赎回清单的内容。T日申购、赎回清单公告内容包括最小申购、赎回单位所对应的组合证券内各成分证券数据、现金替代。T日预估现金部分、T-1日现金差额、基金份额净值及其他相关内容。,0,0
1,(单选题)对于基金投资人主动认购或申购的基金产品风险超越基金投资人风险承受能力的情况（）。,<p>A在基金投资人认购或申购基金后告知基金投资人</p><p>B以基金公司的风险准备金作为担保</p><p>C要求基金投资人在认购或申购基金的同时进行确认</p><p>D隐瞒风险</p>,4,C,对于基金投资人主动认购或申购的基金产品风险超越基金投资人风险承受能力的情况，要求基金投资人在认购或申购基金的同时进行确认。（本题本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）,0,0
1,(单选题)在确定目标市场与投资者方面，基金销售机构面临的重要问题之一就是分析投资者的真实需求，不包括（）。,<p>A投资者的投资经验</p><p>B风险偏好</p><p>C对投资资金流动性的要求</p><p>D对投资基金安全性的要求</p>,4,A,基金销售机构面临的重要问题之一就是分析投资者的真实需求，包括投资者的投资规模、风险偏好、对投资资金流动性和安全性的要求等。,0,0
1,(单选题)在营销成本方面；以（）方式销售基金时，基金公司承担固定成本，针对特定目标客户可以大幅降低营销成本。,<p>A代销</p><p>B直销</p><p>C包销</p><p>D承销</p>,4,B,在营销成本方面，以直销方式销售基金时，基金公司承担固定成本，针对特定目标客户可以大幅降低营销成本。,0,0
1,"(单选题)为保护基金投资人的利益,有关法规明确确定,基金管理人应当自收到投资者的申购(认购)赎回申请之日起（）个工作日内,对该申购(认购)赎回申请的有效性进行确认",<p>A3</p><p>B2</p><p>C4</p><p>D5</p>,4,A,为保护基金投资人的利益，有关法规明确规定，基金管理人应当自收到投资者的申购（认购）、赎回申请之日起3个工作日内，对该申购（认购）、赎回申请的有效性进行确认。,0,0
1,(单选题)欺诈的方式主要有假陈述和（）,<p>A舞弊行为</p><p>B重大遗漏</p><p>C涂改</p><p>D夸大利益</p>,4,A,欺诈的方式主要有两种，是虚假陈述，二是舞弊行为。,0,0
1,(单选题)我国基金管理公司的主要股东是指出资额占公司注册资本的比例最高，且不低于（）的股东。,<p>A0.1</p><p>B0.2</p><p>C0.25</p><p>D0.5</p>,4,C,我国基金管理公司的主要股东是指出资额占公司注册资本的比例最高，且不低于25%的股东。,0,0
1,(单选题)债券有不同类型，债券基金也会有不同类型。根据发行者的不同，可将债券分为（）。,<p>A低级债券和高级债券</p><p>B企业债券、政府证券、金融债券</p><p>C短期债券、中期债券、长期债券</p><p>D货币债券和固定收益债券</p>,4,B,根据发行者的不同，可将债券分为政府债券、企业债券和金融债券等。,0,0
1,(单选题)政府基金监管机构对所有的基金机构及其从业人员乃至基金行业自律组织均有权监管，这体现政府监管的（）。,<p>A全面性</p><p>B广泛性</p><p>C强制性</p><p>D连续性</p>,4,B,监管对象具有广泛性。政府基金监管机构对所有的基金机构及其从业人员乃至基金行业自律组织均有校监管,0,0
1,(单选题)如果股票基金的平均市盈率、平均市净率小于市场指数的市盈率，市净率，可以认为该股票基金属于（）基金。,<p>A价值型</p><p>B成长型</p><p>C公开募集型</p><p>D私募型</p>,4,A,如果股票基金的平均市盈率、平均市净率小于市场指数的市盈率和市净率，可以认为该股票基金属于价值型基金；反之，该股票基金则可以归为成长型基金（本题本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）,0,0
1,(单选题)根据监管规则和基金公司内部控制和防范合规风险的要求，在基金公司内部建立和完善合规风险管理的体制机制，建立独立合规部门，鼓励和保障合规部门独立发表合规管理意见的意义不包括（）。,<p>A能够更好地履行合规风险管理的职能</p><p>B使法律规则和监管部门的监管规则及监管意图在基金公司得到全面有效地贯彻落实</p><p>C避免基金管理人遭受法律制裁或监管处罚</p><p>D避免基金持有人遭受重大财务损失或声誉损失的风险</p>,4,D,根据监管规则和基金公司内部控制和防范合规风险的要求，在基金公司内部建立和完善合规风险管理的体制机制，建立独立的合规部门，鼓励和保障合规门独立发表合规管理意见，使其能够更好地履行合规风险管理的职能；使法律规则和监管部门的监管规则及监管意图在基金公司得到全面有效地贯彻落实。避免基金管理人遭受法律制裁或监管处罚、重大财务损失或声誉损失的风险。因此，加强合规管理及其独立性具有重要意义。,0,0
1,(单选题)QDII基金不可以投资的金融产品或工具是（）。,<p>A政府债券、公司债券、可转换债券、住房按揭支待证券、资产支持证券等及经中国证监会认可以国际金融组织发行的证券</p><p>B与中国证监会签署双边监管合作谅解备忘录的国家或地区证券市场挂牌交易的普通股、优先股</p><p>C银行存款、可转让存单、银行承兑汇票、银行票据、商业票据、回购协议、短期政府债券等货币市场工具</p><p>D房地产抵押按揭、不动产等</p>,4,D,根据有关规定，除中国证监会另有规定外，QDII基金可投资于下列金融产品或工具:1.银行存款、可转让存单、银行承兑汇票、银行票据、商业票据、回购协议、短期政府债券等货币市场工具。2.政府债券、公司债券、可转换债券、住房按揭支持证券、资产支持证券等及经中国证监会认可的国际金融组织发行的证券。3.与中国证监会签署双边监管合作谅解备忘录的国家或地区证券市场挂牌交易的普通股、优先股、全球存托凭证和美国存托凭证、房地产信托凭证。4.在已与中国证监会签署双边监管合作谅解备忘录的国家或地区证券监管机构登记注册的公募基金。5.与固定收益、股权、信用、商品指数、基金等标的物挂钩的结构性投资产品。6.远期合约，互换及经中国证监会认可的境外交易所上市交易的权证、期权、期货等金融衍生产品。除中国证监会另有规定外，QDII基金不得有下列行为：1.购买不动产；2.购买房地产抵押按揭；3.购买贵重金属或代表贵重金属的凭证；4.购买实物商品5.除应付赎回、交易清算等临时用途以外，借入现金。该临时用途借入现金的比例不得超过基金、集合计划资产净值的10%；6利用融资购买证券，但投资金融衍生产品除外；7.参与未持有基础资产的卖空交易：8.从事证券承销业务；9.中国证监会禁止的其他行为。,0,0
1,(单选题)下列属于公募基金特征的是（）。,<p>A面向私人群体发售基金分额和宣传推广</p><p>B投资金额门槛较高</p><p>C投资风险较高</p><p>D必须遵守基金法律和法规的约束，并接受监管部门的严格监管</p>,4,D,公募基金主要具有如下持征：可以面向社会公众公开发售基金份额和宣传推广，基金募集对象不固定；投资金额要求低，适宜中小投资者参与；必须遵守基金法律和法规的约束，并接受监管部门的严格监管。,0,0
1,(单选题)在我国，拟设立的基金管理公司的注册资本不低于人民币（）万元。,<p>A1000</p><p>B5000</p><p>C10000</p><p>D100000</p>,4,C,"我国相关法规规定,基金管理公司的注册资本应不低于1亿元人民币。",0,0
1,(单选题)（）是指基金从业人员应当具备从事相关活动所必需的法律法规、金融、财务等专业知识和技能，必须通过基金从业人员资格考试；取得基金从业资格，并经由所在机构向基金业协会申请执业注册后，方可执业。,<p>A持证上岗</p><p>B持续学习</p><p>C合理就业</p><p>D专业审慎</p>,4,A,持证上岗是指基金从业人员应当具备从事相关活动所必需的法律法规、金融、财务等专业知识和技能，必需通过基金从业人员资格考试，取得基金从业资格，并经由所在机构向基金业协会申请执业注册后，方可执业。,0,0
1,(单选题)20世纪（）年代以后，证券投资基金在世界范围内得到普及性发展；基金业的快速扩张正在成为一种国际性的现象。,<p>A50</p><p>B60</p><p>C70</p><p>D80</p>,4,D,证券投资基金的发展：20世纪80年代以后，证券投资基金在世界范围内得到普及性发展，基金业的快速扩张正在成为一种国际性的现象。,0,0
1,"(单选题)根据中国证监会对基金类别的分类标准,（）以上的基金资产投资于股票的为股票基金。",<p>A0.5</p><p>B0.6</p><p>C0.7</p><p>D0.8</p>,4,D,根据中国证监会对基金类别的分类标准，80%以上的基金资产投资于股票的为股票基金。,0,0
1,(单选题)下面关于基金的说法，不正确的是（）。,<p>A基金托管人保管基金</p><p>B基金管理人保管基金</p><p>C基金投资者购买基金</p><p>D中介或代理机构服务基金</p>,4,B,参考证券投资基金运作关系简图。,0,0
1,(单选题)根据中国证监会对基金的分类标准，（）为债券基金。,<p>A以股票为主要投资对象的基金</p><p>B以货币市场工具为主要投资对象的基金</p><p>C以国债为主要投资对象的基金</p><p>D主要以债券为投资对象的基金</p>,4,D,债券基金的定义。,0,0
1,(单选题)客户服务中售前服务的内容不包括（）,<p>A介绍证券市场基础知识</p><p>B协助客户办理资料变更业务</p><p>C开展投资者风险教育</p><p>D普及基金相关法律知识</p>,4,B,售前服务是指在开始基金投资操作前为客户提供的各项服务。主要包括：介绍证券市场基础知识、基金基础知识，普及基金相关法律知识：介绍基金管理人投资运作情况，让客户充分了解基金投资的特点；开展投资者风险教育。,0,0
1,(单选题)根据有关规定，开放式基金的募集自份额发售之日起计算不得超过（）个月。,<p>A6</p><p>B3</p><p>C2</p><p>D1</p>,4,B,基金的募集期限自基金份额发售日开始计算，募集期限不得超过3个月（本题本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）,0,0
1,(单选题)基金销售机构的销售策略不包括（）。,<p>A产品策略</p><p>B价格策略</p><p>C数量策略</p><p>D促销策略</p>,4,C,基金销售机构的销售策略有产品策略、价格策略、渠道策略以及促销策略。,0,0
1,(单选题)QDII基金的净值在估值日后（）内披露.,<p>A2天</p><p>B2个工作日</p><p>C3天</p><p>D3个工作日</p>,4,B,QDII基金的净值在估值日后2个工作日内披露。,0,0
1,(单选题)（）是决定公司内部控制运行方式，方向的关键，也是认识内部控制基本理论的出发点。,<p>A内部控制原则</p><p>B内部控制理念</p><p>C内部控制环境</p><p>D内部控制目标</p>,4,D,"内部控制目标是决定公司内部控制运行方式和方向的关键,也是认识内部控制基本理论的出发点。",0,0
1,(单选题)货币市场基金不必在（）中披露偏离度信息。,<p>A临时报告</p><p>B季度报告</p><p>C半年度报告</p><p>D年度报告</p>,4,B,考察货币市场基金的信息披露的待点。偏离度信息需要在临时报告、半年度报告和年度报告中披露。,0,0
1,(单选题)基金的特点不包括（）。,<p>A杠杆效应</p><p>B组合投资、分散风险</p><p>C利益共享、风险共担</p><p>D独立托管、保障安全</p>,4,A,考察基金的五个待点。基金的特点包括集合理财、专业管理；组合投资、分散风险：利益共享、风险共担；严格监管、信息透明；独立托管，保障安全。,0,0
1,(单选题)系统运行数据中涉及基金投资人信息和交易记录的备份应当在不可修改的介质上保存（）年。,<p>A5</p><p>B10</p><p>C15</p><p>D20</p>,4,C,系统运行数据中涉及基金投资人信息和交易记录的备份应当在不可修改的介质上保存15年。,0,0
1,(单选题)（）是指基金销售机构应当建立科学合理的方法，设置必要的标准和流程，保证基金销售适用性的实施。,<p>A投资人利益优先原则</p><p>B全面性原则</p><p>C客观性原则</p><p>D及时性原则</p>,4,C,客观性原则是指基金销售机构应当建立科学合理的方法，设置必要的标准和流程，保证基金销售适用性的实施,0,0
1,(单选题)ETF在二级市场交易时申报价箔最小变动单位为（）。,<p>A0.0001元</p><p>B0.001元</p><p>C0.1元</p><p>D0.01元</p>,4,B,ETF在二级市场交易时申报价格最小变动单位为0.001元。,0,0
1,(单选题)（）针对直接关系型群体，就是利用营销人员个人的生活与工作经历所建立的人际关系进行客户开发。,<p>A缘故法</p><p>B介绍法</p><p>C识别法</p><p>D陌生拜访法</p>,4,A,"缘故法针对直接关系型群体,就是利用营销人员个人的生活与工作经历所建立的人际关系进行客户开发。",0,0
1,(单选题)合规管理的基本原则不包括（）。,<p>A独立性原则</p><p>B公正性原则</p><p>C利益性原则</p><p>D协调性原则</p>,4,C,合规管理的基本原则是：独立性原则、客观性原则、公正性原则、专业性原则、协调性原则。,0,0
1,(单选题)（）是对基金从业人员职业道德最为基础的要求,<p>A诚实守信</p><p>B守法合规</p><p>C客户至上</p><p>D保守秘密</p>,4,B,守法合规是对基金从业人员职业道德最为基础的要求。,0,0
1,(单选题)目前，居民理财主要方式是货币储蓄和（）。,<p>A融资</p><p>B投资</p><p>C筹资</p><p>D基金</p>,4,B,目前，居民理财主要方式是货币储蓄和投资。,0,0
1,(单选题)按照资金募集方式，投资基金可以分为（）。,<p>A公募基金和私募基金</p><p>B公司型基金和契约型基金</p><p>C在岸基金和离岸基金</p><p>D放式基金和封闭式基金</p>,4,A,按照资金募集方式，投资基金可以分为公募基金和私募基金。（本题本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）,0,0
1,(单选题)下列选项中属于货币市场可以投资的金融工具的是（）。,<p>A可转换债券</p><p>B1年以内的中央银行票据</p><p>C信用等级在AAA级以下的企业债券</p><p>D国内信用评级机构评定的A-1级或相当于A-1级的短期信用级别及其该标准以下的短期融资券</p>,4,B,货币市场基金不得投资于以下金融工具：①股票；②可转换债券；③剩余期限超过397天的债券；④信用等级在AAA级以下的企业债券；⑤国内信用评级机构评定的A-1级或相当于A-1级的短期信用级别及其该标准以下的短期融资券；⑥流通受限的证券。,0,0
