1,(单选题)（）反映了企业的获利能力和经营效率。,<p>A资产负债表</p><p>B利润表</p><p>C现金流量表</p><p>D股东权益变动表</p>,4,B,利润表反映企业的获利能力、经营效率，可以对其行业中的竞争地位、持续发展的能力作出判断。,0,0
1,(单选题)从资料的收集、整理加工、流转使用和归档保管等方面建立起一定的工作制度和责任制度属于市场环境分析“四化”中的（）。,<p>A经常化</p><p>B系统化</p><p>C科学化</p><p>D制度化</p>,4,D,属于“四化”中的制度化。,0,0
1,(单选题)贷款发放人应依照《担保法》等法律法规的相关规定，规范担保流程与操作。以保证方式担保的个人贷款，贷款人应由不少于（）名信贷人员完成。,<p>A1</p><p>B2</p><p>C3</p><p>D4</p>,4,B,贷款发放人应建立健全合同管理制度，有效防范个人贷款的法律风险。贷款发放人应依照《担保法》等法律法规的相关规定，规范担保流程与操作。以保证方式担保的个人贷款，贷款人应由不少于两名信贷人员完成。,0,0
1,(单选题)贷款人以购买借款人未到期商业票据的方式发放的贷款属于（）。,<p>A质押贷款</p><p>B票据贴现</p><p>C票据贷款</p><p>D抵押贷款</p>,4,B,票据贴现，系指贷款人以购买借款人未到期商业票据的方式发放的贷款。,0,0
1,(单选题)贷款人在中长期贷款到期（）个月之前，应当向借款人发送还本付息通知单。,<p>A1</p><p>B2</p><p>C3</p><p>D4</p>,4,A,贷款人在短期贷款到期1个星期之前、中长期贷款到期1个月之前，应当向借款人发送还本付息通知单；借款人应当及时筹备资金．按期还本付息。,0,0
1,(单选题)贷前调查中，对个人住房贷款楼盘项目的调查内容不包括（）。,<p>A开发商资信审查</p><p>B项目审查</p><p>C购房合同</p><p>D项目的实地考察</p>,4,C,购房合同不属于贷前调查阶段的内容。,0,0
1,(单选题)抵押担保方式的个人住房贷款在审核借款人担保材料时，应调查的内容为（）。,<p>A抵押物的合法性</p><p>B抵押物未来价值的变化</p><p>C抵押人对抵押物占有的合法性</p><p>D抵押物价值与存续状况</p>,4,B,采取抵押担保方式的个人住房贷款在审核借款人担保材料时，应调查抵押物未来价值的变化。,0,0
1,(单选题)对经审批同意的个人抵押授信贷款，支用流程正确的是（）。①填写合同；②申请支用；③审核合同；④抵押登记手续的办理；⑤签订合同；⑥支用核批；⑦相关文本、凭证签署及贷款发放；⑧支用审查。,<p>A④①②③⑤⑥⑦⑧</p><p>B④①③⑤②⑦⑧⑥</p><p>C①④③⑤②⑧⑦⑥</p><p>D①③⑤④②⑧⑥⑦</p>,4,D,对经审批同意的贷款，应及时通知借款申请人以及其他相关人，确认签约的时间，签订书面借款合同等协议文件。其支用流程为：填写合同审核合同签订合同抵押登记手续的办理申请支用支用审查支用核批相关文本、凭证签署及贷款发放。,0,0
1,(单选题)对于个人汽车贷款，贷款审批人应进行的审查中不包括以下（）。,<p>A借款申请人是否符合贷款条件，是否有还款能力</p><p>B贷款用途是否合规</p><p>C借款人提供材料的完整性、有效性及合法性</p><p>D贷款方案风险是否在规定范围内</p>,4,D,贷款审批人应对以下内容进行审查：①借款申请人是否符合贷款条件，是否有还款能力；②贷款用途是否合规；③借款人提供材料的完整性、有效性及合法性；④申请借款的额度、期限等是否符合有关贷款办法和规定；⑤贷前调查人的调查意见、对借款人资信状况的评价分析以及提出的贷款建议是否准确、合理；⑥对报批贷款的主要风险点及其风险防范措施是否合规有效；⑦其他需要审查的事项。,0,0
1,(单选题)对于一手个人住房贷款，商业银行最主要的合作单位是（）。,<p>A保险经纪公司</p><p>B房地产开发商</p><p>C公积金管理中心</p><p>D房地产经纪公司</p>,4,B,对于一手个人住房贷款，商业银行最主要的合作单位是房地产开发商。,0,0
1,(单选题)房地产开发企业应按照核定的（），承担相应的房地产项目。,<p>A资质等级</p><p>B资信等级</p><p>C税务登记</p><p>D会计报表</p>,4,A,房地产开发主管部门应根据房地产开发企业的资产、专业技术人员和开发经营业绩等对备案的房地产开发企业核定资质等级。房地产开发企业应按照核定的资质等级，承担相应的房地产项目。,0,0
1,(单选题)个人贷款营销中，适合采用追随式市场定位方式的银行不一定具有的特点是（）。,<p>A资产规模很小</p><p>B分支机构不多</p><p>C可能刚开始经营</p><p>D能力力不足以同主导型银行展开强有力的竞争</p>,4,A,个人贷款市场定位过程中，追随式定位主要适用于那些由于某种原因，如刚开始经营或刚进入市场，资产规模中等，分支机构不多，没有能力向主导型银行进行强有力的冲击和竞争的银行。,0,0
1,(单选题)个人经营类贷款的特征不包括（）。,<p>A贷款期限相对较短</p><p>B贷款用途多样，影响因素复杂</p><p>C风险控制难度较大</p><p>D额度小，周转快</p>,4,D,个人经营类贷款的特征包括：贷款期限相对较短；贷款用途多样，影响因素复杂；风险控制难度较大，故本题答案为D。,0,0
1,(单选题)个人经营专项贷款的还款来源主要是（）。,<p>A借款人从其他融资渠道获得的现金</p><p>B借款人投资股票所获得的收益</p><p>C借款人经营产生的现金流</p><p>D借款人清理固定资产所得的收入</p>,4,C,个人经营专项贷款的还款来源主要是借款人经营产生的现金流。,0,0
1,(单选题)个人汽车贷款贷后管理环节的主要风险点不包括（）。,<p>A未详细记录资金流向和归集保存相关凭证、造成凭证遗失</p><p>B未对贷款使用情况跟踪检查，逾期贷款催收、处置不力</p><p>C贷后管理与贷款规模不匹配、贷后管理力度偏弱</p><p>D未按规定保管重要贷款档案材料及他项权利证书</p>,4,A,A选项属于支付管理环节的主要风险点。,0,0
1,(单选题)个人汽车贷款的具体操作风险，从个人汽车贷款的贷款流程来看，不包括（）。,<p>A贷款的受理和调查</p><p>B贷款的审查和审批</p><p>C贷款的签约和发放</p><p>D贷款的申报和处理</p>,4,D,贷款流程包括：(1)贷款的受理与调查；(2)贷款的审查与审批；(3)贷款的签约与发放；(4)支付管理；(5)贷后管理。,0,0
1,(单选题)个人汽车贷款审查和审批环节的主要操作风险不包括（）。,<p>A审批人对应审查的内容审查不严</p><p>B业务不合规、业务风险与效益不匹配</p><p>C不按权限审批贷款。使贷款超授权发放</p><p>D未对贷款使用情况进行跟踪检查，逾期贷款催收、处置不力</p>,4,D,个人汽车贷款审查和审批环节的主要风险点包括：①业务不合规，业务风险与效益不匹配；②不按权限审批贷款，使得贷款超授权发放；③审批人对应审查的内容审查不严，导致向不具备贷款发放条件的借款人发放贷款，贷款容易发生风险或出现内外勾结骗取银行信贷资金的情况。D选项，属于贷后和档案管理环节中的风险。,0,0
1,(单选题)个人汽车贷款业务中，合作机构的担保风险主要是保险公司的履约（）以及汽车经销商和专业担保公司的第三方保证担保。,<p>A交强险</p><p>B全险</p><p>C车损险</p><p>D保证保险</p>,4,D,合作机构的担保风险主要是保险公司的履约保证保险以及汽车经销商和专业担保公司的第三方保证担保。,0,0
1,(单选题)个人汽车贷款中的二手车是指从办理完机动车注册登记手续到规定报废年限（）年之前进行所有权变更并依法办理过户手续的汽车。,<p>A1</p><p>B2</p><p>C3</p><p>D5</p>,4,A,个人汽车贷款中的二手车是指从办理完机动车注册登记手续到规定报废年限1年之前进行所有权变更并依法办理过户手续的汽车。,0,0
1,(单选题)个人信贷市场宏观环境分析的内容不包括（）。,<p>A技术变革和应用状况</p><p>B信贷市场的潜在进入者</p><p>C各级政府机构的运行程序</p><p>D信贷客户的分布与构成</p>,4,B,A、C、D三项分别属于宏观环境中经济与技术环境、政治与法律环境以及社会与文化环境分析的内容。B项属于微观环境中银行竞争对手的实力与策分析的内容。,0,0
1,(单选题)个人医疗贷款的使用者不可以是（）。,<p>A借款人的配偶</p><p>B借款人本人</p><p>C借款人的父母</p><p>D借款人的舅舅</p>,4,D,个人医疗贷款是指银行向个人发放的、用于解决市民及其配偶或直系亲属伤病就医时的资金短缺问题的贷款。舅舅属于旁系亲属，所以不可以是个人医疗贷款的使用者。,0,0
1,(单选题)个人征信系统所收集的各类信息中，破产记录属于（）的范畴。,<p>A个人基本信息</p><p>B信用交易信息</p><p>C特殊信息</p><p>D个人信用报告</p>,4,C,个人征信系统所收集的各类信息中，破产记录属于特殊信息的范畴。,0,0
1,(单选题)个人住房贷款档案管理中存在的风险不包括（）。,<p>A未按照要求收集整理贷款档案资料</p><p>B未核对“个人贷款档案清单”</p><p>C未对档案资料使用实施借阅审批登记制度</p><p>D未按规定保管借款合同、担保合同等重要贷款档案资料，造成合同损毁</p>,4,D,D选项，属于审查和审批环节中的风险。,0,0
1,(单选题)个人住房贷款可采取多种还款方式进行还款，例如，一次还本付息法、等额本息还款法、等额本金还款法、等比累进还款法、等额累进还款法及组合还款法等多种方法。其中，以（）最为常用。,<p>A一次还本付息法和等额本息还款法</p><p>B一次还本付息法和组合还款法</p><p>C等比累进还款法和等额累进还款法</p><p>D等额本息还款法和等额本金还款法</p>,4,D,个人住房贷款可采取多种还款方式进行还款。例如，一次还本付息法、等额本息还款法、等额本金还款法、等比累进还款法、等额累进还款法及组合还款法等多种方法。其中，以等额本息还款法和等额本金还款法最为常用。,0,0
1,(单选题)个人住房贷款与其他个人贷款相比，下列不属于个人住房贷款具有的特点的是（）。,<p>A贷款金额大、期限长</p><p>B贷款用途多样，影响因素复杂</p><p>C以抵押为前提建立的借贷关系</p><p>D风险因素类似，风险具有系统性特点</p>,4,B,个人住房贷款与其他个人贷款相比，具有以下特点：(1)贷款金额大、期限长；(2)以抵押为前提建立的借贷关系；(3)风险因素类似，风险具有系统性特点，故本题答案为B。,0,0
1,(单选题)各商业银行最普遍的个人贷款产品是（）。,<p>A个人质押贷款</p><p>B个人抵押贷款</p><p>C个人保证贷款</p><p>D个人信用贷款</p>,4,B,个人抵押贷款在各商业银行较为普遍。,0,0
1,(单选题)公积金个人住房贷款的利率按中国人民银行规定（）。,<p>A基准利率</p><p>B公积金个人住房贷款利率</p><p>C同档期利率</p><p>D基准利率1．1倍执行</p>,4,B,公积金个人住房贷款的利率按中国人民银行规定的公积金个人住房贷款利率执行。现行的公积金个人住房贷款利率如下：5年期以下(含)为3．33%，5年期以上为3．87%。,0,0
1,(单选题)购买集资建造住房，公积金贷款额度最高不超过购房总价的（）。,<p>A0.6</p><p>B0.7</p><p>C0.8</p><p>D0.9</p>,4,D,借款人用公积金个人住房贷款购买集资建造住房(房改房)的，其贷款额度最高不超过所购买住房总价款的90%。,0,0
1,(单选题)关于贷款风险分类的说法错误的是（）。,<p>A贷款风险分类应遵循不可拆分原则</p><p>B一笔贷款只能处于一种贷款形态</p><p>C贷款银行已要求借款人及有关责任人履行保证、保险责任，处理抵(质)押物，预计贷款可能发生一定损失，但损失金额尚不能确定的贷款为次级贷款</p><p>D损失贷款：借款人无力偿还贷款</p>,4,C,次级贷款是指借款人的正常收入已不能保证及时、全额偿还贷款本息，需要通过出售、变卖资产、对外借款、保证人、保险人履行保证、保险责任或处理抵(质)押物才能归还全部贷款本息。C选项为可疑贷款的定义。,0,0
1,(单选题)关于个人质押贷款的操作流程，下列说法中错误的是（）。,<p>A主要包括贷款的受理和调查、审查和审批、签约和发放、贷后与档案管理</p><p>B业务操作的重点在于对质物真实性的把握和质物冻结有效性的控制</p><p>C经办人员在完成贷款受理、调查后，需将“个人质押贷款申请表”连同质物凭证原件、借款人身份证原件和复印件交本网点负责人或业务主管审批</p><p>D对于网点审批的，执行质权设定／贷款发放和贷款结清／解除质权可以由同一人操作</p>,4,D,对于网点审批的，执行质权设定／贷款发放和贷款结清／解除质权必须换人操作。,0,0
1,(单选题)关于一手个人住房贷款合作单位定位说法错误的是（）。,<p>A关于一手个人住房贷款，商业银行最主要的合作单位是房地产开发商</p><p>B商业性个人一手住房贷款中较为普遍的贷款营销方式是银行与房地产开发商合作的方式</p><p>C银行与房地产开发商合作的方式是指房地产开发商与贷款银行共同签订商品房销售贷款合作协议，由开发商向购买该开发商房屋的购房者提供个人住房贷款</p><p>D银行在挑选房地产开发商作为个人住房贷款合作单位时，必须要对其合法性以及其他资质进行严格的审查，银行经内部审核批准后，方可与其建立合作关系</p>,4,C,银行与房地产开发商合作的方式是指房地产开发商与贷款银行共同签订商品房销售贷款合作协议，由银行向购买该开发商房屋的购房者提供个人住房贷款，故C选项说法错误。,0,0
1,(单选题)国家助学贷款的额度目前为每人每学年最高不超过（）元。,<p>A100</p><p>B1000</p><p>C10000</p><p>D6000</p>,4,D,新国家助学贷款管理办法的贷款额度按照每人每学年最高不超过6000元的标准，总额度按正常完成学业所需年数乘以学年所需金额确定，具体额度由借款人所在学校的总贷款额度，学费、住宿费和生活费标准以及学生的困难程度确定。,0,0
1,(单选题)国家助学贷款实行借款学生毕业后视就业情况，在（）开始还贷。,<p>A1～2年</p><p>B1～3年</p><p>C2～3年</p><p>D1年之内</p>,4,A,国家助学贷款实行借款学生毕业后视就业情况，在12年开始还贷。,0,0
1,(单选题)合伙经营项目申请小额担保贷款的，项目总额度为各借款人额度之和且总额度最高不超过（）万元(含)。,<p>A2</p><p>B5</p><p>C10</p><p>D30</p>,4,C,合伙经营项目申请小额担保贷款的，实行项目额度总量控制、贷款单户管理的原则。每个申请人均由同一担保机构进行独立担保，项目总额度为各借款人额度之和且总额度最高不超过10万元(含)。合伙经营借款人之间要承担连带责任保证。,0,0
1,(单选题)基于银行同客户的现有关系，向客户推荐银行的其他产品，属于银行营销策略中的（）。,<p>A产品差异策略</p><p>B交叉营销策略</p><p>C情感营销策略</p><p>D专业化策略</p>,4,B,简单地说，交叉营销是基于银行同客户的现有关系，向客户推荐银行的其他产品。交叉营销的立足点不是放在争取新客户上，而是把工夫花在挽留老客户上，一个客户拥有银行的产品越多，被挽留的机会就越大，故本题答案为B。,0,0
1,(单选题)借款人申请个人汽车消费贷款需提供的材料不包括（）。,<p>A个人有效身份证件、户籍证明或长期居住证明</p><p>B所购车辆的第三者责任保险证明</p><p>C个人收入证明</p><p>D购车首期付款证明</p>,4,B,申请个人汽车消费贷款借款人不需要提供车辆的第三者责任险证明。,0,0
1,(单选题)借款人需要调整借款期限，应向银行提交期限调整申请书，并必须具备前提条件不包括（）。,<p>A贷款未到期</p><p>B无欠息</p><p>C无拖欠本金，本期本金已归还</p><p>D信誉良好</p>,4,D,借款人需要调整借款期限，应向银行提交期限调整申请书，并必须具备以下前提条件：贷款未到期；无欠息；无拖欠本金，本期本金已归还。期限调整后，银行将重新为借款人计算分期还款额，故本题答案为D。,0,0
1,(单选题)经贷款人同意，个人贷款可以展期，1年以上的个人贷款，展期要求为（）。,<p>A期限累计不得超过原贷款期限</p><p>B期限累计可以超过原贷款期限</p><p>C展期期限累计与原贷款期限相加，可以超过该贷款品种规定的最长贷款期限</p><p>D展期期限累计与原贷款期限相加，不得超过该贷款品种规定的最长贷款期限</p>,4,D,经贷款人同意，个人贷款可以展期。1年以内(含)的个人贷款，展期期限累计不得超过原贷款期限；1年以上的个人贷款，展期期限累计与原贷款期限相加，不得超过该贷款品种规定的最长贷款期限，故本题答案为D。,0,0
1,(单选题)可以设定抵押权的房产作为抵押物的。贷款最高不得超过贷款银行认可的抵押物价值的（）。,<p>A0.5</p><p>B0.7</p><p>C0.9</p><p>D根据保证人信用等级确定</p>,4,B,根据相关规定以可设定抵押权的房产作为抵押物的，贷款最高额不得超过贷款银行认可的抵押物价值的70%。,0,0
1,(单选题)李某打算申请下岗失业人员小额担保贷款，则最长贷款期限为（）年。,<p>A1</p><p>B2</p><p>C3</p><p>D4</p>,4,B,期限最长不超过2年，借款人提出延长期限，经担保机构同意继续提供担保的，可按中国人民银行规定延长还款期限一次。延长期限在原贷款到期日基础上顺延，最长不得超过1年。,0,0
1,(单选题)民事代理制度规定按照被代理人的委托行使代理权的属于（）。,<p>A委托代理</p><p>B法定代理</p><p>C指定代理</p><p>D担保代理</p>,4,A,《民法通则》第64条规定“代理包括委托代理、法定代理和指定代理。委托代理按照被代理人的委托行使代理权，法定代理人依照法律的规定行使代理权，指定代理人按照人民法院或者指定单位的指定行使代理权。”,0,0
1,(单选题)某银行在市场上占有极大的市场份额，控制和影响其他商业银行的行为，同时可以凭借资金充足、反应迅速和网点广泛的优势保持领先地位。这家银行适合采用的市场定位是（）。,<p>A产品式定位</p><p>B补缺式定位</p><p>C追随式定位</p><p>D主导式定位</p>,4,D,银行市场定位方式主要有主导式定位、追随式定位和补缺式定位三种。主导式定位适合于市场规模大、资金实力强、能控制和影响其他商业银行的行为的银行；追随式定位适合于刚开始经营或刚进入市场、资产规模中等、分支机构不多的银行；补缺式定位适合于资产规模小、提供产品少的银行。,0,0
1,(单选题)农户小额信用贷款的利率按照（）。,<p>A中国人民银行规定的利率政策执行</p><p>B中国人民银行基准利率的基础上进行浮动</p><p>C银行规定</p><p>D农户与银行进行协商</p>,4,B,农户小额信用贷款的利率在中国人民银行基准利率的基础上进行浮动。,0,0
1,(单选题)汽车贷款常用的还款方式不包括（）。,<p>A等额本金还款法</p><p>B等额本息还款法</p><p>C一次还本付息法</p><p>D等比累进还款法</p>,4,D,个人汽车贷款的还款方式主要包括等额本息还款法、等额本金还款法、一次还本付息法、按月还息任意还本法等多种还款方式，具体方式根据各商业银行的规定执行。,0,0
1,(单选题)如果个人信用贷款发生展期，则展期前的利息按照（）计付。,<p>A展期当日挂牌的6个月贷款利率</p><p>B展期当日挂牌的1年期贷款利率</p><p>C原合同约定的利率</p><p>D双方协商确定的利率</p>,4,C,个人信用贷款展期前的利息按照原合同约定的利率计付。展期后的利息，累计贷款期限不足6个月的，自展期日起，按当日挂牌的6个月贷款利率计息。,0,0
1,(单选题)商业银行各级用户应妥善保管自己的用户密码，至少（）个月更改一次密码，并登记密码变更登记簿。,<p>AO.5</p><p>B1</p><p>C2</p><p>D3</p>,4,C,商业银行各级用户应妥善保管自己的用户密码，至少2个月更改一次密码，并登记密码变更登记簿。,0,0
1,(单选题)商业银行在贷款发放后，各机构录入人员按照借款人提交的申请资料，在录入系统中进行信息录入。录入资料不包括（）。,<p>A借款申请书</p><p>B借款合同</p><p>C个人信息</p><p>D购房信息</p>,4,C,商业银行在贷款发放后，各机构录入人员按照借款人提交的申请资料、在录入系统中进行信息录入。录入资料包括借款申请书、借款合同、购房信息等。系统可自动生成征信数据的机构则无须人工录入。,0,0
1,(单选题)商业助学贷款实行的原则不包括（）。,<p>A财政贴息</p><p>B部分自筹</p><p>C有效担保</p><p>D按期偿还</p>,4,A,商业助学贷款实行“部分自筹、有效担保、专款专用和按期偿还”原则。,0,0
1,(单选题)设备贷款的期限最长不超过（）年。,<p>A1</p><p>B3</p><p>C5</p><p>D6</p>,4,C,本题考查设备贷款的期限。设备贷款的期限由贷款银行根据贷款风险管理相关原则确定，一般为3年，最长不超过5年。,0,0
1,(单选题)事前的信息不对称使得一些优质客户被拒之门外，即经济学中的（）。,<p>A道德风险</p><p>B操作风险</p><p>C逆向选择</p><p>D信用风险</p>,4,C,在当前的业务环境下，真实个人信息获取的成本和难度都比较大，往往造成工作中的信息不对称。事前的信息不对称使得一些优质客户被拒之门外，即经济学中的逆向选择。,0,0
1,(单选题)王五打算以“商住两用房”名义申请商用房贷款购买商铺，则贷款的额度通常不超过所购商铺价值的（）。,<p>A0.5</p><p>B0.55</p><p>C0.6</p><p>D0.8</p>,4,B,对以“商住两用房”名义申请贷款的，贷款额度不超过55%，故本题答案为B。,0,0
1,(单选题)未取得房地产开发企业资质证书，擅自销售商品房的，责令停止销售活动，并且（）。,<p>A处2万元以上3万元以下罚款</p><p>B处5万元以上10万元以下的罚款</p><p>C处不超过3万元的罚款</p><p>D处5万元以上30万元以下罚款</p>,4,B,未取得房地产开发企业资质证书，擅自销售商品房的，责令停止销售活动，处5万元以上10万元以下的罚款。,0,0
1,(单选题)下岗失业人员小额担保贷款的贷款起点一般为人民币（）元。,<p>A1000</p><p>B2000</p><p>C5000</p><p>D10000</p>,4,B,起点一般为人民币2000元，单户贷款额度最高不超过2万元(含)。,0,0
1,(单选题)下列不能作为个人质押贷款质物的是（）。,<p>A本票、存款单</p><p>B仓单、提单</p><p>C应收账款</p><p>D应付账款</p>,4,D,应付账款属于负债，不是资产，不能作为个人质押贷款质物。,0,0
1,(单选题)下列不属于个人住房贷款特征的是（）。,<p>A贷款金额大、期限长</p><p>B以抵押为前提建立的借贷关系</p><p>C风险因素类似，风险具有系统性特点</p><p>D贷款金额较小、期限长</p>,4,D,个人住房贷款的特征为：①贷款金额大、期限长；②以抵押为前提建立的借贷关系；③风险因素类似，风险具有系统性特点。,0,0
1,(单选题)下列个人贷款所用信贷资金全不属于商业银行的是（）。,<p>A商业性个人住房贷款</p><p>B公积金个人住房贷款</p><p>C个人经营类贷款</p><p>D个人消费贷款</p>,4,B,公积金个人住房贷款是国家住房公积金管理部门利用归集的住房公积金资金，由政府设立的住房置业担保机构提供担保、委托商业银行发放给公积金缴存人的住房贷款。该贷款的资金来源为单位和个人共同缴存的住房公积金，不占用商业银行自有信贷资金。而商业性个人住房贷款、个人经营类贷款、个人消费贷款都占用商业银行自有信贷资金。,0,0
1,(单选题)下列关于催收公积金个人住房不良贷款的说法，错误的是（）。,<p>A承办银行需协助公积金管理中心对不良信贷进行催收</p><p>B逾期180天以内的贷款，催款方一般选择短信、电话或信函的方式催收</p><p>C借款人超90天不履行还款义务的，贷款行应向借款人发出提前还款通知书，要求其提前偿还全部借款</p><p>D贷款逾期180天以上的，贷款银行将对抵押物进行处置</p>,4,B,公积金个人住房贷款中贷款银行一般采取的催收措施有：①逾期90天以内的，选择短信、电话和信函等方式进行催收。②如果借款人超过90天不履行还款义务，会给借款人发出“提前还款通知书”，有权要求借款人提前偿还全部借款，并支付逾期期间的罚息。③如果在“提前还款通知书”确定的还款期限届满时，仍未履行还款义务，将就抵押物的处置与借款人达成协议。④逾期180天以上，将对拒不还款的借款人提起诉讼，对抵押物进行处置；处分抵押物所得价款用于偿还贷款利息、罚金及本金。,0,0
1,(单选题)下列关于电子银行功能的说法，错误的是（）。,<p>A客户可以在任何时候，任何地点向银行咨询有关信息</p><p>B用户可以查询了解他人的账户和交易情况</p><p>C用户可以查询了解银行的情况</p><p>D能够为客户提供各种信息并处理客户的各种资料报表等</p>,4,B,用户只能通过网上银行查询了解自己的账户和交易情况，不能查询他人的账户和交易情况。,0,0
1,(单选题)下列关于个人汽车贷款期限调整的说法错误的是（）。,<p>A银行通常规定每笔贷款只可以展期一次</p><p>B展期之后全部贷款期限不得超过银行规定的最长期限</p><p>C展期期限不得超过半年</p><p>D本期本金已偿还是办理展期的必备条件之一</p>,4,C,延长期限即展期，银行通常规定每笔贷款只可以展期一次，展期期限不得超过一年，展期之后全部贷款期限不得超过银行规定的最长期限，故本题答案为C。,0,0
1,(单选题)下列关于个人征信系统管理模式的说法，错误的是（）。,<p>A个人征信系统由中国人民银行直属单位中国金融电子化公司开发完成</p><p>B对用户实行分级管理、权限控制、身份认证、活动跟踪、查询监督的政策</p><p>C对已发放的个人信贷进行贷后风险管理时，商业银行查询个人信用报告必须要取得被查询人的书面授权</p><p>D书面授权可以通过在贷款、贷记卡、准贷记卡以及担保申请书中增加相应条款取得</p>,4,C,除对已发放的个人信贷进行贷后风险管理的情况之外，商业银行查询个人信用报告时应取得被查询人的书面授权。故选项C描述错误。,0,0
1,(单选题)下列关于商业银行的政策风险的说法中，错误的是（）。,<p>A政策风险是指政府政策或法律变化时给银行带来的风险，属于非系统性风险</p><p>B政策性风险可能对购房人资格造成政策性限制</p><p>C抵押品也可能存在政策性风险</p><p>D由于政策性风险来自银行外部，单一行业、单一银行无法避免</p>,4,A,政策风险是指由于政府的金融政策或相关法律、法规发生重大变化而导致的市场变动给商业银行带来的风险。由于政策风险来自银行业外部，因此单一银行无法避免，属于个人住房贷款中的系统性风险。所以A选项说法错误。,0,0
1,(单选题)下列情况中，可能获得贷款的是（）。,<p>A小明今年16岁，欲分期付款购买变形金刚</p><p>B小丽刚刚辞职，成为一名自由职业者</p><p>C小红一贯遵纪守法，并且具有良好的信用记录，欲分期付款购买住房</p><p>D由于最近贷款利率下降，贷款便宜，小东决定先贷一笔款，再决定其用途</p>,4,C,银行一般要求个人贷款客户至少需要满足以下基本条件：①具有完全民事行为能力的自然人，年龄在18(含)～65周岁(含)；②具有合法有效的身份证明(居民身份证、户口簿或其他有效身份证明)及婚姻状况证明等；③遵纪守法，没有违法行为，具有良好的信用记录和还款意愿，在人民银行个人征信系统及其他相关个人信用系统中无任何违约记录；④具有稳定的收入来源和按时足额偿还贷款本息的能力；⑤具有还款意愿；⑥贷款具有真实的使用用途等。,0,0
1,(单选题)下列属于个人征信系统主要功能的是（）。,<p>A教育功能</p><p>B经济功能</p><p>C统计功能</p><p>D审查功能</p>,4,B,个人征信系统的功能分为社会功能和经济功能，故本题答案为B。,0,0
