1,(单选题)下列属于个人贷款的特征的是(),<p>A贷款手续复杂</p><p>B贷款品种少</p><p>C低资本消耗</p><p>D还款方式固定</p>,4,C,个人贷款的特征有：(1)贷款品种多、用途广。(2)贷款便利。(3)还款方式灵活。(4)低资本消耗。,0,0
1,(单选题)以下关于银行市场定位原则说法错误的是(),<p>A银行进行市场定位的目的之一是提升优势</p><p>B银行在进行市场定位时应考虑全局战略目标</p><p>C银行产品具有同质性，因此产品定位策略无法提高收益</p><p>D银行在进行市场定位时要突出外部特色和内部特色</p>,4,C,暂无解析,0,0
1,(单选题)网点机构营销渠道的分类有(),<p>A单点式、全方位、专业性、高端化</p><p>B全方位、专业性、高端化、零售型</p><p>C直客式、全方位、专业性、高端化</p><p>D间客式、全方位、专业性、高端化</p>,4,B,网点机构营销渠道有以下几类：全方位网点机构营销渠道、专业性网点机构营销渠道、高端化网点机构营销渠道、零售型网点机构营销渠道。,0,0
1,(单选题)通过银行网站，银行员工和客户之间可以通过电子邮件相互联络是指电子银行的()功能。,<p>A信息服务</p><p>B展示与查询</p><p>C综合业务</p><p>D贷后管理</p>,4,A,信息服务功能是指，通过银行网站，银行员工和客户之间可以通过电子邮件相互联络。银行可以将信息发送给浏览者，使上网的客户了解更多银行信息，客户可以在任何时间、任何地点向银行咨询有关信息。,0,0
1,(单选题)审贷分离的要义是(),<p>A贷款审批通过不等于放款</p><p>B贷款审，批通过即放款</p><p>C降低信贷业务操作风险</p><p>D避免前台部门权力过于集中</p>,4,A,暂无解析,0,0
1,(单选题)不属于贷后管理原则的主要内容的是(),<p>A监督贷款资金按用途使用</p><p>B对借款人账户进行监控</p><p>C明确贷款人按照监管要求进行贷后管理的法律责任</p><p>D提高贷款人的精细化管理水平</p>,4,D,暂无解析,0,0
1,(单选题)个人贷款发放的具体流程是(),<p>A落实贷款发放条件一开户放款一放款通知</p><p>B落实贷款发放条件一出账前审核一开户放款</p><p>C出账前审核一开户放款一放款通知</p><p>D出账前审核一落实贷款发放条件一放款通知</p>,4,C,个人贷款发放的具体流程为：出账前审核一开户放款一放款通知。,0,0
1,(单选题)商业银行的借款合同在制定时应涵盖的要点不包括(),<p>A明确约定各方当事人的诚信承诺</p><p>B明确约定贷款资金的用途</p><p>C明确约定支付对象（范围）、支付金额、支付条件和支付方式等</p><p>D明确约定商用房开发商的资信情况</p>,4,D,暂无解析,0,0
1,(单选题)签订个人贷款合同时，同笔贷款的合同填写人与()不得为同一人。,<p>A合同担保人</p><p>B合同复核人</p><p>C合同保证人</p><p>D合同办理人</p>,4,B,合同填写完毕后，填写人员应及时将有关合同文本交合同复核人员进行复核。同笔贷款的合同填写人与合同复核人不得为同一人。,0,0
1,(单选题)在签订合同时，借款人、保证人为()的，应当面核实签约人身份证明之后由签约人当场签字；贷款人委托第三方办理的，应对抵押物登记情况予以核实。,<p>A自然人</p><p>B法人</p><p>C政府机关</p><p>D社会团体</p>,4,A,签订合同时，借款人、保证人为自然人的，应当面核实签约人身份证明之后由签约人当场签字；贷款人委托第三方办理的，应对抵押物登记情况予以核实。,0,0
1,(单选题)在签订合同时，以保证方式担保的个人贷款，贷款人应由不少于()名信贷人员完成。,<p>A1名</p><p>B2名</p><p>C3名</p><p>D4名</p>,4,B,暂无解析,0,0
1,(单选题)根据相关规定，商业银行与借款人在签订合同后，()办理合同公证。,<p>A银行可根据实际情况决定是否办理</p><p>B必须</p><p>C不必</p><p>D根据借款人意愿决定是否办理</p>,4,A,合同填写并复核无误后，贷款发放人应负责与借款人（包括共同借款人）、担保人（抵押人、出质人、保证人）签订合同。签订合同后，银行可根据实际情况决定是否办理合同公证。,0,0
1,(单选题)办理个人贷款时，合同填写完毕后，填写人员应及时将有关合同文本交()进行复核。,<p>A信贷人员</p><p>B经办人员</p><p>C业务经理</p><p>D合同复核人员</p>,4,D,在审核合同环节中，合同填写完毕后，填写人员应及时将有关合同文本交合同复核人员进行复核。,0,0
1,(单选题)办理个人贷款时，合同文本复核人员应就复核中发现的问题及时与合同填写人员沟通并建立复核记录，交由()签字确认。,<p>A合同填写人员</p><p>B合同复核人员</p><p>C经办人员</p><p>D借款人</p>,4,A,合同文本复核人员应就复核中发现的问题及时与合同填写人员沟通，并建立复核记录，交由合同填写人员签字确认。,0,0
1,(单选题)在签订（预签）有关合同文本前，应履行()，告知借款人、保证人等合同签约方关于合同内容、权利义务、还款方式以及还款过程中应当注意的问题。,<p>A告知权利</p><p>B充分告知义务</p><p>C还款权利</p><p>D追偿权利</p>,4,B,暂无解析,0,0
1,(单选题)不属于个人贷款贷后对借款人情况检查的内容的是(),<p>A贷款资金的使用情况</p><p>B保证人的经营状况和财务状况</p><p>C借款人的住所、联系电话有无变动</p><p>D借款人是否按期足额归还贷款</p>,4,B,B项属于贷后对担保情况检查的内容。,0,0
1,(单选题)一年以内（含）的个人贷款，展期期限累计不得超过(),<p>A两年</p><p>B六个月</p><p>C三个月</p><p>D原贷款期限</p>,4,D,暂无解析,0,0
1,(单选题)以下关于个人贷款的借款期限调整说法不正确的是(),<p>A缩短期限是指借款人申请在原来借款的基础上缩短一定的借款期限，借款合同到期日则相应提前</p><p>B延长期限是指借款人申请在原来借款期限的基础上延长一定的期限，借款合同到期日则相应延长</p><p>C期限调整是指借款人因某种特殊原因，向贷款银行申请变更贷款还款期限，包括延长期限、缩短期限等</p><p>D期限调整后，贷款利率按原期限档次利率执行</p>,4,D,暂无解析,0,0
1,(单选题)不属于借款人变更还款方式需满足的条件的是(),<p>A借款人收入水平、工作单位未发生变化</p><p>B向银行提交还款方式变更申请书</p><p>C借款人的贷款账户中没有拖欠本息及其他费用</p><p>D借款人在变更还款方式前应归还当期的贷款本息</p>,4,A,暂无解析,0,0
1,(单选题)()是一种最古老的信用风险分析方法。,<p>A信用评分模型法</p><p>B模型分析法</p><p>C专家判断法</p><p>D潜在风险法</p>,4,C,专家判断法是一种最古老的信用风险分析方法，它是商业银行在长期信贷活动中所形成的一种行之有效的信贷风险分析和管理制度。,0,0
1,(单选题)将缺乏流动性，但能产生稳定的现金流的资产，通过一定的结构安排，对资产中风险与收益要素进行分离与重组，进而转换成为在金融市场上可以出售和流通的证券的过程是指(),<p>A资产流动性</p><p>B资产固定化</p><p>C资产股票化</p><p>D资产证化</p>,4,D,暂无解析,0,0
1,(单选题)在实施零售贷款风险监控过程中，()越高的客户，贷后检查次数应越多、频率应越高。,<p>A道德风险</p><p>B声誉风险</p><p>C授信风险</p><p>D操作风险</p>,4,C,暂无解析,0,0
1,(单选题)在实施零售贷款风险监控过程中，对风险级别较高的客户，如贷款金额超过100万元（或根据当地市场情况设定）的大额贷款客户，要求提高关注度，纳入()客户清单进行管理。,<p>A差别管理</p><p>B动态管理</p><p>C危险管理</p><p>D重点关注</p>,4,D,对风险级别较高的客户，如贷款金额超过100万元（或根据当地市场情况设定）的大额贷款客户、一人多贷的客户、曾经有过不良记录的客户、有开发商或经销商垫款的客户等，在风险监控过程中要求提高关注度，纳入重点关注客户清单进行管理。,0,0
1,(单选题)从融通资金的方式来说，个人住房贷款是以()为前提而建立起来的一种借贷关系。,<p>A实现对住房的拥有</p><p>B分期还款</p><p>C保证担保</p><p>D抵押物的抵押</p>,4,D,从融通资金的方式来说，个人住房贷款是以抵押物的抵押为前提而建立起来的一种借贷关系。,0,0
1,(单选题)1998年7月3日，“建立和完善以()为主的多层次城镇住房供应体系”被确定为住房体制改革的基本方向，个人住房贷款业务逐步进入快速发展阶段。,<p>A住房实物分配</p><p>B经济适用住房</p><p>C商品房</p><p>D廉租房</p>,4,B,1998年7月3日，国务院正式宣布停止住房实物分配，逐步实行住房分配货币化，同时，“建立和完善以经济适用住房为主的多层次城镇住房供应体系”被确定为住房体制改革的基本方向，个人住房贷款业务逐步进入快速发展阶段。,0,0
1,(单选题)各商业银行暂停发放居民家庭购买第()套及以上住房贷款。,<p>A2</p><p>B3</p><p>C4</p><p>D5</p>,4,B,暂无解析,0,0
1,(单选题)贷款审查人进行重新调查的原因是对贷前调查人提交的材料和调查内容的()有疑问。,<p>A真实性</p><p>B规范性</p><p>C准确性</p><p>D合理性</p>,4,A,贷款审查人对贷前调查人提交的材料和调查内容的真实性有疑问的，可以进行重新调查。,0,0
1,(单选题)()是当前和今后一段时间个人住房贷款业务开展的主要方式。,<p>A与开发商签订合作协议书</p><p>B与中介机构合作</p><p>C与外部机构合作</p><p>D与担保公司合作</p>,4,C,暂无解析,0,0
1,(单选题)个人住房贷款“假个贷”主要成因不包括（）,<p>A开发商利用“假个贷”恶意套取银行资金进行诈骗</p><p>B消费者为了获得银行贷款而实施“假个贷”</p><p>C开发商为获得优惠贷款而实施“假个贷”</p><p>D银行的管理漏洞给“假个贷”以可乘之机</p>,4,B,“假个贷”一般是指借款人并不具有真实的购房目的，采取各种手段套取银行个人住房贷款的行为。“假个贷”的主要成因包括：(1)开发商利用“假个贷”恶意套取银行资金进行诈骗。(2)开发商为缓解楼盘销售窘境而通过“假个贷”获取资金。(3)开发商为获得优惠贷款而实施“假个贷”。(4)银行的管理漏洞给“假个贷”以可乘之机等。,0,0
1,(单选题)个人住房贷款的()通常是因借款人的还款能力和还款意愿的下降而导致的。,<p>A信用风险</p><p>B操作风险</p><p>C合作机构风险</p><p>D还款风险</p>,4,A,暂无解析,0,0
1,(单选题)事后的信息不对称使得银行的贷款资金遭受风险，即(),<p>A信用风险</p><p>B还款风险</p><p>C合作机构风险</p><p>D道德风险</p>,4,D,事前的信息不对称使得一些优势客户被拒之门外，即经济学中的逆向选择；而事后的信息不对称使得银行的贷款资金遭受风险，即道德风险。,0,0
1,(单选题)借款人对偿还银行贷款的态度是指(),<p>A还款能力</p><p>B还款意愿</p><p>C还款风险</p><p>D个人信用</p>,4,B,暂无解析,0,0
1,(单选题)不属于公积金个人住房贷款业务的操作模式的是(),<p>A公基金管理中心受理、审核和审批，银行操作</p><p>B银行受理，公积金管理中心审核审批，银行操作</p><p>C公基金管理中心和承办银行联动</p><p>D公基金管理中心受理，银行审核审批，银行操作</p>,4,D,公积金个人住房贷款业务的操作模式有：(1)银行受理，公积金管理中心审核审批，银行操作。(2)公积金管理中心受理、审核和审批，银行操作。(3)公积金管理中心和承办银行联动。,0,0
1,(单选题)公积金个人住房贷款的资金来自于(),<p>A银行自有的信贷资金</p><p>B公积金管理部门归集的住房公积金</p><p>C担保机构的资金</p><p>D国家财政拨款</p>,4,B,公积金个人住房贷款的资金来自于公积金管理部门归集的住房公积金，而商业银行的自营性个人住房贷款来源于银行自有的信贷资金。,0,0
1,(单选题)根据公积金个人住房贷款业务的相关规定，商业银行先要和公积金管理中心签订()，取得公积金个人住房贷款业务的承办权之后才能接受委托办理公积金个人住房贷款业务。,<p>A委托贷款通知书</p><p>B住房公积金借款合同</p><p>C委托放款协议书</p><p>D住房公积金贷款业务委托协议书</p>,4,D,银行要先和公积金管理中心签订《住房公积金贷款业务委托协议书》，取得公积金个人住房贷款业务的承办权之后才能接受委托办理公积金个人住房贷款业务。,0,0
1,(单选题)2011年5月1日，小黄因购买一辆二手汽车向银行申请个人汽车贷款。经有关机构评估，该车的现值为90万元，则小黄可以获得的最高贷款额度为()万元。,<p>A36</p><p>B45</p><p>C63</p><p>D72</p>,4,B,借款人申请个人汽车贷款时，所购车辆为二手车的，贷款额度不得超过所购汽车价格的50%，因此小黄可以获得的贷款额度最高为45万元。,0,0
1,(单选题)()是指从客户向银行提交借款申请书、银行受理到上报审核的全过程。,<p>A个人汽车贷款的咨询</p><p>B个人汽车贷款的受理</p><p>C个人汽车贷款的调查</p><p>D个人汽车贷款的审查</p>,4,B,个人汽车贷款的受理是指从客户向银行提交借款申请书、银行受理到上报审核的全过程。,0,0
1,(单选题)下列关于个人消费贷款用途的说法正确的是(),<p>A个人在任何商户购买家用电器时都可以申请个人耐用消费品贷款</p><p>B个人旅游消费贷款的贷款期限最长不超过3年（含3年）</p><p>C个人旅游消费贷款的使用者仅限于贷款申请人本人</p><p>D借款人到指定医院就医时才可以使用个人医疗贷款</p>,4,D,暂无解析,0,0
1,(单选题)以下关于个人汽车贷款的原则说法不正确的是(),<p>A个人汽车贷款实行“设定担保，分类管理，特定用途”的原则</p><p>B“设定担保”指借款人申请个人汽车贷款只能用所购汽车抵押</p><p>C“分类管理”指按照贷款所购车辆种类和用途的不同，对个人汽车贷款设定不同的贷款条件</p><p>D“特定用途”指个人汽车贷款专项用于借款人购买汽车，不允许挪作他用</p>,4,B,“设定担保”指借款人申请个人汽车贷款需提供所购汽车抵押或其他有效担保。,0,0
1,(单选题)以下不属于个人汽车贷款可实行的担保方式的是(),<p>A以贷款所购车辆作抵押</p><p>B信用担保</p><p>C房地产抵押</p><p>D质押</p>,4,B,申请个人汽车贷款，借款人须提供一定的担保措施，包括质押、以贷款所购车辆作抵押、第三方保证、房地产抵押以及购买个人汽车货款履约保证保险。,0,0
1,(单选题)客户小马2013年6月25日通过银行贷款购买了个人汽车一辆，因临时个人经济原因需要贷款展期，根据相关规定，客户小马的该笔个人汽车贷款可以展期()次。,<p>A1</p><p>B2</p><p>C3</p><p>D4</p>,4,A,每笔贷款只可以展期一次，展期期限不得超过1年，展期之后全部贷款期限不得超过贷款银行规定的最长期限，同时对展期的贷款应重新落实担保。,0,0
1,(单选题)以下不属于个人汽车贷款操作风险的防控措施的是(),<p>A掌握个人汽车贷款业务的规章制度</p><p>B规范业务操作</p><p>C熟悉关于操作风险的管理政策</p><p>D详细调查客户的还款能力</p>,4,D,D选项是个人汽车贷款信用风险的防控措施。,0,0
1,(单选题)某客户购买了一辆家庭自用的新轿车，成交价为20万元，如果该客户申请办理个人汽车贷款，则贷款额度最高为(),<p>A16万元</p><p>B18.2万元</p><p>C14万元</p><p>D20.8万元</p>,4,A,对于个人汽车贷款，如所购车辆为自用车的，贷款额度不得超过所购汽车价格的80%。汽车价格，对于新车是指汽车实际成交价格与汽车生产商公布价格中的低者，上述成交价格不得含有各类附加税费及保费等。本题最高贷款额=成交价（不含各类附加税费及保费等）*80%=16（万元）。,0,0
1,(单选题)以贷款所购车辆作抵押的，在贷款期限内，个人汽车贷款的借款人需要持续按照贷款银行的要求为贷款所购车辆购买指定险种的车辆保险，并在保险单中明确第一受益人为(),<p>A贷款银行</p><p>B投保公司</p><p>C保证人</p><p>D借款人</p>,4,A,在贷款期限内，借款人须持续按照贷款银行的要求为贷款所购车辆购买指定险种的车辆保险，并在保险单中明确第一受益人为贷款银行。在贷款期间要确保续保的连续性和有效性。,0,0
1,(单选题)个人汽车贷款的贷后档案管理的内容不包括(),<p>A档案的收集整理和归档登记</p><p>B档案的借（查）阅管理</p><p>C档案的移交和接管</p><p>D档案的留存</p>,4,D,个人汽车贷款贷后档案管理的内容包括：(1)档案的收集整理和归档登记。(2)档案的借（查）阅管理。(3)档案的移交和接管。(4)档案的退回和销毁。,0,0
1,(单选题)以下不属于个人汽车贷款审查和审批环节的主要风险点的是(),<p>A业务不合规，业务风险与效益不匹配</p><p>B不按权限审批贷款，使得贷款超授权发放</p><p>C审批人对应审查的内容审查不严</p><p>D未对贷款使用情况进行跟踪调查</p>,4,D,D项属于贷后管理环节的主要风险点。,0,0
1,(单选题)不属于个人教育贷款发放对象的是(),<p>A在读学生</p><p>B即将就读的学生</p><p>C在读学生的直系亲属</p><p>D在读学生的法定监护人</p>,4,B,个人教育贷款是银行向在读学生或其直系亲属、法定监护人发放的用于满足其就学资金需求的贷款。,0,0
1,(单选题)以下关于个人教育贷款的描述错误的是(),<p>A个人教育贷款分为国家助学贷款和商业助学贷款</p><p>B国家助学贷款可发给经济困难的全日制初、高中生</p><p>C个人教育贷款具有社会公益性</p><p>D个人教育贷款政策参与程度较高</p>,4,B,国家助学贷款是由政府主导、财政贴息、财政和高校共同给予银行一定风险补偿金，银行、教育行政部门与高校共同操作的，帮助高校家庭经济困难学生支付在校学习期间所需的学费、住宿费及生活费的银行贷款。,0,0
1,(单选题)2006～2010学年，中央部属高校的国家助学贷款的承办行是(),<p>A中国工商银行</p><p>B中国银行</p><p>C中国农业银行</p><p>D中国建设银行</p>,4,B,2006～2010学年，中国银行独家承办115所中央部属高校的国家助学贷款业务。,0,0
1,(单选题)国家助学贷款的担保方式采用的是()的方式。,<p>A个人信用担保</p><p>B质押</p><p>C抵押</p><p>D保证</p>,4,A,国家助学贷款的担保方式采用的是个人信用担保的方式。,0,0
1,(单选题)根据国家助学贷款相关管理办法规定，国家助学贷款首次还款日应不迟于毕业后()年。,<p>A5</p><p>B1</p><p>C2</p><p>D3</p>,4,C,新国家助学贷款管理办法规定首次还款日应不迟于毕业后2年。,0,0
1,(单选题)1999年，为推动科教兴国战略的实施，解决贫困学生求学问题，中国人民银行、教育部和财政部等有关部门联合下发了开办享受财政贴息的国家助学贷款业务的通知，并首先以()为试点在北京、上海、天津、重庆、武汉、沈阳、西安和南京等8个城市进行。,<p>A中国工商银行</p><p>B中国银行</p><p>C中国农业银行</p><p>D中国建设银行</p>,4,A,暂无解析,0,0
1,(单选题)某学生因家庭困难，在大学四年级时向银行申请了国家助学贷款，毕业后又继续攻读研究生学位，则该学生此笔贷款的最长期限原则上可达(),<p>A6年</p><p>B10年</p><p>C5年</p><p>D12年</p>,4,B,根据国家助学贷款管理办法的规定，借款人必须在毕业后6年内还清，贷款期限最长不得超过10年。贷款学生毕业后继续攻读研究生及第二学位的，在读期间期限相应延长，贷款期限延长须经贷款银行许可。对本题而言，该学生在大学四年级申请了国家助学贷款，毕业后又继续攻读硕士研究生学位，则其贷款期限最长可达10年（本科1年，研究生3年，毕业后6年还清）。,0,0
1,(单选题)商业助学贷款的偿还原则是(),<p>A先收本、后收息、部分到期、本随利清</p><p>B先收息、后收本、全部到期、利随本清</p><p>C先收本、后收息、全部到期、利随本清</p><p>D先收息、后收本、部分到期、利随本清</p>,4,B,商业助学贷款的借款人应按借款合同约定的还款计划、还款方式及时、足额地偿还贷款本息。贷款偿还的原则是先收息、后收本，全部到期、利随本清。,0,0
1,(单选题)个人教育贷款签约与发放中的风险点不包括(),<p>A合同凭证预签无效</p><p>B合同填写不规范</p><p>C未对合同签署人及签字进行核实</p><p>D未按规定保管借款合同</p>,4,D,D选项为贷后与档案管理中的风险点。,0,0
1,(单选题)个人耐用消费品贷款的贷款期限一般在(),<p>A半年以内，最长不超过2年（含2年）</p><p>B1年以内，最长不超过2年（含2年）</p><p>C1年以内，最长不超过3年（含3年）</p><p>D2年以内，最长不超过3年（含3年）</p>,4,C,根据规定，个人耐用消费品贷款期限一般在1年以内，最长为3年（含3年）。,0,0
1,(单选题)根据最新规定，个人商用房贷款期限最短为1年（含），最长不超过(),<p>A2年</p><p>B3年</p><p>C5年</p><p>D10年</p>,4,D,暂无解析,0,0
1,(单选题)商业助学贷款的借款人可以申请(),<p>A财政贴息</p><p>B减免利息</p><p>C利息本金化</p><p>D本金利息化</p>,4,C,商业助学贷款的利率按中国人民银行规定的利率政策执行，原则上不上浮。借款人可以申请利息本金化，即在校年限内的贷款利息按年计人次年度借款本金。,0,0
1,(单选题)在商用房贷款合作机构风险的防控措施中，加强对开发商及合作项目审查的具体措施不包括(),<p>A重点审查开发商的资质、资信等级、领导层的信誉及管理水平、资产负债及盈利水平</p><p>B重点审查已开发项目建设情况、销售情况、履行保证责任的意愿及能力、是否卷入诉讼或纠纷、与银行业务合作情况等</p><p>C重点审查项目开发及销售的合法性、资金到位情况、工程进度情况以及市场定位和销售前景预测等</p><p>D重点审查开发商的注册资金是否达到标准</p>,4,D,暂无解析,0,0
1,(单选题)不属于商用房贷款操作风险的防控措施的是(),<p>A降低贷前调查深度</p><p>B合理确定贷款额度</p><p>C完善授权管理</p><p>D加强贷款合同管理</p>,4,A,暂无解析,0,0
1,(单选题)商用房贷款信用风险的防控措施不包括(),<p>A加强对借款人还款能力的调查和分析</p><p>B加强对商用房出租情况的调查和分析</p><p>C加强对保证人还款能力的调查和分析</p><p>D加强对抵押物价值的调查和分析</p>,4,D,商用房贷款信用风险的防控措施有：(1)加强对借款人还款能力的调查和分析。(2)加强对商用房出租情况的调查和分析。(3)加强对保证人还款能力的调查和分析。,0,0
1,(单选题)个人经营贷款的合作机构主要是(),<p>A公证机关</p><p>B担保机构</p><p>C工商部门</p><p>D评估机构</p>,4,B,个人经营贷款的合作机构主要是担保机构。,0,0
1,(单选题)个人经营贷款贷前调查的要点是(),<p>A借款申请人所提供的资料是否真实、合法、有效</p><p>B借款人收入来源是否稳定</p><p>C借款人及其经营实体信誉是否良好</p><p>D以上都是</p>,4,D,暂无解析,0,0
1,(单选题)个人经营贷款贷后管理相关工作由()负责。,<p>A担保机构</p><p>B中国人民银行</p><p>C贷款经办行</p><p>D监督机构</p>,4,C,个人经营贷款贷后管理相关工作由贷款经办行负责。,0,0
1,(单选题)农户贷款的贷款对象应当满足的条件不包括(),<p>A具有完全民事行为能力</p><p>B具备还款能力</p><p>C无重大信用不良记录</p><p>D遵守联保协议</p>,4,D,暂无解析,0,0
1,(单选题)在农户贷款中，可以采取借款人自主支付的情形是(),<p>A农户生产经营贷款且金额不超过50万元的</p><p>B农户消费贷款且金额不超过60万元的</p><p>C借款人交易对象不具备有效使用现金结算条件的</p><p>D农户生产经营贷款用于农副产品收购等可以确定交易对象的</p>,4,A,在农户贷款中，经农村金融机构同意可以采取借款人自主支付的情形有：农户生产经营贷款且金额不超过50万元，或用于农副产品收购等无法确定交易对象的；农户消费贷款且金额不超过30万元；借款人交易对象不具备有效使用非现金结算条件的；法律法规规定的其他情形。,0,0
1,(单选题)下岗失业小额担保贷款利率可在中国人民银行公布的贷款基准利率的基础上(),<p>A上浮3个百分点</p><p>B下浮2个百分点</p><p>C上浮6个百分点</p><p>D下浮5个百分点</p>,4,A,自2008年1月1日起，小额担保贷款经办金融机构对个人新发放的小额担保贷款，其贷款利率可在中国人民银行公布的贷款基准利率的基础上上浮3个百分点。,0,0
1,(单选题)下岗失业小额担保贷款是指(),<p>A银行在政府指定的贷款担保机构提供担保的前提下，向中华人民共和国境内（不合港、澳、台地区）的下岗失业人员发放的人民币贷款</p><p>B银行向中华人民共和国境内（不含港、澳、台地区）的下岗失业人员发放的人民币贷款</p><p>C银行在政府指定的贷款担保机构提供担保的前提下，向城镇的下岗失业人员发放的人民币贷款</p><p>D银行在政府指导下，向中华人民共和国境内的下岗失业人员发放的人民币贷款</p>,4,A,下岗失业小额担保贷款是指银行在政府指定的贷款担保机构提供担保的前提下，向中华人民共和国境内（不含港、澳、台地区）的下岗失业人员发放的人民币贷款。,0,0
1,(单选题)以下关于下岗失业人员小额担保贷款说法不正确的是(),<p>A非微利项目的小额担保贷款，不享受财政贴息</p><p>B下岗失业小额担保贷款利率可以在中国人民银行规定的贷款基准利率基础上上浮3个百分点</p><p>C微利项目小额担保贷款，享受财政部分贴息</p><p>D逾期、延长期限内的微利项目小额担保贷款不享受财政贴息</p>,4,C,下岗失业人员小额担保贷款非微利项目的小额担保贷款，不享受财政贴息；微利项目小额担保贷款，享受财政全额贴息，但逾期、延长期限内不贴息。,0,0
1,(单选题)在个人抵押授信贷款中，下列关于贷后检查的说法，不正确的是(),<p>A对正常类贷款可采取抽查的方式不定期进行</p><p>B对关注类贷款可采取抽查的方式不定期进行</p><p>C每半年至少进行一次贷后检查</p><p>D对次级、可疑、损失类贷款采取全面检查的方式</p>,4,C,对正常、关注类贷款可采取抽查的方式不定期进行，对次级、可疑、损失类贷款采取全面检查的方式，每季度至少进行一次贷后检查。,0,0
1,(单选题)()一般是急用，要求效率高，办理时间短，手续简捷。,<p>A个人质押贷款</p><p>B个人抵押授信贷款</p><p>C个人信用贷款</p><p>D个人保证贷款</p>,4,A,个人质押贷款一般是急用，要求效率较高，办理时间短，手续简便。,0,0
1,(单选题)以下选项中，不是个人信用贷款的借款人需要具备的基本条件的是(),<p>A在中国境内有固定住所，有当地城镇常住户口，具有完全民事行为能力的中国公民</p><p>B有正当且有稳定经济收入的良好职业，具有按期偿还贷款本息的能力</p><p>C遵纪守法，没有违法行为及不良信用记录</p><p>D提供银行认可的有效质物作质押担保</p>,4,D,暂无解析,0,0
