1,(单选题)以下不属于个人教育贷款支付管理中的风险的是（）。 ,<p>A未详细记录资金流向和归集保存相关凭证，造成凭证遗失 </p><p>B未通过账户分析、凭证查验或现场调查等方式，核查贷款支付是否符合约定用途 </p><p>C将学费和住宿费的贷款资金全额发放至借款人账户 </p><p>D未按规定的贷款额度、期限、担保方式、结息方式、计息方式、还款方式、利率调整方式和发放方式 等发放贷款</p>,4,D,D选项，属于签约与发放中的风险。,0,0
1,(单选题)贷款调查不包括（）。 ,<p>A借款人收入情况 </p><p>B借款人家庭背景 </p><p>C借款用途 </p><p>D借款人还款来源</p>,4,B,贷款调查包括但不限于以下内容：①借款人基本情况；②借款人收人情况；③借款用途；④借款人还 款来源、还款能力及还款方式；⑤保证人担保意愿、担保能力或抵(质)押物价值与变现能力。,0,0
1,(单选题)以下不属于个人教育贷款签约与发放中的风险的是（）。 ,<p>A合同凭证预签无效、合同制作不合格、合同填写不规范、未核实合同签署人及签字(签章) </p><p>B在发放条件不齐全的情况下发放贷款 </p><p>C将学费和住宿费的贷款资金全额发放至借款人账户 </p><p>D未按规定办妥相关评估、公证等事宣</p>,4,C,C选项属于支付管理中的风险。,0,0
1,(单选题)根据《民法通则》，平等主体的自然人、法人、其他组织之间设立、变更、终止民事权利关系的协议称 为（）。 ,<p>A承诺 </p><p>B票据 </p><p>C民事行为 </p><p>D合同</p>,4,D,平等主体的自然人、法人、其他组织之间设立、变更、终止民事权利关系的协议称为合同。,0,0
1,(单选题)个人汽车贷款的借款人需要为贷款所购车辆购买指定险种的车辆保险，并在保险单中明确第一受益人为 （）。 ,<p>A贷款银行 </p><p>B投保公司 </p><p>C保证人 </p><p>D借款人</p>,4,A,在贷款期限内，借款人须持续按照贷款银行的要求为贷款所购车辆购买指定险种的车辆保险，,0,0
1,(单选题)个人贷款客户定位包括（）。 ,<p>A合作单位定位 </p><p>B贷款客户定位 </p><p>C合作单位定位和贷款客户定位 </p><p>D合作单位定位和竞争对手定位</p>,4,C,个人贷款客户定位包括合作单位定位和贷款客户定位。,0,0
1,(单选题)“先买车，后贷款”指的是（）运行模式。 ,<p>A“直客式” </p><p>B“间客式” </p><p>C“经销式” </p><p>D“直销式”</p>,4,B,“间客式”运行模式就是“先买车，后贷款”。,0,0
1,(单选题)目前．个人征信系统的信息来源主要是（）。 ,<p>A商务部门 </p><p>B商业银行等金融机构 </p><p>C司法部门 </p><p>D监察部门</p>,4,B,目前，个人征信系统的信息来源主要是商业银行等金融机构，收录的信息包括个人的基本信息、在金 融机构的借款、担保等信贷信息。,0,0
1,(单选题)不良贷款的催收方式不包括（）。 ,<p>A电话催收 </p><p>B上门催收 </p><p>C通过中介机构催收 </p><p>D公告催收</p>,4,D,对于不良贷款的催收，按拖付期限的不同可采取电话催收、信函催收、上门催收、通过中介机构催 收、采取法律手段催收等不同方式。,0,0
1,(单选题)个人抵押授信贷款有效期限最长为（）年。 ,<p>A3</p><p>B5</p><p>C10</p><p>D30</p>,4,D,抵押授信贷款有效期限最长为30年。,0,0
1,(单选题)根据《个人贷款管理暂行办法》的规定，1年以内(含1年)的个人贷款，展期期限累计不得超过（）。 ,<p>A1年 </p><p>B6个月 </p><p>C3个月 </p><p>D原贷款期限</p>,4,D,经贷款人同意，个人贷款可以展期。1年以内(含)的个人贷款，展期期限累计不得超过原贷款期限。 ,0,0
1,(单选题)未经中国人民银行规定，对自然人发放外币贷款的，没有违法所得的，（）。 ,<p>A处以5万元以上30万元以下罚款 </p><p>B处以5000元以上1万元以下罚款</p><p>C给予直接负责人纪律处分 </p><p>D处以10万元以上50万元以下罚款</p>,4,A,未经中国人民银行规定，对自然人发放外币贷款的，没有违法所得的，处以5万元以上30万元以下罚 款。,0,0
1,(单选题)银行对合作单位准入审查的内容不包括（）。 ,<p>A企业法人营业执照 </p><p>B税务登记证明 </p><p>C合作单位员工素质 </p><p>D会计报表</p>,4,C,审查内容主要包括：(1)经国家工商行政管理机关核发的企业法人营业执照；(2)税务登记证明；(3)会计 报表；(4)企业资信等级；(5)开发商的债权债务和为其他债权人提供担保的情况；(6)企业法人代表的个 人信用程度和领导班子的决策能力。,0,0
1,(单选题)在个人住房贷款中，借款人如需要申请调整借款期限，无须具备的前提条件是（）。 ,<p>A贷款未到期 </p><p>B无欠息 </p><p>C无拖欠本金 </p><p>D未来两期本金已归还</p>,4,D,本期本金已归还即可，所以D项不是必须具备的条件。,0,0
1,(单选题)从一般意义上讲，产品竞争需要经历（）的过程。 ,<p>A产量竞争质量竞争价格竞争服务竞争品牌竞争 </p><p>B品牌竞争产量竞争质量竞争价格竞争服务竞争 </p><p>C质量竞争价格竞争服务竞争产量竞争品牌竞争 </p><p>D产量竞争价格竞争服务竞争品牌竞争质量竞争</p>,4,A,从一般意义上讲，产品竞争要经历产量竞争、质量竞争、价格竞争、服务竞争到品牌竞争，前四个方面的竞争其实就是品牌营销的前期过程，当然也是品牌竞争的基础。,0,0
1,(单选题)对于个人汽车贷款，银行在与保险公司合作过程中可能存在的风险不包括（）。 ,<p>A免责条款成为保险公司的“护身符”，贷款银行难以追究保险公司的保险责任 </p><p>B保证保险的责任限制造成风险缺口 </p><p>C保险公司不具备代理资格 </p><p>D保险公司依法解除保险合同，贷款银行的债权难以得到保障</p>,4,C,银行在与保险公司的合作过程中可能存在下列风险：(1)保险公司依法解除保险合同，贷款银行的债权 难以得到保障。(2)免责条约成为保险公司的“护身符”，贷款银行难以追究保险公司的保险责任。(3) 保证保险的责任限制造成风险缺口。(4)银保合作协议的效力有待确认，银行降低风险的努力难以达到 预期效果。故选C。,0,0
1,(单选题)以下关于借款人缩短借款期限的说法，错误的是（）。 ,<p>A对分期还款类个人贷款账户，剩余有效还款期数不能为零 </p><p>B对到期一次还本付息类个人贷款账户，也可以缩短借款期限 </p><p>C已计收的利息不再调整 </p><p>D新的借款期限达到新的利率期限档次时，从缩短之日起，贷款利率按新的期限档次利率执行</p>,4,B,对到期一次还本付息类个人贷款账户，不允许缩短借款期限。,0,0
1,(单选题)反对于银行来说，把握住借款人的（），就基本把握住了第一还款来源，就能够保证个人住房贷款的安 全。 ,<p>A还款能力 </p><p>B还款意愿 </p><p>C信用等级 </p><p>D担保物的安全性</p>,4,A,对于银行来说，把握住借款人的还款能力，就基本把握住了第一还款来源，就能够保证个人住房贷款 的安全。,0,0
1,(单选题)银行从事营销管理主要活动的顺序为（）。 ①制定营销战略②设计营销方案③分析营销机会④调整业务组合⑤实施营销控制 ,<p>A①②③④⑤ </p><p>B②①③④⑤ </p><p>C③④①②⑤ </p><p>D④③①②⑤</p>,4,C,银行营销管理的主要活动及其发生顺序为：分析营销机会～调整业务组合制定营销战设计营 销方案实施营销控制。,0,0
1,(单选题)商业助学贷款的利率按中国人民银行规定的利率政策执行，原则上（）。 ,<p>A上浮不超过5% </p><p>B上浮下超过10% </p><p>C上浮不超过20% </p><p>D不上浮</p>,4,D,商业助学贷款的利率按中国人民银行规定的利率政策执行，原则上不上浮。如遇中国人民银行调整贷 款利率，执行中国人民银行的有关规定。 ,0,0
1,(单选题)按照个人汽车贷款的业务流程，借款人以贷款所购车辆作抵押向银行贷款的，需在办理完购车手续后， 及时到（）办理车辆抵押登记手续。 ,<p>A借款人户口所在地的车辆管理部门 </p><p>B贷款人所在地的工商行政部门 </p><p>C借款人购车地的工商行政部门 </p><p>D贷款人所在地的车辆管理部门</p>,4,D,以贷款所购车辆作抵押的，借款人须在办理完购车手续后，及时到贷款银行所在地的车辆管理部门办 理车辆抵押登记手续。故选D。,0,0
1,(单选题)对有担保流动资金贷款借款人的生产经营收入，应重点调查的内容不包括（）。 ,<p>A经营收入的合法性 </p><p>B经营收入的稳定性 </p><p>C本来收入预期的合理性 </p><p>D经营成本的稳定性</p>,4,D,对借款人的生产经营收入，应重点调查其经营收入的稳定性、合法性和未来收入预期的合理性。,0,0
1,(单选题)个人耐用消费品贷款早在（）年就开办了。 ,<p>A1990</p><p>B1996</p><p>C1999</p><p>D2000</p>,4,C,个人耐用消费品贷款早在1999年就开办了。,0,0
1,(单选题)下列对个人汽车贷款期限调整的做法，符合相关规定的是（）。 ,<p>A一笔4年期贷款展期1年 </p><p>B一笔3年期贷款展期2年 </p><p>C借款人在贷款到期后向银行申请延长还款期限 </p><p>D本期本金尚未偿还，应及时提交期限调整申请书</p>,4,A,期限调整是指借款人因某种特殊原因，向贷款银行申请变更贷款还款期限，包括延长期限和缩短期限 等。延长期限即展期，银行通常规定每笔贷款只可以展期一次，展期期限不得超过1年，且展期之后全 部贷款期限(含展期)不得超过银行规定的最长期限(5年)。,0,0
1,(单选题)2009年1月1日，小钱为小王向银行申请的一笔个人住房装修贷款提供连带责任保证，贷款金额10万元， 如果贷款到期时，小王未按时偿还，银行（）。 ,<p>A只能先要求小王偿还，然后才能要求小钱偿还 </p><p>B只能先要求小钱偿还，然后才能要求小王偿还 </p><p>C可要求小王或小钱中任何一个偿还，但只能要求小钱偿还部分金额 </p><p>D可要求小王或小钱中任何一个偿还全部金额</p>,4,D,在申请个人住房装修贷款时，借款人须提供银行认定的财产抵(质)押或第三方保证，保证人应承担连 带责任，即保证人要与债务人共同对债务负责，偿还顺序不分先后，且偿还金额不受限制。,0,0
1,(单选题)个人一手房贷款和二手房贷款的期限由银行根据实际情况合理确定，最长期限都为（）年。 ,<p>A10</p><p>B15</p><p>C20</p><p>D30</p>,4,D,个人一手房贷款和二手房贷款的期限由银行根据实际情况合理确定，最长期限都为30年。,0,0
1,(单选题)商业银行向个人发放的无须提供特别担保的人民币贷款是（）。 ,<p>A无担保流动资金贷款 </p><p>B个人质押贷款 </p><p>C个人信用贷款 </p><p>D个人抵押授信贷款</p>,4,C,个人信用贷款是商业银行面向个人发放的无须提供特别担保的人民币贷款。,0,0
1,(单选题)下列权利凭证中，（）不能作为个人住房贷款质押担保的质物。 ,<p>A国家重点建设债券 </p><p>B个人活期储蓄存折 </p><p>C个人定期储蓄存款存单 </p><p>D1999年以后财政部发行的凭证式国债</p>,4,B,采用质押担保方式的，质物可以是国家财政部发行的凭证式国库券、国家重点建设债券、金融债券、 符合贷款银行规定的企业债券、单位定期存单、个人定期储蓄存款存单等有价证券。个人活期储蓄存 折不能作为个人住房贷款质押担保的质物。,0,0
1,(单选题)商业助学贷款的利率按（）规定的利率政策执行，原则上（）。 ,<p>A中国人民银行；可上浮 </p><p>B中国人民银行；不上浮 </p><p>C教育部；可上浮 </p><p>D教育部；不上浮</p>,4,B,商业助学贷款的利率按中国人民银行规定的利率政策执行，原则上不上浮。借款人可申请利息本金 化，即在校年限内的贷款利息按年计入次年度借款本金。如遇中国人民银行调整贷款利率，执行中国 人民银行的有关规定。,0,0
1,(单选题)农户小额信用贷款采取（）的管理办法。 ,<p>A财政贴息、风险补偿、信用发放、专款专用和按期偿还 </p><p>B担保发放、微利贴息、专款专用、按期偿还 </p><p>C一次核定、随用随贷、余额控制、周转使用 </p><p>D多户联保、按期存款、个人申请、分期还款、周转使用</p>,4,C,农户小额信用贷款采取“一次核定、随用随贷、余额控制、周转使用”的管理办法。 ,0,0
1,(单选题)（）是借款人以合法有效、符合银行规定条件的质物出质，向银行申请取得一定金额的人民币贷款，并 按期归还贷款本息的个人贷款业务。 ,<p>A个人信用贷款 </p><p>B个人抵押贷款 </p><p>C个人质押贷款 </p><p>D个人教育贷款</p>,4,C,个人质押贷款，是借款人以合法有效、符合银行规定条件的质物出质，向银行申请取得一定金额的人 民币贷款，并按期归还贷款本息的个人贷款业务。,0,0
1,(单选题)商业助学贷款中，以第三方担保的，保证人承担（）。,<p>A可撤销的连带责任 </p><p>B不可撤销的连带责任 </p><p>C可撤销的一般责任 </p><p>D不可撤销的一般责任</p>,4,B,商业助学贷款中，以第三方担保的，保证人承担不可撤销的连带责任。,0,0
1,(单选题)下关于商用房贷款期限调整的说法，错误的是（）。 ,<p>A期限调整包括延长期限和缩短期限 </p><p>B借款人缩短还款期限无须向银行提出申请 </p><p>C借款人申请调整期限的贷款应无拖欠利息 </p><p>D展期之后全部贷款期限不得超过银行规定的最长期限</p>,4,C,借款人需要调整借款期限的，应向银行提交期限调整申请书，并必须具备以下条件：(1)贷款未到期； (2)无拖欠利息；(3)无拖欠本金；(4)本期本金已偿还。,0,0
1,(单选题)在个人住房贷款的审批环节，采用单人审批时，贷款审批人直接在（）上签署审批意见。 ,<p>A个人住房贷款调查审查表 </p><p>B个人住房贷款合同 </p><p>C个人信贷业务申报审批表 </p><p>D个人住房贷款申请书</p>,4,B,采用单人审批时，贷款审批人直接在《个人信贷业务申报审批表》上签署审批意见。采用双人审批方 式时，先由专职贷款审批人签署审批意见，后送贷款审批牵头人签署审批意见。贷款审批人对个贷业 务的审批意见类型为“同意”、“否决”两种。,0,0
1,(单选题)反映获利能力的指标不包括（）。 ,<p>A销售净利润 </p><p>B资本周转率 </p><p>C成本费用利润 </p><p>D资产净利润</p>,4,A,资本周转率又称净值周转率，表示为可变现的流动资产与长期负债的比例，反映公司清偿长期债务的 能力。故本题答案为B。,0,0
1,(单选题)《贷款通则》规定长期贷款是指贷款期限在（）年以上的贷款。 ,<p>A5</p><p>B10</p><p>C15</p><p>D20</p>,4,B,短期贷款，系指贷款期限在1年以内(含1年)的贷款；中期贷款，系指贷款期限在1年以上(不合1年)5年 以下(含5年)的贷款；长期贷款，系指贷款期限在5年(不舍5年)以上的贷款。,0,0
1,(单选题)下列关于采用抵押方式申请商用房贷款的说法，错误的是（）。 ,<p>A借款双方必须签订书面抵押合同 </p><p>B以所购商用房作抵押的，必须与开发商签订商用房回购协议 </p><p>C以财产作抵押的，借款人应根据贷款银行的要求办理抵押物保险，保险期不得短于借款期限 </p><p>D还款责任险投保金额不得低于贷款本金和利息之和</p>,4,B,以所购商用房作抵押的，由贷款银行决定是否有必要与开发商签订商用房回购协议。,0,0
1,(单选题)申请设备贷款要求的，但申请有担保流动资金贷款没有要求的条件是（）。 ,<p>A具有完全民事行为能力 </p><p>B持有工商行政管理机关核发的营业执照及相关行业的经营许可证 </p><p>C有合法的有效居住身份 </p><p>D有稳定的收入和还本付息的能力</p>,4,B,选项A、C、D是申请设备贷款和申请有担保流动资金贷款均要求的条件。,0,0
1,(单选题)个人汽车贷款的借款人需要为贷款所购车辆购买指定险种的车辆保险，并在保险单中明确第一受益人为 （）。 ,<p>A贷款银行 </p><p>B投保公司 </p><p>C保证人 </p><p>D借款人</p>,4,A,在贷款期限内，借款人须持续按照贷款银行的要求为贷款所购车辆购买指定险种的车辆保险，并在保 险单中明确第一受益人为贷款银行。在贷款期间要确保续保的连续性和有效性。,0,0
1,(单选题)借款合同应符合（）的规定，明确约定各方当事人的诚信承诺和贷款资金的用途、支付对象、支付金 额、支付条件、支付方式等。 ,<p>A《物权法》 </p><p>B《民事诉讼法》 </p><p>C《担保法》 </p><p>D《合同法》</p>,4,D,借款合同应符合《合同法》的规定，明确约定各方当事人的诚信承诺和贷款资金的用途、支付对象(范 围)、支付金额、支付条件、支付方式等。,0,0
1,(单选题)新国家助学贷款管理办法规定，国家助学贷款的借款人必须在毕业后_________年内还清贷款，贷款期限 最长不得超过_________年。（） ,<p>A4；8 </p><p>B6；8 </p><p>C5；10 </p><p>D6；10</p>,4,D,借款人必须在毕业后6年内还清贷款，贷款期限最长不得超过10年。贷款学生毕业后继续攻读研究生及 第二学位的，在读期间贷款期限相应延长，贷款期限延长须经贷款银行许可。 ,0,0
1,(单选题)原则上，商业助学贷款的期限为（）。 ,<p>A毕业后5年 </p><p>B毕业后6年 </p><p>C借款人在校学制年限加5年 </p><p>D借款人在校学制年限加6年</p>,4,D,原则上，商业助学贷款的期限为借款人在校学制年限加6年。,0,0
1,(单选题)下列不属于银行进行市场环境分析的意义的是（）。 ,<p>A有利于把握宏观形势 </p><p>B有利于掌握微观情况 </p><p>C有利于发现商业机会 </p><p>D有利于改善公司治理</p>,4,D,银行进行市场环境分析的意义有：(1)有利于把握宏观形势；(2)有利于掌握微观情况；(3)有利于发现商 业机会；(4)有利于规避市场风险。,0,0
1,(单选题)在经济学中，由于事前信息不对称，银行将优质客户拒之门外的现象是一种（）。 ,<p>A逆向选择 </p><p>B道德风险 </p><p>C信用风险 </p><p>D操作风险</p>,4,A,办理个人住房贷款时，在当前的业务环境下，真实个人信息获取的成本和难度都比较大，往往造成工 作中的信息不对称。事前的信息不对称使得一些优质客户被拒之门外，即经济学中的逆向选择；事后 的信息不对称使得银行的贷款资金遭受风险，即道德风险。,0,0
1,(单选题)利率是指一定时期内（）与借贷货币额或储蓄存款额之问的比率。 ,<p>A本金额 </p><p>B利息额 </p><p>C利润额 </p><p>D贷款额</p>,4,B,利率是借款人为取得货币资金的使用权而支付给银行的价格，或者是银行取得的报酬。利率=利息额 ／本金。,0,0
1,(单选题)长期贷款展期期限累计不得超过（）年。 ,<p>A1</p><p>B2</p><p>C3</p><p>D4</p>,4,C,长期贷款展期期限累计不得超过3年。,0,0
1,(单选题)展期后的利息，累计贷款期限不足6个月的，自展期日起，按当日挂牌的（）个月贷款利率计息。 ,<p>A3</p><p>B6</p><p>C12</p><p>D15</p>,4,B,展期前的利息按照原合同约定的利率计付。展期后的利息，累计贷款期限不足6个月的，自展期日起， 按当日挂牌的6个月贷款利率计息；超过6个月的，自展期日起，按当日挂牌的1年期贷款利率计息。,0,0
1,(单选题)下列关于个人汽车贷款中合作机构风险的防范措施的说法，错误的是（）。 ,<p>A贷前切实核查经销商的资信状况，不能对只有办公场所而没有车场的经销商办理贷款合作业务 </p><p>B严格控制合作担保机构的担保额度 </p><p>C对由经销商、专业担保机构担保的贷款，实时监控担保方是否保持足额的保证金 </p><p>D与保险公司的履约保证保险合作，应严格按照有关规定拟定合作协议</p>,4,B,严格控制合作担保机构的准入，动态监控合作担保机构的经营管理情况、资金实力和担保能力，及时 调整其担保额度，而不是严格控制担保额度，故选项B说法错误。,0,0
1,(单选题)下列对经营性贷款操作风险的理解，错误的是（）。 ,<p>A贷款流程执行不严格 </p><p>B操作风险是贷款发放之前的风险 </p><p>C审批人员放松审批条件向关系人投放贷款 </p><p>D未严格执行银行授权管理制度，超权限审批发放贷款</p>,4,B,个人经营类贷款面临的操作风险主要是由流程执行不严格等情况引起的，流程执行不严格主要表现在 业务部门没有做好贷前调查和贷后检查等相关工作，审批部门没有把好贷中审批关，从而造成风险隐 患，不仅仅是贷款发放前的风险。,0,0
1,(单选题)个人质押贷款还款方式不包括（）。 ,<p>A等额本息还款法 </p><p>B差额等息还款法 </p><p>C等额本金还款法 </p><p>D任意还本、利随本清法</p>,4,B,个人质押贷款还款方式包括等额本息还款法，等额本金还款法，任意还本利随本清法，按月还息、分 次任意还本法，到期一次还本付息法等还款方式，各银行规定有差别。,0,0
1,(单选题)对于符合贷款条件的客户，如其资金周转存在一定的周期性，在准确把握其还款能力的基础上，也可以 选择按月还息、按计划表还本的还款方式，但此种还款方式下的借款人必须在贷款发放后的第（）个月 开始偿还首笔贷款本金。 ,<p>A1</p><p>B3</p><p>C4</p><p>D6</p>,4,C,在受理客户申请时，应根据客户现金流状况和贷款风险管理的需要等因素灵活、合理地与客户协商确 定还款方式，以确保客户的还款能力和风险可控性。对于贷款期限在一年以上的，原则上应采取等额 本金或等额本息还款方式。对于符合贷款条件的客户，如其资金周转存在一定的周期性，在准确把握 其还款能力的基础上，也可选择按月还息，按计划表还本的还款方式，但此种还款方式下的借款人必 须在贷款发放后的第四个月开始偿还首笔贷款本金。,0,0
1,(单选题)商业助学贷款贷前调查的重点内容不包括（）。 ,<p>A材料一致性的调查 </p><p>B借款人身份、资信、经济状况和借款用途的调查 </p><p>C担保情况的调查 </p><p>D借款申请人所在学校情况调查</p>,4,D,贷前调查包括：(1)材料一致性的调查；(2)借款人身份、资信、经济状况和借款用途的调查；(3)担保情 况的调查。,0,0
1,(单选题)个人贷款业务区别于公司贷款业务的重要特征是（）。 ,<p>A个人贷款的利率明显高于公司贷款 </p><p>B个人贷款比公司贷款手续简化 </p><p>C个人贷款的品种较多、用途较广 </p><p>D个人贷款业务与公司贷款业务的主体特征不同</p>,4,D,在商业银行，个人贷款业务是以主体特征为标准进行贷款分类的一种结果，即借贷合同关系的一方主 体是银行，另一方主体是个人，这也是与公司贷款业务相区别的重要特征。 故二者的主要区别是主体 不同。,0,0
1,(单选题)下列关于个人消费贷款的说法，正确的是（）。 ,<p>A个人在任何商户购买耐用品时都可以申请个人耐用消费品贷款 </p><p>B个人消费额度贷款如果不使用就属于违约，应当支付罚息 </p><p>C个人旅游消费贷款的使用者仅限于贷款申请人本人 </p><p>D个人到指定医院就医时才可以使用个人医疗贷款</p>,4,D,个人贷款要向特约商户购买耐用品时才可以申请。其中，特约商户是指与相应银行签订《个人耐用消 费品贷款合作协议书》的商业企业，该商户在当地应有一定的经营规模和较好的社会信誉。故选项A 错误。个人消费额度贷款客户在额度有效期和可用额度内随时申请支用额度，以满足自身用款需求， 故选项B错误。个人旅游，消费贷款是指银行向个人发放的、用于借款人个人及其家庭成员(包括借款 申请人的配偶、子女及其父母)参加银行认可的各类旅行社(公司)组织的国内、外旅游所需费用的贷 款，故选项C错误。,0,0
1,(单选题)按照银行个人贷款产品的市场规模、产品类型和技术手段等因素，可对银行市场定位方式进行分类，其 中不包括（）。 ,<p>A主导式定位 </p><p>B补缺式定位 </p><p>C产品式定位 </p><p>D追随式定位</p>,4,C,按照银行个人贷款产品的市场规模、产品类型和技术手段等因素，可将定位方式分为三种：(1)主导式 定位。那些在市场上占有极大的份额，能够控制和影响其他商业银行，且可以凭借自身优势不断保持 主导地位的银行可以采用主导式定位。(2)追随式定位。没有能力向主导型的银行进行强有力的冲击和 竞争的银行往往采用追随方式效仿主导银行的营销手段。(3)补缺式定位。处于补缺式地位的商业银行 资产规模很小，提供的信贷产品较少，集中于一个或数个细分市场进行营销。,0,0
1,(单选题)购买集资建造住房，公积金贷款额度最高不超过购房总价的（）。 ,<p>A0.6</p><p>B0.7</p><p>C0.8</p><p>D0.9</p>,4,D,购买普通商品住房、经济适用房的，贷款额度最高不超过所购买住房总价款的80%；购买集资建造住 房(房改房)的，贷款额度最高不超过所购买住房总价款的90%；购买二手房的，贷款额度最高不超过所 购买住房总价款的70%。对应题目中为90%。,0,0
1,(单选题)在异议处理工作中常常遇到的异议申请不包括（）。 ,<p>A认为某一笔贷款或信用卡本人根本就没申请过 </p><p>B认为贷款或信用卡的逾期记录与实际不符 </p><p>C认为个人信息被篡改 </p><p>D身份、居住、职业等个人基本信息与实际情况不符</p>,4,C,目前，在异议处理工作中常常遇到的异议申请主要有以下几种类型：(1)认为某一笔贷款或信用卡本人 根本就没申请过(2)认为贷款或信用卡的逾期记录与实际不符(3)身份、居住、职业等个人基本信息与实 际情况不符(4)对担保信息有异议。,0,0
