1,(单选题)主要从项目发起人和项目本身着手的项目分析属于()。,<p>A项目可行性分析</p><p>B项目宏观背景分析</p><p>C项目微观背景分析</p><p>D项目企业分析</p>,4,C,分析项目的微观背景主要从项目发起人和项目本身着手。首先应分析项目发起人单位，然后分析项目提出的理由，并对项目的投资环境进行分析。,0,0
1,(单选题)对于使用直线折旧法的公司而言，固定资产剩余寿命代表着_____中_____所占的比例。(),<p>A总固定资产；折旧资产</p><p>B折旧资产；总固定资产</p><p>C净固定资产；总固定资产</p><p>D净固定资产；折旧资产</p>,4,A,固定资产剩余寿命=净折旧固定资产/折旧支出，对于使用直线折旧法的公司来讲，这个比率代表着在总固定资产中折旧资产所占的比例，该比率的影响因素与固定资产使用比率的因素相同。,0,0
1,(单选题)损益表结构分析是以产品()为100%，计算相关指标占其百分比的。,<p>A净利润</p><p>B销售收入净额</p><p>C销售成本</p><p>D销售利润</p>,4,B,在损益表结构分析中是以产品销售收入净额为100%，计算产品销售成本、产品销售费用、产品销售利润等指标各占销售收入的百分比，计算出各指标所占百分比收入。,0,0
1,(单选题)()是保证抵押物足值的关键。,<p>A对抵押物的价值进行准确评估</p><p>B对抵押物进行严格审查</p><p>C做好抵押物登记工作，确保抵押关系的效力</p><p>D抵押合同期限应覆盖贷款合同期限</p>,4,A,对抵押物的价值进行准确评估是保证抵押物足值的关键。在实际操作中，银行一般要求抵押企业提供商业评估机构出具的评估报告，并根据评估价值打折扣后确定贷款额。,0,0
1,(单选题)在同一张财务报表的不同项目之间、不同类别之间，或在两张不同财务报表（如资产负债表和损益表的有关项目）之间作比较，用比率来反映它们之间的关系，以评价客户财务状况和经营状况好坏的一种方法是()。,<p>A比较分析法</p><p>B比率分析法</p><p>C因素分析法</p><p>D结构分析法</p>,4,B,比率分析法是在同一张财务报表的不同项目之间、不同类别之间，或在两张不同财务报表（如资产负债表和损益表的有关项目）之间作比较，用比率来反映它们之间的关系，以评价客户财务状况和经营状况好坏的一种方法。,0,0
1,(单选题)在经济周期的哪一个阶段，利润的增长幅度最大？(),<p>A繁荣期</p><p>B衰退期</p><p>C谷底期</p><p>D复苏期</p>,4,D,在复苏期早期，生产能力过剩，很小的额外成本就可以使产量大幅增长，这一时期利润的增长幅度最大。,0,0
1,(单选题)金融机构通过第三方识别客户身份，而第三方未采取符合《反洗钱法》要求的客户身份识别措施的，由()承担未履行客户身份识别义务的责任。,<p>A第三方</p><p>B客户</p><p>C该金融机构</p><p>D该金融机构和第三方按比例</p>,4,C,金融机构具有履行客户身份识别的义务，若通过第三方识别客户身份，而第三方未采取符合《反洗钱法》要求的客户身份识别措施，属于该金融机构的失职。,0,0
1,(单选题)债券回购是商业银行短期借款的重要方式，包括()。,<p>A质押式回购与买断式回购</p><p>B质押式回购与卖断式回购</p><p>C抵押式回购与买断式回购</p><p>D抵押式回购与卖断式回购</p>,4,A,债券回购是商业银行短期借款的重要方式，包括质押式回购与买断式回购两种。,0,0
1,(单选题)国际商业银行用来考核商业银行盈利能力和风险水平的最佳办法是()。,<p>A股本收益率</p><p>B资产收益率</p><p>C风险价值方法</p><p>D经风险调整的绩效评估方法</p>,4,D,经风险调整的绩效评估方法(RAPM)与传统绩效度量方法的最大区别就在于将业务的收益与风险直接挂钩，强调了风险衡量在银行这类特殊行业的重要性。国际商业银行用来考核商业银行盈利能力和风险水平的最佳方法是经风险调整的绩效评估方法。,0,0
1,(单选题)关于外部审计制度的表述，下列选项中不正确的是()。,<p>A担负着过滤会计信息风险、确保会计信息质量、降低会计信息识别成本的责任</p><p>B被利益相关者视为重要的利益保障机制</p><p>C外部审计制度的灵魂在于其有效性</p><p>D在直接审计委托模式下，包括企业所有者、注册会计师和经营者三方</p>,4,C,外部审计制度的灵魂在于其独立性。,0,0
1,(单选题)经中国银监会认可，商业银行发行的普通的、无担保的、不以银行资产做抵（质）押的长期次级债务工具可列入附属资本，在距到期日前最后____年，其可计入附属资本的数量每年累计折扣______。(),<p>A3；20%</p><p>B3；1096</p><p>C5；20%</p><p>D5；10%</p>,4,C,经中国银监会认可，商业银行发行的普通的、无担保的、不以银行资产做抵（质）押的长期次级债务工具可列入附属资本，在距到期日前最后5年，其可计入附属资本的数量每年累计折扣20%。,0,0
1,(单选题)中国人民银行提高再贴现率时，市场的反映通常是(）。,<p>A商业银行投资规模降低，货币供应量减少，经济增速放缓</p><p>B商业银行投资规模提高，货币供应量增加，经济快速发展</p><p>C商业银行投资规模降低，货币供应量增加，经济快速发展</p><p>D商业银行投资规模提高，货币供应量减少，经济增速放缓</p>,4,A,中国人民银行调整再贴现率的作用机制是：提高商业银行向中央银行融资的成本，降低商业银行向中央银行的借款意愿，减少向中央银行的借款或贴现。通过准备金不足，商业银行只能收缩对客户的贷款和投资规模，进而也就缩减了市场货币供应量。随着市场货币供应量的减少，市场利率相应上升，社会对货币的需求相应减少，整个社会的投资支出减少，经济增速放缓，最终实现货币政策目标。,0,0
1,(单选题)某企业的货币资金为150，万元，交易性金融资产为30万元，应收票据为50万元，存货为30万元，预付账款为10万元，待摊费用为10万元，持有至到期长期投资为50万元，无形资产为100万元，流动负债为100万元，则速动比率为()。,<p>A2.3</p><p>B2.8</p><p>C1.8</p><p>D4.3</p>,4,C,根据题意，速动资产流动资产存货预付账款待摊费用=150+30+50-30-10-10=180（万元），速动比率=速动资产/流动负债×100%=180/100×100%=1.80,0,0
1,(单选题)如果银行的总资产为1000亿元，总存款为800亿元，核心存款为200亿元，应收存款为10亿元。现金头寸为5亿元，总负债为900亿元，则该银行核心存款比例为(1)。,<p>A0.1</p><p>B0.2</p><p>C0.3</p><p>D0.4</p>,4,B,核心存款比例=核心存款/总资产=200/1000=0.2。,0,0
1,(单选题)市场需求预测分析是对项目投产后()进行分析和判断。,<p>A项目效益</p><p>B项目适用性</p><p>C生产产品的销路</p><p>D生产产品的适用性</p>,4,C,市场需求预测分析是指在市场调查和供求预测的基础上，根据项目产品的竞争能力、市场环境和竞争者等要素，分析和判断项目投产后所生产产品的未来销路问题，具体来说就是考察项目产品在特定时期内是否有市场，以及采取怎样的营销战略来实现销售目标。,0,0
1,(单选题)处于成熟阶段行业中的企业，成功的关键要素是()。,<p>A做好成本控制</p><p>B产品价格促销</p><p>C产品推广</p><p>D加大投入力度</p>,4,A,处于成熟阶段行业中的企业，做好成本控制是成功的关链要素。,0,0
1,(单选题)2007年3月18日中国人民银行调整人民币存款基准利率，其中，3年期整存整取为3.96%，这个利率不属于()。,<p>A官方利率</p><p>B实际利率</p><p>C固定利率</p><p>D长期利率</p>,4,B,实际利率是指剔除通货膨胀后储户或投资者得到利息回报的真实利率。,0,0
1,(单选题)下列主体可作为保证人的是()。,<p>A8岁的小明</p><p>B65岁无经济来源的老张</p><p>C某医院</p><p>D有母公司书面授权可作为保证人的某子公司</p>,4,D,我国《担保法》对保证人的资格作了明确的规定：其一，作为保证人必须是具有民事行为能力的人，只有具有行为能力的人所从事的法律行为才有效。其二，保证人必须具有代为履行主债务的资力。作为保证人不仅要满足上述两个要件，还要受下述各条件的限制：(1)国家机关不得作保证人，但经国务院批准对特定事项作保证人的除外；(2)禁止政府及其所属部门要求银行等金融机构或者企业为他人提供担保；(3)医院、学校等以公共利益为目的的事业单位、社会团体不得作保证人，已提供保证的保证合同无效，并且还要就提供保证的过错承担相应的民事责任；(4)企业法人的分支机构或职能部门不能作保证人，企业法人的分支机构有该法人书面授权的，可以在授权范围内提供保证。,0,0
1,(单选题)竞争性进入威胁的严重程度取决于()。,<p>A替代品的威胁</p><p>B供方的讨价还价能力</p><p>C买方的讨价还价能力</p><p>D进入新领域的障碍大小与预期现有企业对于进入者的反映情况</p>,4,D,竞争性进入威胁的严重程度取决于两方面的因素：一是进入新领域的障碍大小；二是预期现有企业对于进入者的反映情况。,0,0
1,(单选题)下列不属于银行应重点监控的管理状况风险的是()。,<p>A董事会成员变动</p><p>B中层管理层薄弱</p><p>C借款人的关联企业倒闭</p><p>D借款人在银行存款大幅下降</p>,4,D,银行应关注借款人的管理水平、管理架构、人员变化、员工士气变化以及企业内部人员的道德风险对公司经营的影响。企业管理状况风险主要体现在：(1)企业发生重要人事变动，如高级管理人员或董事会成员变动，最主要领导者的行为发生变化，患病或死亡，或陷入诉讼纠纷，无法正常履行职责。(2)最高管理者独裁，领导层不团结，高级管理层之间出现严重的争论和分歧；职能部门矛盾尖锐，互相不配合，管理层素质偏低。(3)管理层对环境和行业中的变化反应迟缓或管理层经营思想变化，表现为极端的冒进或保守。(4)管理层对企业的发展缺乏战略性的计划，缺乏足够的行业经验和管理能力（如有的管理人员只有财务专长而没有技术、操作、战略、营销和财务技能的综合能力），导致经营计划没有实施及无法实施。(5)董事会和高级管理人员以短期利润为中心，不顾长期利益而使财务发生混乱、收益质量受到影响。(6)借款人的主要股东、关联企业或母子公司等发生重大的不利变化。(7)中层管理层薄弱，企业人员更新过快或员工不足。D选项借款人在银行存款状况反映的是企业与银行往来情况。,0,0
1,(单选题)下列关于“法人账户透支”的说法，错误的是()。,<p>A法人账户透支属于短期贷款的一种</p><p>B主要用于满足借款人生产经营过程中的临时性资金需要</p><p>C申请办理法人账户透支业务的借款人需在经办行有一定的结算业务量</p><p>D一般情况下，对法人账户透支业务申请人的还款能力及担保要求要低于普通流动资金贷款</p>,4,D,法人透支业务是指在企业获得银行授信额度后，银行为企业在约定的账户、约定的限额内以透支的形式提供的短期融资和结算便利的业务。一般情况下，对法人账户透支业务申请人的还款能力及担保要求要高于普通流动资金贷款，故D选项错误。,0,0
1,(单选题)统计预警法是()。,<p>A对警素之间的相关关系进行相关分析，确定其先导长度和强度，再根据警素变动确定警级、警度的方法</p><p>B对警兆之间的相关关系进行相关分析，确定其先导长度和强度，再根据警兆变动确定警级、警度的方法</p><p>C对警兆和警素之间相关关系进行相关分析，确定其先导长度和强度，再根据警兆变动确定警级、警度的方法</p><p>D对警兆自变量与警度进行回归分析，再根据警兆变动确定警度的方法</p>,4,C,统计预警法是蓝色预警法的一种，它是对警兆和警素之间的关系进行相关性分析，确定其先导长度和先导强度，再根据警兆变动情况确定各警兆的警级，结合警兆的重要性进行警级综合，最后预报警度的一种方法。,0,0
1,(单选题)未转换的可转换债券的数量少于()时，上市公司就要进行披露。,<p>A3000万元</p><p>B4000万元</p><p>C5000万元</p><p>D6000万元</p>,4,A,未转换的可转换债券的数量少于3000万元时，上市公司就要进行披露。,0,0
1,(单选题)下列指标计算中，错误的是()。,<p>A流动资金=流动资产-流动负债</p><p>B存货=外购原辅材料、燃料+在产品+产成品</p><p>C应收账款=年经营成本/流动资金年周转次数</p><p>D产成品=（年生产成本-年折旧）/流动资金年周转次数</p>,4,D,产成品=（年生产成本-年折旧+年管理费用）/流动资金年周转次数；在产品=（年生产成本-年折旧）/流动资金年周转次数。,0,0
1,(单选题)下列关于经营杠杆表述不正确的是()。,<p>A经营杠杆是营业利润相对于销售量变化敏感度的指示剂</p><p>B通常情况下，高经营杠杆代表着高风险</p><p>C高经营杠杆行业需要获得更高的销售量来维持利润</p><p>D政府会使某些经营杠杆较低的行业成为垄断行业</p>,4,D,政府会使某些经营杠杆较高的行业成为垄断行业。故选D。,0,0
1,(单选题)当公司()时，资产效率下降和商业信用减少可能成为公司贷款的原因。,<p>A现金需求低于现金供给</p><p>B现金需求高于现金供给</p><p>C现金需求增加</p><p>D现金供给减少</p>,4,B,如果公司的现金需求超过了现金供给，那么资产效率下降和商业信用减少可能成为公司贷款的原因。故选B。,0,0
1,(单选题)根据《物权法》的规定，下列关于抵押合同的说法，正确的是()。,<p>A当事人订立抵押合同可以采用书面形式也可以采用口头形式</p><p>B抵押合同成立与抵押权设立相一致，合同成立的同时抵押权即告设立</p><p>C以正在建造的建筑物抵押的，抵押权自登记时设立</p><p>D动产抵押未经登记的，抵押合同无效</p>,4,C,《物权法》明确要求设立抵押权，当事人应当采用书面形式订立抵押合同，因此A选项错误；抵押合同成立与抵押权设立采用分离的机制，即抵押合同先生效，而抵押权设立则需经过一定的法定手续后方能生效，因此B选项错误；对于动产抵押，抵押权自抵押合同生效时设立，未经登记的不得对抗善意第三人，但并不导致抵押合同无效，因此D选项错误。,0,0
1,(单选题)净现值法中，较难确定的是()。,<p>A利率</p><p>B收益率</p><p>C贴现率</p><p>D回报率</p>,4,C,贷款的利率和贴现率是决定贷款净现值的重要因素，但贴现率的确定较为困难。故选C。,0,0
1,(单选题)甲公司向银行贷款，并以所持有的乙上市公司的股份用于质押：根据《担保法》的规定，该职权设立的时间是()。,<p>A借款合同签订之日</p><p>B质押合同签订之日</p><p>C向有关部门申请办理出质登记之日</p><p>D向有关部门办理出质登记之日</p>,4,D,根据《物权法》和《担保法》的规定，以基金份额、证券登记结算机构登记的股权出质的，质权自证券登记结算机构办理出质登记时设立；以其他股权出质的，质权自工商行政管理部门办理出质登记时设立。,0,0
1,(单选题)甲欠乙贷款1000万元，其中500万元以房屋作抵押担保，剩余500万元由丙承担连带保证责任。到期后，甲归还了250万元贷款，乙放弃对抵押物的优先受偿，则丙担保人承担的保证责任金额为()万元。,<p>A500</p><p>B750</p><p>C250</p><p>D1000</p>,4,C,债务人以自己的财产设立抵押，抵押权人放弃该抵押权的，其他担保人在抵押权人丧失优先受偿权益的范围内免除担保责任，但其他担保人承诺仍然提供担保的除外。因此，保证责任金额=1000-250-500=250（万元）。,0,0
1,(单选题)银行股东最关心的财务指标是()。,<p>A资产利润率</p><p>B资本利润率</p><p>C资产利用率</p><p>D收入利润率</p>,4,B,银行股东是资本的提供者，其最关心的财务指标是资本利润率。,0,0
1,(单选题)行业发展的成熟阶段的销售特点是()。,<p>A由于价格较高，销售量很小</p><p>B产品价格下降的同时产品质量取得了明显提高，销售额大幅增长</p><p>C产品价格下跌，销售额增长速度放缓，产品推广成为影响销售的最主要因素</p><p>D一般以较为平稳的速度下降</p>,4,C,在行业发展的启动阶段，销售的特点是：由于价格较高，销售量很小；在行业发展的成长阶段，销售的特点是：产品价格下降的同时产品质量取得了明显提高，销售额大幅增长；在行业发展的成熟阶段，销售的特点是：产品价格下跌，销售额增长速度放缓，产品推广成为影响销售的最主要因素；在行业发展的衰退阶段，销售的特点是：一般以较为平稳的速度下降。,0,0
1,(单选题)与实行新税制前相比，现行基本报表最大的特点不包括()。,<p>A销售收入中不含营业税</p><p>B销售收入中不含增值税的销项税</p><p>C总成本中不含进项税</p><p>D销售税金中不含增值税</p>,4,A,与以往的报表相比，本套评估报表的最大特点是销售收入中不含增值税的销项税，总成本中不合进项税，销售税金中不合增值税，这是根据现行的新税制和企业实际会计核算办法设置的。,0,0
1,(单选题)下列不属于我国估计抵押物价值的一般做法的是()。,<p>A抵押人与银行双方协商确定抵押物的价值</p><p>B银行自行评估</p><p>C依抵押物估价法规估价</p><p>D委托有评估资格的中介机构评估</p>,4,C,由于我国的法律还未就抵押物估价问题作出具体规定，一般的做法由抵押人与银行双方协商确定抵押物的价值，委托具有评估资格的中介机构给予评估或银行自行评估。,0,0
1,(单选题)下列准备金中，具有资本性质的是()。,<p>A普通准备金</p><p>B专项准备金</p><p>C特别准备金</p><p>D银行资本金</p>,4,A,普通准备金又称一般准备金，是按照贷款余额的一定比例提取的贷款损失准备金。我国商业银行现行的按照贷款余额1%提取的贷款呆账准备金相当于普通准备金。由于普通损失准备金在一定程度上具有资本的性质，因此，普通损失准备金可以计入商业银行资本基础的附属资本，但计入的普通准备金不能超过加权风险资产的1.25%，超过部分不再计入。,0,0
1,(单选题)关于客户变更提款计划承担费的收取，说法正确的是()。,<p>A银行可按国际惯例，在借款合同中规定改变提款计划需收取承担费的事宜</p><p>B当借款人变更提款计划时，银行可向全部贷款收取承担费</p><p>C借款人在提款有效期内如全部未提款，银行不能收取承担费</p><p>D客户应提未提的贷款在提款期终了时可累积到下一期提取</p>,4,A,根据国际惯例，在借款合同中规定，变更提款应收取承担费，那么当借款人变更提款计划时，公司业务部门应根据合同办理，可按改变的提款计划部分的贷款金额收取承担费。借款人在提款有效期内如部分或全额未提款，应提未提部分的贷款可根据借款合同的规定收取承担费。在提款期终了时自动注销。公司业务部门在借款人的提款期满之前，将借款人应提未提的贷款额度通知借款人。,0,0
1,(单选题)规模较小银行最适合的定位策略是()。,<p>A主导式定位</p><p>B对抗式定位</p><p>C追随式定位</p><p>D补缺式定位</p>,4,D,处于补缺式地位的商业银行资产规模很小，提供的信贷产品少，集中于一个或数个细分市场进行营销。,0,0
1,(单选题)作为潜在参加银行审贷和提出修改建议的重要依据之一是()。,<p>A银团贷款的基本条件</p><p>B项目的概况及市场分析</p><p>C借款人的法律地位及概况</p><p>D银团贷款信息备忘录</p>,4,D,银团贷款信息备忘录是牵头行在贷前调查基础上协助借款人编制，并由牵头行发给潜在参加银行，作为潜在参加银行审贷和提出修改建议的重要依据之一。,0,0
1,(单选题)对于()，银行确立贷款意向后，除提交一般资料，还应提交国家计划部门关于筹资方式、外债指标的批文。,<p>A票据贴现</p><p>B出口打包贷款</p><p>C转贷款</p><p>D政府贷款项目</p>,4,C,根据《贷款通则》的规定，如为转贷款、国际商业贷款及境外借款担保项目，应提交国家计划部门关于筹资方式、外债指标的批文。,0,0
1,(单选题)信贷文件是()。,<p>A正在执行中的、尚未结清信贷的文件资料</p><p>B已经结清信贷的文件资料</p><p>C贷前审批及贷后管理的有关文件</p><p>D贷前申请的有关文件</p>,4,A,信贷文件是指正在执行中的、尚未结清信贷（贷款）的文件资料。按其重要程度及涵盖内容不同划分为两级，即一级文件（押品）和二级信贷文件。,0,0
1,(单选题)银团贷款的收费原则是()。,<p>A谁借款、谁付费</p><p>B贷款人付费。</p><p>C保证人付费</p><p>D委托人付费</p>,4,A,银团贷款的收费应遵循“谁借款、谁付费”的原则，由借款人支付。,0,0
1,(单选题)办理贷款重组的条件是()。,<p>A借款企业出现财务恶化或其他原因而出现还款困难</p><p>B银行充分评估贷款风险</p><p>C促进现金回收</p><p>D重新制定贷款偿还方案</p>,4,C,总的来说，办理贷款重组的条件是：有利于银行贷款资产风险的控制及促进现金回收，减少经济损失。,0,0
1,(单选题)下列关于基本信贷分析的说法，错误的是()。,<p>A要对贷款使用过程中的周期性分析</p><p>B贷款期限的确定要符合资本循环的转换</p><p>C需分析目前的还款来源，进而分析可用于偿还贷款的还款来源风险</p><p>D不需要关注贷款的目的</p>,4,D,基本信贷分析同样需要关注贷款的目的，防止贷款被挪用。因为贷款一旦被挪用，将导致还款风险加大。,0,0
1,(单选题)预期收入理论是由()提出的。,<p>A亚当斯密</p><p>B莫尔顿</p><p>C赫伯特</p><p>D亚当斯</p>,4,C,1949年，赫伯特.V.普罗克诺在《定期放款与银行流动性理论》一书中提出了预期收入理论。,0,0
1,(单选题)下列属于押品的是()。,<p>A企业本票</p><p>B公司债券</p><p>C贷前审批文件</p><p>D商业承兑汇票</p>,4,B,一级文件（押品）主要是指信贷抵（质）押契证和有价证券及押品契证资料收据和信贷结清通知书。其中押品主要包括：银行开出的本、外币存单、银行本票、银行承兑汇票，上市公司股票、政府和公司债券、保险批单、提货单、产权证或他项权益证书及抵（质）押物的物权凭证、抵债物资的物权凭证等。,0,0
1,(单选题)()是实贷实付的外部执行依据。,<p>A满足有效信贷需求</p><p>B按进度发放贷款</p><p>C受托支付</p><p>D协议承诺</p>,4,D,实贷实付是指银行业金融机构根据贷款项目进度和有效贷款需求，在借款人需要对外支付贷款资金时，根据借款人的提款申请以及支付委托，将贷款资金主要通过贷款人受托支付的方式，支付给符合合同约定的借款人交易对象的过程。满足有效信贷需求是实贷实付的根本目的（满足有效信贷需求是信贷风险管理的最起码要求）。按进度发放贷款是实贷实付的基本要求。受托支付是实贷实付的重要手段。协议承诺是实贷实付的外部执行依据（实贷实付要求贷款人事先与借款人约定明确、合法的贷款用途，约定贷款发放条件、支付方式、接受监督以及违约责任等事项）。,0,0
1,(单选题)基本的信贷准则是()。,<p>A短期融资需求不意味着就与流动资产和营运资金有关</p><p>B与流动资产和营运资金有关的融资需求可能与长期融资需求相关</p><p>C短期资金需求要通过短期融资来实现，长期资金需求要通过长期融资来实现</p><p>D短期资金需求和长期资金需求是同步的</p>,4,C,基本的信贷准则是短期资金需求要通过短期融资来实现，长期资金需求要通过长期融资来实现。,0,0
1,(单选题)对于银行和企业，决定资产价值的主要是()。,<p>A资产账面价值</p><p>B预计的市场价格</p><p>C当前的市场价格</p><p>D资产历史成本</p>,4,C,在市场经济条件下，资产的当前价值往往与账面价值有很大差距。按照历史成本法，只有当资产出售或负债清偿时，市场条件变化对其造成的影响才能得到反映。此外，历史成本法或通过呆账准备金的计提，或通过资产注销反映资产的损失。因此，历史成本法不能及时、准确地反映资产价值的变化。但是对于银行和企业，决定资产价值的主要是当前的市场价格。,0,0
1,(单选题)按照借贷关系持续期内利率水平是否变动，贷款利率可分为()。,<p>A固定利率和浮动利率</p><p>B法定利率和公定利率</p><p>C基准利率和市场利率</p><p>D法定利率和市场利率</p>,4,A,贷款利率主要分为三类：(1)本币贷款利率和外币贷款利率，这是根据贷款币种的不同进行的划分；(2)浮动利率和固定利率，这是按照借贷关系持续期内利率水平是否变动进行的划分；(3)法定利率、行业公定利率和市场利率。,0,0
1,(单选题)2012年9月，某银行发放贷款100万元给某公司，该市经济贸易委员会为该公司担保。后因该公司经营不善，无法维持，经上级主管部门批准，决定解散并同时成立清算委员会。下列说法正确的是()。,<p>A因该公司已解散，故对以前的贷款不负清偿责任</p><p>B该市经济贸易委员会的担保无效</p><p>C该清算委员会负责清偿正常贷款债务及利息，经济贸易委员会承担连带责任</p><p>D因该公司已解散，故应由其上级主管机关负责偿债责任</p>,4,B,《担保法》规定，国家机关、学校、幼儿园、医院等以公益为目的的事业单位、社会团体、企业法人的分支机构、职能部门，不得作为保证人。,0,0
1,(单选题)贷款合同通常存在不合规、不完备等缺陷问题，下列不属于这一问题的是()。,<p>A未明确约定罚息的计算方法</p><p>B担保方式的约定不明确、不具体</p><p>C对借款人未按照约定用途使用贷款资金约束不力</p><p>D合同签署前审查不严</p>,4,D,D选项属于合同签订中容易发生的问题。,0,0
1,(单选题)下列文件中属于担保类文件的是()。,<p>A借款人所属国家主管部门担保文件出具的同意借款人提供该担保的文件</p><p>B海关部门就同意抵押协议项下进口设备抵押出具的批复文件</p><p>C已缴纳印花税的缴付凭证</p><p>D保险权益转让相关协议或文件</p>,4,D,担保类文件包括：(1)已正式签署的抵（质）押协议；(2)已正式签署的保证协议；(3)保险权益转让相关协议或文件；(4)其他必要性文件。A、B、C三个选项均属于与登记、批准、备案、印花税有关的文件。,0,0
