1,(单选题)（）表现为银行良好和便捷的服务。,<p>A核心产品</p><p>B基础产品</p><p>C期望产品</p><p>D延伸产品</p>,4,C,期望产品，即购买者购买产品通常希望和默认的一组属性和条件，表现为银行良好和便捷的服务，如银行品牌、服务支持、方便、安全性。,0,0
1,(单选题)当一个公司的季节性和长期性销售收入同时增长时，流动资产的增长体现为（）。,<p>A核心流动资产的增加和季节性资产的减少</p><p>B核心流动资产和季节性资产的共同增长</p><p>C核心流动资产和季节性资产的共同减少</p><p>D核心流动资产的减少和季节性资产的增加</p>,4,B,核心流动资产指的是在资产负债表上始终存在的那一部分流动资产。这部分资产应当由长期融资来实现。当一个公司的季节性和长期性销售收入同时增长时，流动资产的增长体现为核心流动资产和季节性资产的共同增长。,0,0
1,(单选题)对内币值稳定指的是（）。,<p>A人民币币值稳定</p><p>B外币币值稳定</p><p>C汇率稳定</p><p>D国内物价稳定</p>,4,D,关键词：“对内”。其他三项都有包含对外的意义。币值稳定分为对内币值稳定和对外币值稳定。对内币值稳定指的是国内物价稳定。对外币值稳定指的是汇率稳定。保持币值稳定是我国货币政策的目标之一。,0,0
1,(单选题)对于借款人经营、管理或是财务状况等方面存在问题而形成的不良贷款，银行可以采取的不良资产处置方式是（）。,<p>A以资抵债</p><p>B现金清收</p><p>C重组</p><p>D并购</p>,4,C,对于借款人经营、管理或是财务状况等方面存在问题而形成的不良贷款，银行可尝试对借款人、担保条件、还款期限、借款品种、借款利率等进行恰当的重组。,0,0
1,(单选题)对于长期销售增长企业，（）对于销售收入增长显得非常重要。,<p>A资产增加</p><p>B资产效率</p><p>C季节因素</p><p>D科学技术</p>,4,A,对于一个企业，要维持销售收入持续稳定的增长，只有通过资产增加或资产效率上升来实现，但通常资产效率很难实现长期持续增长，此时资产的增加对销售收入增长就显得十分重要。,0,0
1,(单选题)反映拟建项目拥有的智力情况，表明拟建项目的人力资本存量的为（）。,<p>A人力资源自然结构</p><p>B人力资源文化结构</p><p>C人力资源专业技能结构</p><p>D人力资源业务或工种结构</p>,4,B,人力资源文化结构是以受教育程度来考察人力资源组合情况，它反映拟建项目拥有的智力情况，表明拟建项目的人力资本存量。故B符合题意。,0,0
1,(单选题)根据《商业银行授信工作尽职指引》，表外授信不包括（）。,<p>A保证</p><p>B信用证</p><p>C票据承兑</p><p>D保理</p>,4,D,《商业银行授信工作尽职指引》第二条规定，表内授信包括贷款、项目融资、贸易融资、贴现、透支、保理、拆借和回购等；表外授信包括贷款承诺、保证、信用证、票据承兑等，所以ABC选项不符合题意。故选D。,0,0
1,(单选题)根据真实票据理论，企业长期投资的资金不应来自（）。,<p>A长期债券</p><p>B流动资金贷款</p><p>C发行新股</p><p>D留存收益</p>,4,B,根据真实票据理论，长期投资的资金应来自长期资源，如留存收益、发行新的股票以及长期债券。,0,0
1,(单选题)供应阶段的核心（）。,<p>A进货</p><p>B销货</p><p>C采购</p><p>D生产</p>,4,A,进货是供应阶段的核心，只有有了货源，才可供应，BCD选项均不正确。,0,0
1,(单选题)关于贷款批准后、发放贷款前担保手续的完善，下列说法不正确的有（）。,<p>A在向借款人发放贷款前，银行必须按照贷款审批批复落实担保条件</p><p>B对于抵(质)押担保的，如可能必须先办理登记、备案手续，否则银行必须亲自保管抵(质)押物的有关产权文件及其办理转让所需文件的正本</p><p>C对于抵(质)押担保的，要特别注意抵押合同生效的前提条件</p><p>D对于境外法人、组织或个人担保的保证，必须就保证可行性、保证合同有关文件征询银行指定律师的法律意见</p>,4,D,D项在贷款批准后、发放前，对于有权出具不可撤销保函或备用信用证的境外金融机构的保证，可不必就保证可行性、保证合同等有关文件征询银行指定律师的法律意见。对于有权出具不可撤销保函或备用信用证的境外金融机构以外的其他境外法人、组织或个人担保的保证，必须就保证可行性、保证合同等有关文件征询银行指定律师的法律意见。,0,0
1,(单选题)关于全部投资现金流量表，下列说法不正确的是（）。,<p>A不必考虑项目投资资金的来源及构成</p><p>B可用于计算自有资金的内部收益率、净现值等指标</p><p>C所计算的投资收益率便于同市场利率和行业平均盈利率相比较</p><p>D不必考虑还本付息的问题</p>,4,B,全部投资现金流量表以全部投资作为计算的基础，从全部投资角度考虑现金流量，即借款不作为现金流入，借款利息和本金的偿还不作为现金流出，全部投资均视为自有资金。用该表可以计算全部投资的内部收益率、净现值、投资回收期等评价指标，而不是自有资金。,0,0
1,(单选题)国内商业银行通常以（）为基础确定外汇贷款利率。,<p>A法定利率</p><p>B行业公定利率</p><p>C外币贷款利率</p><p>D国际主要金融市场利率</p>,4,D,国内商业银行通常以国际主要金融市场的利率(如伦敦同业拆借利率)为基础确定外汇贷款利率。,0,0
1,(单选题)红色预警法重视的是（）。,<p>A定量分析与风险分析</p><p>B定性分析与风险分析</p><p>C定量分析与定性分析相结合</p><p>D警兆指标循环波动特征的分析</p>,4,C,红色预警法重视定量分析与定性分析相结合。,0,0
1,(单选题)借款人还款能力的主要标志就是（）。,<p>A借款人的现金流量是否充足</p><p>B借款人的资产负债比率是否足够低</p><p>C借款人的管理水平是否很高</p><p>D借款人的销售收入和利润是否足够高</p>,4,A,现金流量是偿还贷款的主要还款来源，还款能力的主要标志就是借款人的现金流量是否充足。,0,0
1,(单选题)进口买方信贷与混合贷款的报审材料除了常规的送审材料外，还需补充其他材料，下列不属于需补偿的材料的是（）。,<p>A出口方银行与进口商签订的信贷协议</p><p>B出口方银行与进口商银行签订的信贷协议</p><p>C商务合同</p><p>D贷款合同</p>,4,D,进口买方信贷与混合贷款的报审材料除了常规的送审材料外，还需补充：(1)出口方银行与进口商或进口商的银行签订的信贷协议;(2)商务合同。故贷款合同不属于补充材料，D符合,0,0
1,(单选题)客户从产品中可以得到基本利益或效用，它是公司信贷产品中最基本、最重要的组成部分，该产品属于银行公司信贷的（）。,<p>A核心产品</p><p>B基础产品</p><p>C扩展产品</p><p>D功能产品</p>,4,A,选项B基础产品是指在核心产品的基础上，为客户提供成套的信贷产品。C扩展产品是指在基础产品的基础上，为客户提供的系列化服务，也成为附加产品。D功能产品不属于银行公司信贷产品的范畴。题干描述的正是银行公司信贷核心产品的定义，因此，A正确。,0,0
1,(单选题)快速折旧法的方法很多，财政部规定使用的有（）。,<p>A双倍余额递减法和平均年限法</p><p>B双倍余额递减法和年数总和法</p><p>C平均年限法和综合折旧法</p><p>D平均年限法和年数总和法</p>,4,B,快速折旧法的方法主要有双倍余额递减法、年数总和法、平均年限法、综合折旧法等，其中双倍余额递减法和年数总和法是财政部规定使用的方法，故本题应选B。,0,0
1,(单选题)某地区拥有丰富的淡水资源，因而养鱼成为该区域的主业和农民致富的主要渠道。随着鱼产量增加，为解决乡亲们卖鱼难的问题，该地区政府筹资组建起一家股份制成品鱼供销公司，利用企业做风帆引领农民闯市场，则该企业成立的动机是基于（）。,<p>A人力资源</p><p>B客户资源</p><p>C产销分工</p><p>D产品分工</p>,4,C,基于产销分工是指原客户产品的经销已形成较完善的网络后便成立新公司专事产品的销售和售后服务。该企业是地区政府为解决渔民生产鱼出售难的问题，组建的一家专门从事鱼收购与销售的公司，因而企业成立的动机是基于产销分工。,0,0
1,(单选题)某企业向银行申请短期季节性融资，银行经借款需求分析，发现该企业比以往季节性融资时所持现金少很多，原因是该企业新近购买了一台长期设备，此时银行应向企业提供（）。,<p>A长期贷款</p><p>B短期贷款</p><p>C固定资产贷款</p><p>D长、短期贷款相结合的贷款</p>,4,D,题中该企业真正的资金需求应为购买新设备导致的需求，因而其除了短期季节性融资需求外，还需要长期的设备融资，相应地，银行应当使用短期贷款和长期贷款相结合的方式来满足公司贷款的不同需求。,0,0
1,(单选题)票据一经背书转让，票据上的权利也随之转让给（）。,<p>A出票人</p><p>B背书人</p><p>C被背书人</p><p>D承兑人</p>,4,C,背书是指持票人转让票据权利与他人。票据转让的主要方法是背书。除此之外还有单纯交付。背书是转让票据权利的行为，票据一经背书转让，票据上的权利也随之转让给被背书人。背书人是权利的出让人，被背书人是权利的接受人。,0,0
1,(单选题)如借款人未经银行批准擅自改变款项用途。银行（）。,<p>A仍需按照合同约定贷款．因为贷款合同已经生效</p><p>B有权不予支付</p><p>C按比例支付贷款</p><p>D无权不予支付</p>,4,B,如借款人未经银行批准擅自改变款项用途银行有权不予支付。,0,0
1,(单选题)商业银行根据全部贷款余额一定比例计提的，用于弥补尚未识别的可能性损失的资金为（）。,<p>A一般准备</p><p>B重估储备</p><p>C留存收益</p><p>D盈余公积</p>,4,A,商业银行附属资本包括重估储备、一般准备、优先股、可转换债券、混合资本债券和长期次级债务。一般准备是根据全部贷款余额一定比例计提的，用于弥补尚未识别的可能性损失的准备。,0,0
1,(单选题)商业银行应兼顾信贷风险控制和提高审批效率两方面的要求，合理确定授权金额及行权方式，以实现集权与分权的平衡。这是信贷授权应遵循的（）原则。,<p>A差别授权</p><p>B权责一致</p><p>C动态调整</p><p>D授权适度</p>,4,D,信贷授权应遵守的原则：授权适度原则、差别授权原则、动态调整原则、权责一致原则，题干中描述属于授权适度原则。故选D。,0,0
1,(单选题)实现债权的费用是指债务人在债务履行期届满而不履行或不完全履行债务，银行为实现债权而支出的合理费用。它不包括（）。,<p>A诉讼费</p><p>B拍卖费</p><p>C评估费</p><p>D质物保管费用</p>,4,D,实现债权的费用，是指债务人在债务履行期届满而不履行或不完全履行债务，银行为实现债权而支出的合理费用。一般包括诉讼费、鉴定评估费、公证费、拍卖费、变卖费、执行费等费用。,0,0
1,(单选题)随着我国利率市场化的改革，我国人民银行累计放开、归并或取消的本、外币利率管理种类为（）种。,<p>A110</p><p>B118</p><p>C119</p><p>D120</p>,4,C,中国人民银行累计放开、归并或取消的本、外币利率管理种类为119种。,0,0
1,(单选题)托收属（），托收银行与代收银行对托收的款项是否收到不负责。,<p>A商业信用</p><p>B个人信用</p><p>C政府信用</p><p>D银行信用</p>,4,A,如果涉及银行信用，银行需要对款项负责。,0,0
1,(单选题)我国人民币贷款利率按贷款期限划分，不包括（）。,<p>A短期贷款利率</p><p>B中长期贷款利率</p><p>C票据贴现利率</p><p>D银行同业拆借利率</p>,4,D,我国人民币贷款利率按贷款期限划分，分为短期贷款利率、中长期贷款利率、票据贴现利率三种。故选D。,0,0
1,(单选题)下列（）不属于对外劳务承包工程贷款的常见风险。,<p>A汇率变动的风险</p><p>B通货膨胀的风险</p><p>C工程延期对项目财务效益的影响</p><p>D费用超支对项目财务效益的影响</p>,4,D,对外劳务承包工程贷款的常见风险主要包括：①工程延期对项目财务效益的影响；②费用超支对项目财务效益的影响；③不能按期收回工程款使承包人承担的风险；④汇率变动的风险。,0,0
1,(单选题)下列不属于不良贷款成因的是（）。,<p>A社会融资结构</p><p>B微观经济体制</p><p>C社会信用</p><p>D商业银行自身问题</p>,4,B,不良贷款成因主要有：社会融资结构，宏观经济体制，社会信用环境，商业银行自身问题。B中微观经济体制应为宏观经济体制。故B符合题意。,0,0
1,(单选题)下列不属于贷款审查的主要内容的是（）。,<p>A贷款的直接用途</p><p>B借款人的借款资格</p><p>C借款人的家庭背景</p><p>D借款人的信用情况</p>,4,C,贷款审查的主要内容：(1)贷款的直接用途；(2)借款人的借款资格条件；(3)借款人的信用承受能力；(4)借款人的发展前景、主要产品结构、新产品开发能力、主要领导人的工作能力及组织管理能力；(5)借款人偿还贷款的资金来源及偿债能力；(6)贷款保证人的情况；(7)审查贷款抵(质)押物的情况；(8)根据贷款方式、借款人信用等级、借款人的风险限额等确定是否可以贷款，以及贷款结构和附加条件等。故C借款人的家庭背景不属于贷款审查的内容，C符合题意。,0,0
1,(单选题)下列不属于单位银行存款账户的是（）。,<p>A保证金存款账户</p><p>B一般存款账户</p><p>C临时存款账户</p><p>D专用存款账户</p>,4,A,银行结算账户按存款人分为单位银行结算账户和个人银行结算账户。(1)存款人以单位名称开立的银行结算账户为单位银行结算账户。单位银行结算账户按用途分为基本存款账户、一般存款账户、专用存款账户、临时存款账户。个体工商户凭营业执照以字号或经营者姓名开立的银行结算账户纳入单位银行结算账户管理。(2)存款人凭个人身份证件以自然人名称开立的银行结算账户为个人银行结算账户。邮政储蓄机构办理银行卡业务开立的账户纳入个人银行结算账户管理。,0,0
1,(单选题)下列不属于公司信贷的接受主体的是（）。,<p>A法人</p><p>B有限责任公司</p><p>C股份有限公司</p><p>D自然人</p>,4,D,公司信贷是指以法人和其他经济组织等非自然人为接受主体的资金借贷或信用支持活动。,0,0
1,(单选题)下列不属于流动资金估算方法的是（）。,<p>A比例系数法</p><p>B资产负债表法</p><p>C分项详细估算法</p><p>D综合指标估算法</p>,4,D,流动资金估算方法有比例系数法、资产负债表法、分项详细估算法。综合指标估算法属于贷款项目评估的投资估算法。故D符合题意。,0,0
1,(单选题)下列不属于司法型重组的是（）。,<p>A破产重整</p><p>B和解</p><p>C整顿</p><p>D协商重组</p>,4,D,破产重整，和解及整顿属于司法型重组，协商重组属于自主型重组。故D符合题意。,0,0
1,(单选题)下列不属于项目评估内容的是（）。,<p>A项目建设的必要性评估</p><p>B项目技术评估</p><p>C借款人及项目股东评估</p><p>D贷款人评估</p>,4,D,项目评估内容主要有项目建设的必要性评估、项目建设配套条件评估、项目技术评估、借款人及项目股东情况评估、项目财务评估、项目担保及风险分担评估、项目融资方案评估、银行效益评估。因此ABC均属于项目评估内容，只有D不属于，故本题选D。,0,0
1,(单选题)下列不属于银行贷款定价原则的是（）。,<p>A利润最大化原则</p><p>B扩大市场份额原则</p><p>C保证贷款安全原则</p><p>D维持银行竞争优势原则</p>,4,D,银行贷款定价原则有利润最大化原则，扩大市场份额原则，保证贷款安全原则，维持银行形象原则。因此，选项D不属于银行贷款定价原则。,0,0
1,(单选题)下列不属于银行形象定位内容的是（）。,<p>A银行在户外做广告</p><p>B银行采用专用字体</p><p>C银行塑造独特的外观建筑</p><p>D银行设计出个性鲜明的产品</p>,4,D,银行形象定位是指通过塑造和设计银行的经营理念、标志、商标、专用字体、标准色彩、外观建筑、图案、户外广告、陈列展示等手段在客户心目中留下别具一格的银行形象，因此，ABC都属于银行形象定位的内容，D属于产品定位的内容。,0,0
1,(单选题)下列各项不属于常用固定资产折旧方法的是（）。,<p>A平均年限法</p><p>B年数平均法</p><p>C年数总和法</p><p>D双倍余额递减法</p>,4,B,在项目评估中，固定资产折旧可用分类折旧法计算，也可以用综合折旧法计算。由于目前企业固定资产实行分类折旧，因此评估中一般先对固定资产进行分类，根据财政部公布的折旧年限和残值率，采用平均年限法计算折旧，对于某些行业和企业，财政部允许实行快速折旧法。快速折旧法的方法很多，财政部规定使用的有两种：双倍余额递减法和年数总和法。,0,0
1,(单选题)下列关于次级贷款描述不正确的是（）。,<p>A借款人支付并未出现困难，但是难以按市场条件获得新的资金</p><p>B借款人不能偿还对其他债权人的债务</p><p>C借款人内部管理问题未解决，妨碍债务的及时足额清偿</p><p>D借款人采取隐瞒事实等不正当手段套取贷款</p>,4,A,A应为借款人支付已出现困难，并且难以按市场条件获得新的资金，故A不正确，其他描述均正确。因此，A符合题意。,0,0
1,(单选题)下列关于贷款定价的原则描述不正确的是（）。,<p>A商业银行作为企业，实现利润最大化，始终是其追求的主要目标</p><p>B存贷利差是商业银行的主要利润来源</p><p>C商业银行要求生存，求发展，必须在信贷市场上不断扩大其市场份额</p><p>D银行在进行贷款定价时，为了获取最大利润，可尽量实行高价政策</p>,4,D,银行如果进行贷款定价价格很高，会使客户难以接受，最终失去该部分客户。因此，银行不能为了追求高利润而盲目进行高价政策，要综合考虑各种因素。所以，选项D不正确。选项ABC都属于银行贷款定价的原则。,0,0
1,(单选题)下列关于档案管理，说法错误的是（）。,<p>A信贷档案采取分段管理，专人负责，按时交接，定期检查的管理模式</p><p>B抵押品资料的管理应当按一级文件的管理要求进行</p><p>C中长期贷款档案的管理，在结清后原则上再保管10年</p><p>D信贷档案实行集中统一管理的原则</p>,4,C,中长期贷款档案的管理，在结清后原则上再保管20年。故选C。,0,0
1,(单选题)下列关于付款条件的说法不正确的是（）。,<p>A付款条件主要取决于市场供求和商业信用</p><p>B如果货品供不应求，供货商会要求预付货款或现货交易</p><p>C如果货品供不应求，供货商会要求接受银行承兑汇票</p><p>D付款条件影响客户的财务费用</p>,4,C,一般的，市场供求和商业信用决定着付款条件。如果市场供大于求，付款条件较宽松，反之，则相反，商业信用良好，对付款条件要求也会减少，故A正确。如果货品供不应求，供货商为了自己利益必然要求预付货款或现货交易，反之，则会选择银行承兑汇票或商业承兑汇票。故B正确，C不正确。付款条件较为严格必然增加客户的财务费用，故D正确。,0,0
1,(单选题)下列关于企业最佳资金结构，说法错误的是（）。,<p>A理论上的最佳资金结构是使企业权益资本净利润率最高、企业价值最大、综合成本最低时的资金结构</p><p>B实践中很难准确确定理论上最佳的资金结构</p><p>C实践中通常以综合成本最高的方案作为最佳资金结构方案</p><p>D确定最佳资金结构时，需计算各方案的综合成本</p>,4,C,通常做法是，企业对拟定的筹资总额可以提出多种筹资方案，分别计算出各方案的综合成本并从中选择出综合成本最低的方案，以此作为最佳资金结构方案。,0,0
1,(单选题)下列关于审查保证人的资格，说法错误的是（）。,<p>A应注意保证人的性质，保证人性质的变化会导致保证资格的丧失</p><p>B保证人应是具有代为清偿能力的企业法人或自然人</p><p>C保证人是企业法人的，应提供其真实营业执照及近期财务报表</p><p>D保证人或抵押人为有限责任公司或股份制企业的，其出具担保时，必须提供股东大会同意其担保的决议和有相关内容的授权书</p>,4,D,保证人应是具有代为清偿能力的企业法人或自然人，企业法人应提供其真实营业执照及近期财务报表；保证人或抵押人为有限责任公司或股份制企业的，其出具担保时，必须提供董事会同意其担保的决议和有相关内容的授权书。,0,0
1,(单选题)下列关于选择目标市场的要求描述不正确的是（）。,<p>A有比较通畅的销售渠道</p><p>B对一定的公司信贷产品有足够的购买力，并能保持稳定</p><p>C竞争者较少或相对实力较弱</p><p>D需求变化的方向与银行公司信贷产品的创新与开发的方向不一致</p>,4,D,(1)目标市场应对一定的公司信贷产品有足够的购买力，并能保持稳定，这样才能保证银行有足够的营业额；(2)银行公司信贷产品的创新或开发应与目标市场需求变化的方向一致，以便适时地按市场需求变化调整所提供的服务；(3)目标市场上的竞争者应较少或相对实力较弱，这样银行才能充分发挥本身的资源优势，占领目标市场并取得成功；(4)在该目标市场，以后能够建立有效地获取信息的网络；(5)要有比较通畅的销售渠道，这样银行的产品或服务才能顺利进入市场。故ABC的描述均属于选择目标市场的要求，D符合题意。,0,0
1,(单选题)下列关于质押率的说法，不正确的是（）。,<p>A质押权利价值可能出现增值</p><p>B对于变现能力较差的质押财产，应适当提高质押率</p><p>C质押率的确定要考虑质押财产的价值和质押财产价值的变动因素</p><p>D质押率的确定要考虑质物、质押权利价值的变动趋势</p>,4,B,对变现能力较差的质押财产应适当降低质押率，故B选项说法不正确。,0,0
1,(单选题)下列说法中，符合银行贷款发放的计划、比例原则的是（）。,<p>A按照项目完成工程量的多少付款</p><p>B借款人擅自改变前期贷款款项的用途</p><p>C拒绝企业将银行贷款用于股本金的融资</p><p>D按照已批准的贷款项目年度投资计划中规定的建设内容、费用，准确、及时地提供相应贷款</p>,4,D,计划、比例放款原则要求按照已批准的贷款项目年度投资计划所规定的建设内容、费用，准确、及时地提供贷款，借款人用于建设项目的其他资金应与贷款同比例支用。故D符合题意。,0,0
1,(单选题)下面（）属于借款人挪用贷款的情况。,<p>A用流动资金贷款购买辅助材料</p><p>B外借母公司进行房地产投资</p><p>C用流动资金贷款支付货款</p><p>D用中长期贷款购买机器设备</p>,4,B,具体而言，挪用贷款的情况一般包括：(1)用贷款进行股本权益性投资。(2)用贷款在有价证券、期货等方面从事投机经营。(3)未依法取得经营房地产资格的借款人挪用贷款经营房地产业务。(4)套取贷款相互借贷牟取非法收入。(5)借款企业挪用流动资金搞基本建设或用于财政性开支或者用于弥补企业亏损，或者用于职工福利。,0,0
1,(单选题)相关部门应在贷款本息收回后（）日内形成书面总结报告，便于其他相关部门借鉴参考。,<p>A6</p><p>B10</p><p>C15</p><p>D30</p>,4,B,相关部门应在贷款本息收回后10日内形成书面总结报告，便于其他相关部门借鉴参考。,0,0
1,(单选题)项目非财务分析的内容不包括（）。,<p>A项目背景分析</p><p>B生产规模分析</p><p>C原辅料供给分析</p><p>D项目现金流量分析</p>,4,D,项目现金流量分析属于项目财务分析，所以D选项不属于项目非财务分析的内容。故选D。,0,0
1,(单选题)信贷档案的保管期限自贷款结清(核销)后的（）起计算。,<p>A当年</p><p>B第2年</p><p>C第3年</p><p>D第4年</p>,4,B,信贷档案的保管期限自贷款结清(核销)后的第2年起计算。其中，短期贷款结清后原则上再保管5年；中长期贷款20年；经风险管理部及业务经办部门认定有特殊保存价值的项目可列为永久保存。故B符合题意。,0,0
1,(单选题)信贷业务是商业银行传统的主要业务，（）是商业银行利润的主要来源。,<p>A投资收益</p><p>B存贷利差</p><p>C手续费</p><p>D咨询服务收入</p>,4,B,信贷业务是商业银行传统的主要业务，存贷利差是商业银行利润的主要来源。,0,0
